index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2022-04-11,2282.HK,4.610000133514404,4.610000133514404,4.300000190734863,4.300000190734863,3.882941484451294,4840200,0.0,0.0,4.685562311692672,4.760984408980556,4.896414829631294,5.282118061786232,6.946091452208679,False,False,False,False,0.309999942779541,0.2787500023841858,0.4181250035762787,4.900000095367432,4.400000095367432,4.179999828338623,-0.15,4.300000190734863,4.300000190734863,BY1-2022/03/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2022-04-20,2022-04-27,,,2282.HK
2024-10-08,2282.HK,13.0,13.0,11.359999656677246,11.359999656677246,10.881535530090332,25795307,0.0,0.0,11.802158464843004,11.310262108084627,11.260348842619512,11.59485670745028,11.338743528394946,False,False,True,False,1.640000343322754,0.4992306782649113,0.748846017397367,9.859999656677246,10.600000381469728,10.800000190734863,0.1,9.880000114440918,9.279999732971191,BY1-2024/09/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,LH,LHLLLH,2024-10-18,2024-10-29,,,2282.HK
2009-12-09,0023.HK,31.89999961853028,32.400001525878906,31.700000762939453,32.150001525878906,16.829307556152344,6523307,0.0,0.0,32.84306974264258,32.324435217283266,30.738402296935647,28.588907449560462,26.08090980332464,True,True,True,False,0.7000007629394531,1.0666667090521915,1.6000000635782876,33.45000076293945,30.200000762939453,29.200000762939453,-0.13,31.700000762939453,28.64999961853028,BY1-2009/10/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2009-12-11,2009-12-23,,,23.HK
2010-02-01,0023.HK,26.700000762939453,26.700000762939453,26.299999237060547,26.450000762939453,13.845574378967283,6425320,0.0,0.0,27.72384864968678,28.747231000026986,29.622515912326563,29.09251509425297,26.998537845726705,False,False,False,False,0.4000015258789062,0.5710527520430723,0.8565791280646085,28.850000381469727,26.89999961853028,26.14999961853028,-0.09,26.299999237060547,26.299999237060547,CL1-2009/10/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,LL,LLLHLL,2010-02-03,2010-02-05,,,23.HK
2014-03-06,0023.HK,31.0,31.350000381469727,30.549999237060547,30.64999961853028,18.602413177490234,3618284,0.68,0.0,31.503712055378895,31.28714801013815,31.41279314064346,31.63880517480388,31.228388360897924,False,False,False,False,0.8000011444091797,0.6500000272478371,0.9750000408717556,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/01/17,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,23.HK
2014-04-09,0023.HK,33.0,33.45000076293945,32.599998474121094,33.099998474121094,20.08938980102539,9665343,0.0,0.0,31.48235852245432,31.02718606124909,31.00733554443307,31.269729533993573,31.12270244434153,False,False,True,False,0.8500022888183594,0.6972227096557625,1.0458340644836437,32.29999923706055,32.900001525878906,33.5,0.04,29.200000762939453,29.200000762939453,TP1-2014/01/17,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2014-04-10,2014-04-11,,,23.HK
2018-05-07,0023.HK,33.29999923706055,33.54999923706055,32.95000076293945,33.099998474121094,22.690614700317383,1562584,0.0,0.0,33.59529766138583,33.344547941428914,33.220136724383444,33.310740634037934,33.18508051964152,False,False,True,False,0.5999984741210938,0.5699995676676433,0.8549993515014649,34.79999923706055,32.70000076293945,32.400001525878906,-0.07,32.95000076293945,31.950000762939453,BY1-2018/03/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2018-05-15,2018-05-24,,,23.HK
2012-06-25,2318.HK,29.825000762939453,29.950000762939453,29.049999237060547,29.350000381469727,18.90230369567871,11041664,0.0,0.0,29.964853686502742,29.71877907250477,29.86818032645496,30.056809663456185,31.278501841251025,False,False,False,False,0.9000015258789062,0.6328126192092891,0.9492189288139335,30.75,29.850000381469727,29.674999237060547,-0.03,26.625,26.5,BY1-2012/05/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2012-06-27,2012-06-28,,,2318.HK
2012-07-03,2318.HK,31.0,31.5,30.950000762939453,31.174999237060547,20.07766532897949,16856060,0.0,0.0,30.354204573299047,30.010269175461865,29.98043800457632,30.09671641098712,31.24677822911009,False,False,True,False,0.5499992370605469,0.7191176694982188,1.078676504247328,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2012/05/29,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,2318.HK
2017-07-26,2319.HK,15.68000030517578,15.779999732971191,15.619999885559082,15.65999984741211,13.804949760437012,8179074,0.0,0.0,15.714018291282216,15.502346752714224,15.385770833185294,15.282415269149968,14.950881558183356,True,True,True,False,0.1599998474121093,0.3111111852857803,0.4666667779286705,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/06/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2319.HK
2017-08-16,2319.HK,16.100000381469727,17.399999618530273,16.100000381469727,17.100000381469727,15.074370384216309,30841758,0.0,0.0,15.84760052610392,15.63590027532573,15.4852982091835,15.359288584943636,15.020144083482538,True,True,True,False,1.2999992370605469,0.3494118522195256,0.5241177783292884,16.440000534057617,16.940000534057617,17.5,0.06,15.0,15.0,TP1-2017/06/29,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2017-08-21,2017-08-22,,,2319.HK
2017-08-22,2319.HK,16.899999618530273,17.5,16.899999618530273,16.940000534057617,14.933324813842772,8224567,0.0,0.0,16.390718564427292,15.997003575163836,15.68181442388745,15.47099039214893,15.07653957742576,True,True,True,False,0.6000003814697266,0.3799999461454504,0.5699999192181757,16.540000915527344,19.479999542236328,19.89999961853028,0.2,15.039999961853027,15.0,TP2-2017/06/29,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2017-08-30,2017-09-01,,,2319.HK
2017-08-31,2319.HK,18.0,18.68000030517578,18.0,18.280000686645508,16.114591598510742,28550720,0.0,0.0,17.136148655689013,16.58555768413199,16.042358092213654,15.684851334263342,15.183408622881611,True,True,True,False,0.6800003051757812,0.450588114121381,0.6758821711820716,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2017/06/29,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,2319.HK
2025-07-29,2319.HK,17.079999923706055,17.31999969482422,16.600000381469727,16.899999618530273,16.899999618530273,30004127,0.0,0.0,16.938921693919088,16.827129691846185,17.10034735376324,17.34968566746674,17.63994473032058,False,False,False,False,0.7199993133544922,0.3647059833302217,0.5470589749953326,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/07/04,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2319.HK
2025-08-29,2319.HK,15.550000190734863,15.739999771118164,15.199999809265137,15.199999809265137,15.199999809265137,68994892,0.0,0.0,16.153788320963937,16.360714879708507,16.65484934212416,16.993191304612857,17.430874023051537,False,False,False,False,0.5399999618530273,0.3762503266334533,0.56437548995018,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2025/07/04,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,2319.HK
2010-08-25,2328.HK,5.17235803604126,5.260025024414063,4.950267791748047,5.0554680824279785,2.7853705883026123,63991401,0.0,0.0,5.0772468831336255,4.920755250572497,4.724226827181012,4.547276867759196,4.157114387191853,True,True,True,False,0.3097572326660165,0.1464769840240478,0.2197154760360717,6.206830024719238,5.984739780426025,5.856161117553711,-0.06,5.102223873138428,4.950267791748047,BY1-2010/08/06,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2010-09-20,2010-09-24,,,2328.HK
2010-09-06,2328.HK,5.493803977966309,5.651605129241943,5.4762701988220215,5.622382164001465,3.0977187156677246,43203154,0.0,0.0,5.32805646267835,5.142804462834622,4.890344484188684,4.661995117903261,4.22911944895689,True,True,True,False,0.1753349304199218,0.1537827253341676,0.2306740880012514,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2010/08/06,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2010-09-14,2328.HK,5.84447193145752,5.984739780426025,5.815249919891357,5.90291690826416,3.252282857894897,38222748,0.0,0.0,5.6236753144595415,5.388486220188324,5.066492975073772,4.780670985409919,4.298469404040095,True,True,True,False,0.1694898605346679,0.1658368706703187,0.2487553060054781,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2010/08/06,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2010-10-05,2328.HK,6.253584861755371,6.580875873565674,6.253584861755371,6.499053001403809,3.5807318687438965,33869053,0.0,0.0,6.13069611439307,5.893901073719783,5.483321142316251,5.079551838945024,4.4745714518916415,True,True,True,False,0.3272910118103027,0.1743027743171243,0.2614541614756864,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2010/08/06,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2011-05-25,2328.HK,6.3003411293029785,6.592565059661865,6.218517780303955,6.522430896759033,3.593611717224121,23973645,0.0,0.0,6.444155442803265,6.245634118660879,6.030485113228173,5.96209197153174,5.629921192994839,True,True,True,False,0.3740472793579101,0.2140538096427917,0.3210807144641876,6.849721908569336,6.61594295501709,6.440608024597168,-0.06,6.218517780303955,5.558093070983887,BY1-2011/04/21,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2011-06-08,2011-06-09,,,2328.HK
2011-06-07,2328.HK,6.756209850311279,6.838033199310303,6.6393208503723145,6.802966117858887,3.748175859451294,25494215,0.0,0.0,6.611976427745244,6.445621365234741,6.192575470121993,6.059130656703621,5.691055574079163,True,True,True,False,0.1987123489379882,0.2009849283430311,0.3014773925145467,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/04/21,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2011-06-27,2328.HK,7.083499908447266,7.387413024902344,7.048433780670166,7.364035129547119,4.057303428649902,38363821,0.0,0.0,7.019505738348508,6.829706715957812,6.516233600012443,6.27307210273557,5.822111272889523,True,True,True,False,0.3389792442321777,0.2155150771141052,0.3232726156711578,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2011/04/21,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2011-07-07,2328.HK,7.831593036651611,8.18226146697998,7.691326141357422,8.030304908752441,4.424393177032471,57747688,0.0,0.0,7.5981290976304035,7.265091670454874,6.814608561713982,6.463587496824774,5.925874120285908,True,True,True,False,0.4909353256225586,0.2353375752766927,0.353006362915039,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2011/04/21,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2024-01-09,2328.HK,9.739999771118164,9.75,9.350000381469728,9.609999656677246,8.58260726928711,27395939,0.0,0.0,9.464989774302538,9.27116186486444,9.220550260710343,9.18077135533996,8.849990297069542,True,True,True,False,0.3999996185302716,0.2705262836657074,0.4057894254985611,9.949999809265137,9.390000343322754,9.229999542236328,-0.07,8.729999542236328,8.600000381469727,BY1-2023/12/01,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2024-01-12,2024-01-17,,,2328.HK
2024-01-24,2328.HK,9.479999542236328,10.100000381469728,9.43000030517578,10.0,8.930912971496582,35035148,0.0,0.0,9.597640729949532,9.474082825369369,9.349346442540568,9.25892882474197,8.908617645788949,True,True,True,False,0.6700000762939489,0.3143749833107001,0.4715624749660502,9.31999969482422,9.699999809265137,9.920000076293944,0.06,9.199999809265137,9.050000190734863,TP1-2023/12/01,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2024-01-31,2024-02-07,,,2328.HK
2024-02-22,2328.HK,10.079999923706056,10.739999771118164,10.0600004196167,10.68000030517578,9.538214683532717,49210323,0.0,0.0,9.951771636156828,9.780245681238744,9.586567405101906,9.421655169361722,9.026732825423489,True,True,True,False,0.6799993515014648,0.2837500572204585,0.4256250858306878,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/12/01,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,2328.HK
2024-03-14,2328.HK,11.020000457763672,11.539999961853027,11.020000457763672,11.199999809265137,10.0026216506958,37144795,0.0,0.0,10.973087162893917,10.653313706986514,10.18677479861628,9.805559163700062,9.237959997982715,True,True,True,False,0.5199995040893555,0.2976470835068645,0.4464706252602967,10.220000267028809,10.520000457763672,10.739999771118164,0.05,10.359999656677246,9.3100004196167,TP3-2023/12/01,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHLLLH,2024-03-18,2024-03-27,,,2328.HK
2024-05-23,2328.HK,10.220000267028809,10.300000190734863,10.079999923706056,10.220000267028809,9.127392768859863,28590318,0.0,0.0,10.27793502750696,10.169279722664571,10.141679500364532,10.005395595536385,9.515175446141525,True,True,True,False,0.2200002670288068,0.3023529613719268,0.4535294420578902,10.739999771118164,9.850000381469728,9.619999885559082,-0.1,9.380000114440918,9.229999542236328,BY1-2024/04/26,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2024-05-27,2024-06-17,,,2328.HK
2024-07-05,2328.HK,9.300000190734863,9.350000381469728,9.06999969482422,9.09000015258789,8.586329460144043,51845790,0.535935,0.0,9.700817528639805,9.845273341907774,9.97361881260354,9.972233295375275,9.605297946840672,False,False,False,False,0.2800006866455078,0.2194118499755859,0.3291177749633789,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/04/26,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,2328.HK
2007-11-06,2331.HK,25.41425132751465,27.18417358398437,24.234304428100582,25.777313232421875,20.3834285736084,4924795,0.0,0.0,25.581193906606018,24.617628328036485,22.96001334412853,20.72389540477608,16.511644528535673,True,True,True,False,2.949869155883789,1.243482971191406,1.865224456787109,27.18417358398437,23.462799072265625,22.73667907714844,-0.16,20.921375274658203,20.921375274658203,BY1-2007/10/08,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,LL,LLLHLL,2007-11-07,2007-11-12,,,2331.HK
2011-05-12,2331.HK,12.88865566253662,13.66923713684082,12.88865566253662,13.61477756500244,11.67743682861328,4634444,0.0,0.0,13.07915951911002,12.880377148867908,13.082542496866935,14.286429713653307,17.221325260747424,False,False,False,False,0.780581474304201,0.4441443125406903,0.6662164688110356,14.250134468078612,13.578471183776855,13.360634803771973,-0.06,11.908391952514648,11.908391952514648,BY1-2011/04/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2011-05-13,2011-05-18,,,2331.HK
2011-05-13,2331.HK,13.61477756500244,14.250134468078612,13.378787994384766,14.213828086853027,12.191243171691896,6967093,0.0,0.0,13.285462895063294,12.996329404344875,13.126906637650704,14.284992057677064,17.1973611398399,False,False,False,False,0.8713464736938459,0.4878629446029664,0.7317944169044497,13.360634803771973,14.032297134399414,14.104909896850586,0.06,11.908391952514648,11.908391952514648,TP1-2011/04/18,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2011-05-18,2011-05-20,,,2331.HK
2011-06-15,2331.HK,12.126228332519531,12.126228332519531,11.70870876312256,11.799473762512209,10.12044620513916,4617800,0.0,0.0,12.28153182599721,12.56477117690472,12.848803076829537,13.727883011781056,16.481643053090345,False,False,False,False,0.4175195693969709,0.4499361174447197,0.6749041761670795,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2011/04/18,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,2331.HK
2012-03-20,2331.HK,8.740687370300293,8.740687370300293,8.441162109375,8.459315299987793,7.3560791015625,3991213,0.0,0.0,8.649911149380618,8.453987118850073,7.907375471152236,7.662467404762596,9.52501376802783,False,True,True,False,0.2995252609252929,0.2688919305801392,0.4033378958702089,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/03/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2331.HK
2012-03-29,2331.HK,7.823958873748779,7.914723873138428,7.751346111297607,7.842112064361572,6.819369316101074,4697285,0.0,0.0,8.179501006952194,8.26251261353739,7.944013132678001,7.714568397246371,9.445422838829304,False,False,False,False,0.1633777618408203,0.2559579849243165,0.3839369773864748,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2012/03/05,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,2331.HK
2018-07-19,2331.HK,8.979999542236328,8.979999542236328,8.5600004196167,8.640000343322754,7.513200759887695,7147438,0.0,0.0,8.711515930130838,8.723448976177238,8.744899419208112,8.430141994925371,7.472425056949036,False,False,False,False,0.4199991226196289,0.4305555555555556,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/07/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2331.HK
2018-07-25,2331.HK,8.960000038146973,9.260000228881836,8.680000305175781,9.149999618530272,7.956685066223144,9279801,0.0,0.0,8.769901962435219,8.741671405980515,8.74821946359382,8.455592936418382,7.512895477273162,False,False,False,False,0.5799999237060547,0.4229412078857422,0.6344118118286133,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/07/03,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,2331.HK
2018-09-04,2331.HK,8.039999961853027,8.0600004196167,7.78000020980835,7.900000095367432,6.869708061218262,19313493,0.0,0.0,8.217752975415397,8.342991509306032,8.486527312480476,8.426803994318545,7.69749805796853,False,False,False,False,0.2800002098083496,0.3547058946946089,0.5320588420419133,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2018/07/03,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,2331.HK
2008-04-10,2333.HK,1.109333038330078,1.1333329677581787,1.0800000429153442,1.131999969482422,0.6085394024848938,14242500,0.0,0.0,1.088759196145707,1.090226819495742,1.1701561081860017,1.270683088823525,1.3113753022914267,False,False,False,False,0.0533329248428344,0.0706754604975382,0.1060131907463073,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2008/03/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2008-05-06,2333.HK,1.2480000257492063,1.3200000524520874,1.2079999446868896,1.213333010673523,0.6522624492645264,13481250,0.0,0.0,1.1859903672670586,1.1532426287314166,1.1641855167832589,1.236727862126225,1.2908199283297106,False,False,False,False,0.1120001077651977,0.0607110102971395,0.0910665154457092,1.2066659927368164,1.2799999713897705,1.3146660327911377,0.09,1.0399999618530271,1.0399999618530271,TP1-2008/03/19,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2008-05-08,2008-05-16,,,2333.HK
2008-06-16,2333.HK,0.913332998752594,0.913332998752594,0.8533329963684082,0.8533329963684082,0.4587338864803314,20081250,0.0,0.0,0.9602423037579484,1.0329337159773149,1.099518791464394,1.1736850418477256,1.2532514236393382,False,False,False,False,0.0600000023841857,0.0345641741385826,0.051846261207874,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2008/03/19,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,2333.HK
2008-09-29,2333.HK,0.4799999892711639,0.4866659939289093,0.4306659996509552,0.4506660103797912,0.2422686368227005,3506250,0.0,0.0,0.4717408472414033,0.4787224190046018,0.5519851794980386,0.703426861183821,0.9615897682319614,False,False,False,False,0.0559999942779541,0.0232500005513429,0.0348750008270144,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2008/08/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2008-10-08,2333.HK,0.3600000143051147,0.3600000143051147,0.2800000011920929,0.2866660058498382,0.1541056632995605,28836165,0.0,0.0,0.4050162970186465,0.440520095913338,0.5204011847416481,0.6725674565310641,0.9387845507773144,False,False,False,False,0.0800000131130218,0.0306084379553794,0.0459126569330692,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2008/08/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,2333.HK
2009-10-16,2333.HK,1.0119999647140503,1.0119999647140503,0.953333020210266,0.969332993030548,0.5692155957221985,40102500,0.0,0.0,0.9488275046329294,0.9426492157696564,0.9416329172503282,0.8876999421960005,0.781682049385735,True,True,True,False,0.0586669445037842,0.0247111996014913,0.0370667994022369,1.1066659688949585,1.057332992553711,1.02400004863739,-0.07,0.8746659755706787,0.8746659755706787,BY1-2009/09/17,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2009-10-20,2009-10-22,,,2333.HK
2009-10-20,2333.HK,0.984000027179718,1.1066659688949585,0.984000027179718,1.0880000591278076,0.6388997435569763,103458750,0.0,0.0,0.9785703910034452,0.9581479757846616,0.9487681311364528,0.8934319198995719,0.7856799169122944,True,True,True,False,0.1226659417152404,0.0246223330497741,0.0369334995746612,1.02400004863739,1.1573330163955688,1.1866660118103027,0.16,0.8746659755706787,0.8746659755706787,TP2-2009/09/17,True,True,True,False,True,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2009-10-22,2009-10-27,,,2333.HK
2009-10-27,2333.HK,1.0800000429153442,1.1866660118103027,1.070665955543518,1.1573330163955688,0.6796137690544128,76020540,0.0,0.0,1.0490220341842809,1.002091734473427,0.9711898632976834,0.9092905821733278,0.7955561936241439,True,True,True,False,0.1160000562667846,0.0279047744614737,0.0418571616922106,1.0733330249786377,1.2079999446868896,1.2546659708023071,0.17,0.8906660079956055,0.8746659755706787,TP3-2009/09/17,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLHH,2009-10-29,2009-11-05,,,2333.HK
2010-01-08,2333.HK,1.24399995803833,1.2573330402374268,1.213333010673523,1.2253329753875732,0.7195448875427246,14295000,0.0,0.0,1.2585720161440863,1.2415704321578978,1.1964455726988066,1.1101802938440453,0.9375203605101162,True,True,True,False,0.0440000295639038,0.0428235320483937,0.0642352980725905,1.5173330307006836,1.354665994644165,1.315999984741211,-0.13,1.1573330163955688,1.0906660556793213,BY1-2009/12/10,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2010-01-13,2010-01-18,,,2333.HK
2010-01-12,2333.HK,1.302665948867798,1.4479999542236328,1.2999999523162842,1.440000057220459,0.8456024527549744,55214550,0.0,0.0,1.2973250297863574,1.263252456146641,1.2097979469785414,1.1203439864658298,0.9443683709108338,True,True,True,False,0.1480000019073486,0.039555541674296,0.0593333125114441,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/12/10,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2010-01-21,2333.HK,1.5306659936904907,1.5306659936904907,1.4079999923706057,1.426666021347046,0.8377724289894104,36097500,0.0,0.0,1.382583270874873,1.331042455820362,1.2577295128096686,1.1576202102537163,0.9694800256721569,True,True,True,False,0.122666001319885,0.0603806461606706,0.090570969241006,1.2333329916000366,1.5173330307006836,1.5520000457763672,0.26,1.213333010673523,1.213333010673523,TP3-2009/12/10,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHLLHH,2010-01-27,2010-02-04,,,2333.HK
2012-05-31,2333.HK,5.306665897369385,5.360000133514404,5.2133331298828125,5.313333034515381,3.2793869972229004,41168958,0.0,0.0,5.222570826752874,5.190639493567693,5.116953430022593,4.86479106908057,4.326585044762318,True,True,True,False,0.1466670036315918,0.2187499999999999,0.3281249999999999,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/05/17,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2012-07-27,2333.HK,5.619999885559082,5.746665954589844,5.480000019073486,5.666666030883789,3.497464418411255,22522974,0.0,0.0,5.288261357104084,5.189559499112745,5.162632076760063,5.038389245525713,4.562158471614016,True,True,True,False,0.2666659355163574,0.1349998712539672,0.2024998068809508,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2012/05/17,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2012-09-11,2333.HK,6.133333206176758,6.199999809265137,6.133333206176758,6.186666011810303,3.818408489227295,6655800,0.0,0.0,5.911641116201457,5.800864604907209,5.622758515806892,5.392866199335223,4.837753008001645,True,True,True,False,0.0666666030883789,0.1692591508229574,0.2538887262344361,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2012/05/17,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2012-09-21,2333.HK,6.466666221618652,6.766665935516357,6.466666221618652,6.75,4.166097164154053,30195000,0.0,0.0,6.361601218732106,6.131941175638998,5.842572878518554,5.544608799279614,4.935559368107376,True,True,True,False,0.2999997138977051,0.164444351196289,0.2466665267944335,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2012/05/17,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2014-02-20,2333.HK,11.966666221618652,12.133333206176758,11.699999809265137,11.800000190734863,7.402315139770508,34787751,0.0,0.0,12.22902802390211,12.300685702175162,12.910492893925278,13.317130634618492,12.30639262935457,False,False,False,False,0.4333333969116211,0.4624999761581418,0.6937499642372128,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/01/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2014-03-07,2333.HK,11.300000190734863,11.333333015441896,10.833333015441896,10.916666030883787,6.848185062408447,56711034,0.0,0.0,11.486943956649982,11.772611102119402,12.40697261674801,12.959729339928264,12.239635318779872,False,False,False,False,0.5,0.4231479962666829,0.6347219944000244,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2014/01/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,2333.HK
2023-06-23,2333.HK,8.760000228881836,8.760000228881836,8.510000228881836,8.65999984741211,7.833858966827393,14432461,0.0,0.0,8.86744976302942,8.875017355105875,9.087421198462538,9.472449414456086,11.242095846134024,False,False,False,False,0.25,0.3711111545562745,0.5566667318344118,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/05/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
2023-07-03,2333.HK,9.0,9.779999732971191,9.0,9.640000343322754,9.057369232177734,51475915,0.0,0.0,8.96499025009624,8.908626142553901,9.054282601107705,9.410369750764747,11.13319096994735,False,False,False,False,0.7799997329711914,0.3468749523162843,0.5203124284744265,9.149999618530272,9.529999732971191,9.710000038146973,0.06,8.369999885559082,8.069999694824219,TP1-2023/05/30,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2023-07-07,2023-07-12,,,2333.HK
2023-07-27,2333.HK,9.739999771118164,10.380000114440918,9.65999984741211,10.020000457763672,9.414402961730955,61728700,0.0,0.0,9.61283774471242,9.427074856142518,9.292119145092917,9.443373305253408,10.927848541404336,False,False,True,False,0.7200002670288086,0.3900000067318192,0.5850000100977288,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/05/30,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,2333.HK
