index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2006-12-13,0371.HK,0.339013010263443,0.339013010263443,0.2480580061674118,0.2480580061674118,0.1394742876291275,832060,0.0,0.0,0.3095470628610412,0.2846876472377471,0.2677237106811628,0.2812947197038403,0.5245274094054374,False,False,True,False,0.0909550040960311,0.0079142866390092,0.0118714299585137,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/10/13,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2007-02-15,0371.HK,0.3968940079212188,0.3968940079212188,0.3472819924354553,0.3968940079212188,0.2231595665216446,391399,0.0,0.0,0.3276472496333997,0.3079054192070194,0.2883049402384218,0.2882401345043989,0.4914437147550783,False,True,True,False,0.0496120154857634,0.0058470719626971,0.0087706079440457,HH,HHLLLH,0.2645959854125976,2007-03-06,0.3968940079212188,2007-03-19,0.3968940079212188,0.5,0.2894020080566406,0.2645959854125976,TP1-2006/10/13,False,True,True,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2007-04-13,0371.HK,0.5788040161132812,1.0253100395202637,0.5788040161132812,0.8185939788818359,0.4602666795253753,5107778,0.0,0.0,0.4578222586928719,0.3987700198630715,0.3502221109409001,0.3236105531651472,0.4714167307806675,False,True,True,False,0.4465060234069824,0.0187922689047726,0.028188403357159,HH,HHHLLH,0.6201469898223877,2007-04-17,0.7689819931983948,2007-04-23,0.785519003868103,0.27,0.2894020080566406,0.2894020080566406,TP3-2006/10/13,False,True,True,False,False,True,True,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2009-05-25,0371.HK,0.9756979942321776,0.9756979942321776,0.8930119872093201,0.9095489978790284,0.5114073157310486,39037899,0.0,0.0,0.9537428503419284,0.9149497137221378,0.8567403724294536,0.8244271473761378,0.8717860359165811,False,True,True,False,0.0826860070228575,0.060833569083895,0.0912503536258425,LL,LLHHHL,1.4056669473648071,2009-06-08,1.2733689546585083,2009-06-09,1.1824140548706057,-0.16,0.8930119872093201,0.8020570278167725,BY1-2009/04/24,False,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2009-06-04,0371.HK,1.116265058517456,1.2154879570007324,1.091459035873413,1.1658769845962524,0.6555317640304565,128004256,0.0,0.0,1.0106235467366385,0.9618219764644926,0.8936529203875198,0.8480634922408143,0.8789785515238254,False,True,True,False,0.1240289211273193,0.0661491411072867,0.09922371166093,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2009/04/24,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2009-06-08,0371.HK,1.2402939796447754,1.4056669473648071,1.2154879570007324,1.3477859497070312,0.7578127980232239,119920693,0.0,0.0,1.0999414569096235,1.0142109405607993,0.9229650239531902,0.8647696645885995,0.8852433345619529,False,True,True,False,0.1901789903640747,0.0667851521418644,0.1001777282127966,HH,HHHLLH,1.1824140548706057,2009-06-09,1.2402939796447754,2009-06-10,1.3229809999465942,0.12,0.8930119872093201,0.810325026512146,TP2-2009/04/24,False,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2009-07-02,0371.HK,1.3477859497070312,1.4387409687042236,1.2402939796447754,1.2568310499191284,0.7066720128059387,54628146,0.0,0.0,1.2539024945029134,1.193186123296183,1.07600569951382,0.9700508191935568,0.9288628214856952,True,True,True,False,0.1984469890594482,0.0904381051659583,0.1356571577489375,HH,HHHLHH,1.174144983291626,2009-07-10,1.4222040176391602,2009-07-23,1.4718159437179563,0.25,1.1245330572128296,1.050115942955017,TP3-2009/04/24,True,True,True,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2010-04-29,0371.HK,2.555006980895996,2.5963499546051025,2.472320079803467,2.538469076156616,1.427291989326477,3376616,0.0,0.0,2.5145340313883966,2.443108332901592,2.3405394341377823,2.1909072250611605,1.8126448106227289,True,True,True,False,0.1240298748016357,0.0890093550962561,0.1335140326443841,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2010/04/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2010-05-07,0371.HK,2.2407989501953125,2.306947946548462,2.215992927551269,2.2242610454559326,1.2506239414215088,12340615,0.0,0.0,2.440709995321024,2.4383294338285566,2.362233334195783,2.219782567411601,1.842452983556998,True,True,True,False,0.0909550189971928,0.0870962301890057,0.1306443452835086,LL,LLLHLL,2.3979029655456543,2010-05-11,1.967934012413025,2010-05-25,1.943127989768982,-0.19,2.215992927551269,2.215992927551269,CL1-2010/04/07,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,371.HK
2019-09-25,0371.HK,4.179999828338623,4.199999809265137,4.079999923706055,4.110000133514404,2.7872676849365234,9362100,0.107,0.0,4.27875979296013,4.26196320822177,4.264945138078275,4.321647121208497,4.443093244583293,False,False,False,False,0.119999885559082,0.1047059227438534,0.1570588841157801,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2019/08/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2019-11-13,0371.HK,3.950000047683716,3.9700000286102295,3.869999885559082,3.880000114440918,2.631289005279541,16355798,0.0,0.0,4.052192634001804,4.093394317537989,4.136252015350048,4.208604301495501,4.360161436315728,False,False,False,False,0.1000001430511474,0.0582353367524988,0.0873530051287482,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2019/08/20,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,371.HK
2024-10-09,0371.HK,2.470000028610229,2.490000009536743,2.299999952316284,2.3299999237060547,2.187318563461304,28141831,0.0,0.0,2.493448703473841,2.418108744134554,2.36755083567157,2.310775257632244,2.161372828817042,True,True,True,False,0.1900000572204589,0.1129412370569565,0.1694118555854348,HL,HLLHLL,2.559999942779541,2024-10-10,2.299999952316284,2024-11-07,2.180000066757202,-0.15,2.0999999046325684,2.0299999713897705,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2024-12-19,0371.HK,2.359999895095825,2.390000104904175,2.3399999141693115,2.3499999046325684,2.2060937881469727,16833785,0.0,0.0,2.329756529897844,2.292485816787159,2.294263956177129,2.2962823338409337,2.205015891123646,False,False,False,False,0.0500001907348632,0.0682353412403779,0.1023530118605669,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU1-2024/08/30,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,371.HK
2025-02-25,0371.HK,2.2699999809265137,2.2799999713897705,2.220000028610229,2.259999990463257,2.121605157852173,21560738,0.0,0.0,2.2366683653585038,2.23153396245156,2.2569250991932206,2.2768899692828533,2.2225114507466577,False,False,False,False,0.0599999427795414,0.0618750154972076,0.0928125232458114,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/02/06,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2025-03-13,0371.HK,2.299999952316284,2.369999885559082,2.259999990463257,2.369999885559082,2.2248687744140625,38210045,0.0,0.0,2.283441253369937,2.2623852884838134,2.263346749010372,2.2759011184335614,2.2269857105687256,False,False,False,False,0.1099998950958252,0.063333288828532,0.0949999332427979,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/02/06,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2025-03-17,0371.HK,2.4200000762939453,2.470000028610229,2.390000104904175,2.440000057220459,2.2905824184417725,42793845,0.0,0.0,2.327758220413968,2.2879620401880496,2.27504635159208,2.2813652479263693,2.2299716055608405,False,False,True,False,0.0799999237060542,0.0712499469518662,0.1068749204277993,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/02/06,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,371.HK
2004-06-14,0373.HK,0.3300000131130218,0.3300000131130218,0.3199999928474426,0.324999988079071,0.1520833820104599,2208800,0.0,0.0,0.3316281416865022,0.3289593631198319,0.3287775964425279,0.3223418305090459,0.2873664704883593,True,True,True,False,0.0100000202655791,0.006538464472844,0.009807696709266,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/05/12,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2004-08-26,0373.HK,0.3350000083446502,0.3524999916553497,0.3350000083446502,0.3524999916553497,0.1649519056081771,3012000,0.0,0.0,0.3279561799733085,0.3234508790294301,0.3231608517601501,0.3217911091611388,0.2966212235080782,True,True,True,False,0.0174999833106994,0.0041071389402662,0.0061607084103993,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2004/05/12,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2004-08-30,0373.HK,0.3650000095367431,0.3675000071525574,0.3625000119209289,0.3625000119209289,0.1696314066648483,1772000,0.0,0.0,0.3397475290228082,0.3301452525536572,0.3262799720210134,0.3234359048313522,0.2976866635364194,True,True,True,False,0.0049999952316284,0.0041071410690035,0.0061607116035052,HH,HHHLHH,0.3600000143051147,2004-08-31,0.3725000023841858,2004-09-01,0.3725000023841858,0.03,0.3075000047683716,0.3075000047683716,TP2-2004/05/12,True,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2020-04-22,0373.HK,1.975000023841858,1.975000023841858,1.975000023841858,1.9900000095367432,1.534324049949646,44200,0.0,0.0,1.9618358895484895,1.9315846664711769,1.9574900412705805,2.035362353460178,2.1558599999075927,False,False,False,False,0.0,0.0116666654745737,0.0174999982118606,HL,HLLHLL,2.1050000190734863,2020-04-23,1.950000047683716,2020-05-14,1.924999952316284,-0.09,1.8450000286102293,1.7599999904632568,BY1-2020/03/12,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2020-06-10,0373.HK,2.190000057220459,2.305000066757202,2.1424999237060547,2.25,1.8399947881698608,3320000,0.0,0.0,2.111925126197083,2.05313882273554,2.012927348111448,2.039748812276961,2.1386103780568706,False,False,True,False,0.1625001430511474,0.0129166742165883,0.0193750113248825,HH,HHHLHH,2.164999961853028,2020-06-12,2.3499999046325684,2020-06-24,2.3499999046325684,0.09,1.950000047683716,1.924999952316284,TP1-2020/03/12,False,True,True,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2020-07-17,0373.HK,2.5,2.700000047683716,2.5,2.700000047683716,2.207993745803833,1460000,0.0,0.0,2.425751778349813,2.306547844997945,2.173874447940497,2.1228350666967963,2.163057269916912,False,True,True,False,0.2000000476837158,0.0177083015441895,0.0265624523162843,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2020/03/12,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2020-07-20,0373.HK,2.7249999046325684,3.0,2.7249999046325684,3.0,2.45332670211792,2468380,0.0,0.0,2.5301605459225742,2.3668480323894285,2.2062715284134184,2.140204669336464,2.169726136292076,False,True,True,False,0.2750000953674316,0.0413461465101976,0.0620192197652965,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2020/03/12,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,373.HK
2023-03-30,3759.HK,27.966665267944336,27.966665267944336,26.03333282470703,26.733333587646484,25.27932929992676,1468869,0.0,0.0,26.76253778393976,27.615703462420555,29.935093570666908,31.46964097944739,36.52357947113428,False,False,False,False,1.933332443237305,1.4888886345757386,2.233332951863608,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/03/15,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,3759.HK
2023-03-31,3759.HK,25.63333320617676,25.66666603088379,21.33333206176757,21.966665267944336,20.77191734313965,23370721,0.0,0.0,25.89056096284968,27.124482749857407,29.62260618624641,31.281463242585943,36.40758812290169,False,False,False,False,4.333333969116215,1.4941172880284934,2.24117593204274,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/03/15,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,3759.HK
2011-12-15,0376.HK,3.5199999809265137,3.5199999809265137,3.4600000381469727,3.4800000190734863,3.464895725250244,370040,0.0,0.0,3.5565885555823398,3.548898746937675,3.668309693363768,4.744370024671551,7.738371636949101,False,False,False,False,0.059999942779541,0.0649999976158141,0.0974999964237212,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/11/14,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2012-02-02,0376.HK,3.700000047683716,3.75,3.700000047683716,3.7200000286102295,3.7038540840148926,780000,0.0,0.0,3.61147545703316,3.5813302246914884,3.598989290234341,4.223306197372363,6.872442051213936,False,False,False,False,0.0499999523162841,0.0417646941016702,0.0626470411525053,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/11/14,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2012-02-07,0376.HK,3.880000114440918,3.950000047683716,3.880000114440918,3.940000057220459,3.92289924621582,1032080,0.0,0.0,3.728689403920842,3.649045709282113,3.628749203871388,4.202210323500536,6.801013867120736,False,False,True,False,0.0699999332427978,0.0441176330342012,0.0661764495513018,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2011/11/14,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2015-03-27,0376.HK,6.0,6.0,5.0,5.260000228881836,5.237170219421387,4229800,0.0,0.0,4.849824882193764,4.388164802043933,4.113081762288646,3.930331507479023,3.602651765004652,True,True,True,False,1.0,0.2627272389151832,0.3940908583727748,HL,HLLHHL,5.900000095367432,2015-03-30,5.340000152587891,2015-03-31,5.300000190734863,-0.1,3.690000057220459,3.619999885559082,BY1-2015/03/04,True,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2015-04-13,0376.HK,5.96999979019165,7.590000152587891,5.900000095367432,7.590000152587891,7.557057380676269,7002440,0.0,0.0,5.977202518553657,5.292780276852291,4.652721758123966,4.245630385979562,3.754409271693195,True,True,True,False,1.690000057220459,0.4199999662546011,0.6299999493819017,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2015/03/04,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2015-04-20,0376.HK,8.300000190734863,9.489999771118164,8.300000190734863,9.0,8.9609375,4799560,0.0,0.0,7.175117941162825,6.183058108191191,5.198509195539661,4.568429577311489,3.90606954172953,True,True,True,False,1.1899995803833008,0.6971427713121686,1.0457141569682529,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2015/03/04,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2015-06-01,0376.HK,25.0,25.0,20.0,22.64999961853028,22.551692962646484,42092023,0.0,0.0,9.988732791593272,7.614966065611981,5.882881368990274,4.926480469216812,4.055423566245871,True,True,True,False,5.0,0.746922988158006,1.120384482237009,HH,HHHLLH,20.5,2015-06-02,21.299999237060547,2015-06-04,22.5,0.1,20.0,20.0,TP3-2015/03/04,True,True,True,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2016-05-19,0376.HK,7.260000228881836,7.590000152587891,6.610000133514404,6.769999980926514,6.769999980926514,844520,0.0,0.0,6.503660895853691,6.09009881871249,6.107310514156861,6.924251422604128,7.957872797167328,False,False,False,False,0.9800000190734864,0.5166666666666667,0.7750000000000001,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2016/04/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2016-08-01,0376.HK,5.980000019073486,5.980000019073486,5.699999809265137,5.940000057220459,5.940000057220459,178000,0.0,0.0,6.288334575377309,6.429511966574059,6.452690500186424,6.672179653069405,7.487784016199358,False,False,False,False,0.2800002098083496,0.232941094566794,0.349411641850191,LL,LLLHLL,6.050000190734863,2016-08-03,5.650000095367432,2016-08-05,5.409999847412109,-0.11,5.699999809265137,5.699999809265137,TU1-2016/04/25,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,376.HK
2016-09-23,0376.HK,6.599999904632568,6.849999904632568,6.199999809265137,6.239999771118164,6.239999771118164,1136000,0.0,0.0,6.020123745796354,5.97786473179824,6.06789835163069,6.2977657894044805,7.095829676996856,False,False,False,False,0.6500000953674316,0.2069230446448693,0.3103845669673039,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2016/09/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2016-12-06,0376.HK,5.78000020980835,5.880000114440918,5.769999980926514,5.769999980926514,5.769999980926514,520000,0.0,0.0,5.822118656779489,5.842767088138445,5.892559464401182,6.034925745169788,6.699805653300025,False,False,False,False,0.1100001335144043,0.1438460716834435,0.2157691075251652,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU1-2016/09/07,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,376.HK
2018-04-17,0376.HK,5.289999961853027,5.289999961853027,5.0,5.019999980926514,5.019999980926514,314000,0.0,0.0,5.216695332491863,5.002442025362759,5.041016444504756,5.282912971312598,5.547459515884758,False,False,False,False,0.2899999618530273,0.2606666882832845,0.3910000324249267,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/03/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,376.HK
2018-06-29,0376.HK,4.960000038146973,4.980000019073486,4.809999942779541,4.809999942779541,4.809999942779541,110400,0.0,0.0,4.880596199161396,4.916819433323559,4.924583835480489,5.034387640299644,5.32616018140641,False,False,False,False,0.1700000762939453,0.116923112135667,0.1753846682035006,LH,LHLLLH,4.650000095367432,2018-07-04,4.889999866485596,2018-07-09,4.900000095367432,0.05,4.710000038146973,4.710000038146973,TU1-2018/03/28,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,376.HK
2017-05-22,3788.HK,1.3899999856948853,1.3899999856948853,1.1399999856948853,1.159999966621399,0.777792751789093,7413000,0.2,0.0,1.3363003951770285,1.3116018286030044,1.2785197420705414,1.2271773292781498,1.3183843310786314,False,True,True,False,0.25,0.0499999672174452,0.0749999508261679,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2017/04/21,False,False,False,True,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,3788.HK
2025-12-09,3788.HK,3.700000047683716,3.7699999809265137,3.569999933242798,3.640000104904175,3.640000104904175,1263000,0.0,0.0,3.7620115990218768,3.824934297292824,3.8223486777452105,3.458277681250267,2.539274408940067,False,False,False,False,0.2000000476837158,0.1556250154972077,0.2334375232458116,HL,HLLHLL,3.9800000190734863,2025-12-15,3.490000009536743,2025-12-19,3.430000066757202,-0.14,3.3399999141693115,3.299999952316284,BY1-2025/11/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,3788.HK
2025-12-29,3788.HK,3.5,3.549999952316284,3.430000066757202,3.490000009536743,3.490000009536743,2696000,0.0,0.0,3.642964685896492,3.728007689275634,3.7748194373996418,3.4870972158290647,2.608492765849584,False,False,False,False,0.119999885559082,0.1272221538755629,0.1908332308133443,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU1-2025/11/20,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,3788.HK
2000-07-14,0038.HK,0.7200000286102295,0.7200000286102295,0.6899999976158142,0.699999988079071,0.4749577939510345,874000,0.0,0.0,0.6825629421564235,0.6811490734027047,0.7059282681049098,0.7640192196716697,0.6912500735712459,False,False,False,False,0.0300000309944152,0.0276470675187952,0.0414706012781928,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2000/07/05,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2000-07-20,0038.HK,0.6899999976158142,0.8199999928474426,0.6899999976158142,0.800000011920929,0.5428089499473572,24942000,0.0,0.0,0.6985530766751448,0.6888575094609696,0.7056702707885368,0.7593533273317213,0.6912500735712459,False,False,False,False,0.1299999952316284,0.0276470675187952,0.0414706012781928,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2000/07/05,False,False,False,False,True,True,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2000-07-21,0038.HK,0.8199999928474426,0.8399999737739563,0.7799999713897705,0.8100000023841858,0.5495940446853638,22616000,0.0,0.0,0.7188161540767886,0.6993916392803797,0.7097616328118956,0.7603562317882058,0.6912500735712459,False,False,False,False,0.0600000023841857,0.0300000099574818,0.0450000149362227,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2000/07/05,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2002-08-27,0038.HK,0.6399999856948853,0.6399999856948853,0.6200000047683716,0.6200000047683716,0.420676976442337,234000,0.0,0.0,0.6383895026190637,0.6511907578698043,0.7102727946021918,0.7816825082279452,0.8548687500747205,False,False,False,False,0.0199999809265136,0.0227777825461493,0.034166673819224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2002/08/09,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2002-09-20,0038.HK,0.550000011920929,0.550000011920929,0.5400000214576721,0.5400000214576721,0.36639603972435,458000,0.0,0.0,0.572580334940521,0.5944602833333118,0.6480064031695179,0.7253200335651746,0.8208572557541249,False,False,False,False,0.0099999904632568,0.0099999996332021,0.0149999994498032,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2002/08/09,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,38.HK
2004-09-23,0038.HK,1.1699999570846558,1.2200000286102295,1.159999966621399,1.2100000381469729,0.8209984302520752,7282000,0.0,0.0,1.1729924696095768,1.1463545771218004,1.1667211126268116,1.2919006635142187,1.441930294778303,False,False,False,False,0.0600000619888305,0.0284615479982816,0.0426923219974224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/09/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2004-10-07,0038.HK,1.2000000476837158,1.309999942779541,1.190000057220459,1.2899999618530271,0.8752791285514832,23652000,0.0,0.0,1.2053160888074803,1.1767931080646912,1.1762562192224344,1.278331120632318,1.426888200382096,False,False,True,False,0.119999885559082,0.0333333412806193,0.0500000119209289,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2004/09/08,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2004-10-08,0038.HK,1.2799999713897705,1.350000023841858,1.2300000190734863,1.309999942779541,0.888849675655365,45868000,0.0,0.0,1.2243495168024006,1.1883763110833738,1.1815010711266347,1.278958226021372,1.42595681984343,False,False,True,False,0.1200000047683715,0.0386666774749756,0.0580000162124634,HH,HHHLLH,1.159999966621399,2004-10-25,1.2300000190734863,2004-10-26,1.2699999809265137,0.09,1.1699999570846558,1.1399999856948853,TP2-2004/09/08,False,False,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2008-04-14,0038.HK,3.900000095367432,4.0,3.819999933242798,3.849999904632568,2.6122679710388184,950000,0.0,0.0,4.027894346586883,4.148652553676953,4.332245089646567,4.403802068232585,4.125403161877449,False,False,False,False,0.1800000667572021,0.2081250548362732,0.3121875822544098,HL,HLLHLL,4.139999866485596,2008-04-16,3.819999933242798,2008-04-30,3.7899999618530273,-0.08,3.4200000762939453,3.3499999046325684,BY1-2008/03/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2008-06-05,0038.HK,3.470000028610229,3.470000028610229,3.3299999237060547,3.3399999141693115,2.2835707664489746,1262000,0.0,0.0,3.4764594026045392,3.602666504384808,3.831059008614548,4.052205795486379,4.030272538760928,False,False,False,False,0.1400001049041743,0.0988235052894142,0.1482352579341213,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2008/03/19,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,38.HK
2013-05-14,0038.HK,6.119999885559082,6.139999866485596,5.900000095367432,5.929999828338623,4.375286102294922,1655080,0.0,0.0,6.012663332661965,6.077253636651891,6.444575740636779,6.758314039894654,6.940645642445678,False,False,False,False,0.239999771118164,0.1586666742960612,0.2380000114440918,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2013/04/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2013-06-03,0038.HK,5.5,5.53000020980835,5.440000057220459,5.449999809265137,4.021131038665772,1552000,0.0,0.0,5.673415381798916,5.819506624933927,6.157233378100893,6.527006327859036,6.823556029888608,False,False,False,False,0.0900001525878906,0.1399998945348403,0.2099998418022604,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2013/04/22,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,38.HK
2018-03-05,0038.HK,3.150000095367432,3.150000095367432,3.049999952316284,3.059999942779541,2.432711601257324,824000,0.0,0.0,3.1290701713447358,3.1670859997942244,3.256252746685292,3.39357053444846,3.7199200403057353,False,False,False,False,0.1000001430511479,0.0833333651224773,0.1250000476837159,HL,HLLHLL,3.200000047683716,2018-03-06,3.0799999237060547,2018-03-07,3.039999961853028,-0.05,2.890000104904175,2.8499999046325684,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2018-04-17,0038.HK,2.900000095367432,2.9100000858306885,2.8399999141693115,2.8399999141693115,2.2578108310699463,290000,0.0,0.0,2.9099520569223984,2.9616488446606994,3.0644803742056324,3.217997244940579,3.573815680723045,False,False,False,False,0.0700001716613769,0.0618749856948851,0.0928124785423277,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2018/02/07,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,38.HK
2020-11-25,0038.HK,3.059999942779541,3.0999999046325684,2.900000095367432,2.950000047683716,2.3452610969543457,4046000,0.0,0.0,2.888464432931816,2.8768758757598456,2.86269596268786,2.73946856989276,2.3949403411388546,True,True,True,False,0.1999998092651362,0.1094117164611815,0.1641175746917723,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/11/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
2020-12-22,0038.HK,3.119999885559082,3.299999952316284,3.0199999809265137,3.069999933242798,2.4406614303588867,15822000,0.0,0.0,2.9669875892520112,2.9317910166341306,2.901417464186718,2.8007147981778866,2.4706936895553624,True,True,True,False,0.2799999713897705,0.0913333257039387,0.1369999885559081,HH,HHHLHH,2.950000047683716,2020-12-23,3.950000047683716,2021-01-04,4.090000152587891,0.39,2.75,2.75,TP1-2020/11/02,True,True,True,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,38.HK
