Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2011-05-30,2338.HK,9.65625,9.78125,9.135416030883787,9.145833015441896,5.860278606414795,32382129,0.0,0.0,9.702150816797054,10.033142990198828,10.326306282955375,10.33438811325176,9.31264909514737,False,False,8.0625,8.885416030883789,9.052083015441896,8.333333015441895,8.333333015441895,CL1-2011/03/23,False,False,False,False,True,False,False,0.0,0,0,False,False,LH,LHLLLH,2011-06-08,2011-06-15,,,2338.HK
2012-04-10,2338.HK,7.8958330154418945,7.8958330154418945,7.6145830154418945,7.666666030883789,4.912489891052246,18643392,0.0,0.0,7.736461887850101,7.917924179944778,8.15258066723605,8.213735827635825,8.375575538835148,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2012/03/27,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2012-05-09,2338.HK,7.5,7.53125,7.229166030883789,7.3333330154418945,4.698902606964111,14181009,0.0,0.0,7.517058197739322,7.60832520813812,7.829957309690755,8.002775759395586,8.257650919104142,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2012/03/27,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2017-12-04,2338.HK,8.510000228881836,8.550000190734863,7.840000152587891,7.880000114440918,5.716208457946777,27835173,0.0,0.0,8.584276246094765,8.849803951165512,8.877141837210342,8.500101545443929,7.541519968214981,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2017/08/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2018-01-03,2338.HK,8.880000114440918,9.25,8.880000114440918,9.050000190734863,6.564936637878418,12177604,0.0,0.0,8.572359892156479,8.48911123553291,8.581289879562094,8.432197469445045,7.643362703982534,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2017/08/22,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2018-01-08,2338.HK,9.199999809265137,9.829999923706056,9.1899995803833,9.829999923706056,7.130752086639404,21118522,0.0,0.0,8.932103866342539,8.69138477498593,8.664989708886953,8.483649088554545,7.68293982816778,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2017/08/22,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2018-01-18,2338.HK,9.989999771118164,10.239999771118164,9.890000343322754,10.0,7.254072189331055,14938574,0.0,0.0,9.71360526080965,9.30799798778369,8.995376037042593,8.688084632378597,7.81810927011322,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2017/08/22,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2018-05-02,2338.HK,9.350000381469728,9.350000381469728,8.949999809265137,8.979999542236328,6.51415491104126,14734622,0.0,0.0,9.391415994881614,9.351412982531306,9.226240673567483,9.080694845823006,8.406776008322106,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2018/03/15,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2018-05-18,2338.HK,10.0,10.460000038146973,9.890000343322754,10.359999656677246,7.515220165252685,20493929,0.0,0.0,9.689729147908558,9.506413824508575,9.338174344362724,9.16903452370058,8.504998483613383,True,True,10.800000190734863,10.260000228881836,10.079999923706056,8.930000305175781,8.899999618530273,TP1-2018/03/15,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHHHL,2018-05-29,2018-05-30,,,2338.HK
2018-06-08,2338.HK,11.199999809265137,11.260000228881836,10.65999984741211,10.739999771118164,7.790873050689697,12554683,0.0,0.0,10.659527450949188,10.315771357560356,9.87038136556698,9.508330434821405,8.721216779122987,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2018/03/15,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2020-09-23,2338.HK,16.020000457763672,16.18000030517578,15.479999542236328,15.640000343322754,12.71280288696289,7051374,0.0,0.0,15.842337305139644,15.86974699435957,15.9554801011186,15.647646482477782,14.613808144909102,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2020/09/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2020-10-09,2338.HK,16.959999084472656,16.959999084472656,16.1200008392334,16.260000228881836,13.21676254272461,6394100,0.0,0.0,16.014307719517376,15.879625872508695,15.906288464093269,15.67058892145418,14.701539030333794,False,True,17.0,14.84000015258789,14.18000030517578,14.81999969482422,14.520000457763672,TP1-2020/09/03,False,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHLL,2020-10-14,2020-10-29,,,2338.HK
2020-11-24,2338.HK,18.18000030517578,18.280000686645508,17.760000228881836,17.8799991607666,14.533560752868652,14651451,0.0,0.0,17.27801903309339,16.787683152741625,16.36273149204184,16.020283469537567,15.060001909848118,True,True,15.81999969482422,15.020000457763672,15.020000457763672,16.399999618530273,14.18000030517578,TP2-2020/09/03,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLLLL,2020-11-30,2020-12-14,,,2338.HK
2021-01-13,2338.HK,18.280000686645508,20.350000381469727,18.239999771118164,19.86000061035156,16.142982482910156,27938201,0.0,0.0,17.261669562763885,16.586778820462253,16.317732265686214,16.118431800380073,15.3168606642973,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2020/09/03,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2024-07-02,2338.HK,14.65999984741211,14.65999984741211,13.18000030517578,13.300000190734863,12.218124389648438,34375610,0.0,0.0,14.198737495169778,14.39239470173975,14.81327257005537,14.764923589141029,13.783381143171184,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2024/06/11,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2024-07-03,2338.HK,13.359999656677246,13.600000381469728,12.899999618530272,13.020000457763672,11.960901260375977,18524622,0.0,0.0,13.98442167018685,14.273056071828789,14.742948173494913,14.730370655846428,13.777298428546423,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2024/06/11,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2338.HK
2021-07-06,2359.HK,175.0,175.0,157.6999969482422,166.8000030517578,156.5472412109375,4407201,0.0,0.0,174.36937488058862,170.9708454265715,162.16643491741436,151.05771577941147,126.67413442840169,True,True,196.8999938964844,136.89999389648438,131.60000610351562,157.6999969482422,154.3000030517578,BY1-2021/06/11,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHLL,2021-07-16,2021-08-20,,,2359.HK
2021-07-14,2359.HK,180.8000030517578,187.5,177.39999389648438,183.0,171.75144958496094,2370628,0.0,0.0,176.79140275562278,173.62705528364998,165.34166679190358,153.98627965177852,129.02812660599278,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2021/06/11,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2359.HK
2021-08-17,2359.HK,153.8000030517578,159.0,142.1999969482422,145.89999389648438,136.931884765625,4843417,0.0,0.0,160.94543008666793,166.87445317833323,167.66537544172786,160.23745648288107,136.38730369281143,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2021/06/11,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,2359.HK
2022-10-20,2359.HK,65.8499984741211,68.0,65.0,66.19999694824219,62.55263519287109,3940065,0.0,0.0,66.78613516942436,67.88618903165136,75.0447658878126,85.35566599257515,104.19499896280858,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2022/10/05,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2359.HK
2022-11-03,2359.HK,71.30000305175781,72.5999984741211,69.0999984741211,71.94999694824219,67.98583221435547,3569880,0.0,0.0,67.166671940909,66.8074267390948,71.90852469957606,81.7237162483433,101.19641655878657,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2022/10/05,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2359.HK
2022-11-11,2359.HK,77.0,82.0,77.0,81.05000305175781,76.58446502685547,4840206,0.0,0.0,73.40978156865503,70.61073252204113,72.72887520504878,81.04449842155933,100.0013387873058,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2022/10/05,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2359.HK
2022-11-15,2359.HK,81.30000305175781,86.30000305175781,81.30000305175781,86.05000305175781,81.3089828491211,4022668,0.0,0.0,77.20902788594817,72.97662227334783,73.6571048360636,81.19127827136144,99.75973568171506,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2022/10/05,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2359.HK
2015-07-24,2378.HK,183.2684631347656,183.2684631347656,179.3897705078125,179.3897705078125,171.8555145263672,9797,0.0,0.0,185.4313051572797,185.68828651288223,186.3037726578008,184.653810759964,172.87938055833257,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2015/06/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2015-08-24,2378.HK,166.78399658203125,166.78399658203125,166.78399658203125,166.78399658203125,159.88870239257812,1031,0.0,0.0,178.05288381287298,180.7510132020087,183.3874960188592,183.3753313375106,173.32881643334488,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2015/06/22,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2016-01-08,2378.HK,163.0022735595703,163.0022735595703,159.99627685546875,159.99627685546875,153.38157653808594,9797,0.0,0.0,166.95760709620785,169.5541788525013,171.23639647567856,173.6412071747011,171.73506317331513,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2015/09/17,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2016-01-26,2378.HK,153.20855712890625,153.20855712890625,147.3905029296875,147.3905029296875,141.29698181152344,3712,0.0,0.0,156.40240598638485,161.71108585777117,166.69997068504622,170.85296449689704,170.6882573153506,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2015/09/17,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2017-09-26,2378.HK,176.965576171875,176.965576171875,176.965576171875,176.965576171875,170.6957550048828,515,0.0,0.0,179.60389675020778,179.04729803518222,177.35557552903677,172.50513563446316,162.37417320959156,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2017/08/29,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2017-10-03,2378.HK,181.1351776123047,181.42608642578125,181.1351776123047,181.42608642578125,174.9982452392578,3609,0.0,0.0,179.77298950468705,179.24535383789876,177.68648824476216,173.0469650369378,162.9143940906834,True,True,178.4200897216797,183.6563262939453,183.6563262939453,175.317138671875,173.57171630859375,TP1-2017/08/29,False,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHHLHH,2017-10-06,2017-10-13,,,2378.HK
2017-10-23,2378.HK,185.88658142089844,186.177490234375,185.2078094482422,185.98355102539065,179.3942413330078,8250,0.0,0.0,182.9309479963825,181.4491192741031,179.37283226940647,174.87428107367313,164.5411283741162,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2017/08/29,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2017-11-22,2378.HK,189.0865020751953,191.7046356201172,189.0865020751953,191.7046356201172,184.91262817382807,40735,0.0,0.0,187.035147400143,185.31368921842613,182.82447798441416,178.37869635569925,167.62988421972327,True,True,188.01986694335932,191.9955291748047,192.77127075195312,182.0078887939453,182.0078887939453,TP3-2017/08/29,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2017-11-27,2017-11-30,,,2378.HK
2017-12-05,2378.HK,187.05018615722656,187.05018615722656,186.177490234375,186.177490234375,179.5813446044922,4125,0.0,0.0,188.8929053030976,187.464267152662,184.6529746511613,180.02413094070084,168.98631976896837,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2017/11/01,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2017-12-19,2378.HK,190.7349548339844,191.1228179931641,190.6379852294922,191.1228179931641,184.3513641357422,5156,0.0,0.0,187.26897058925107,186.89050507448175,184.98671473956335,180.7959323695893,169.9063458145743,True,True,209.44967651367188,188.50469970703125,183.17149353027344,192.9652099609375,190.05618286132807,TP1-2017/11/01,False,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHHHHL,2018-01-25,2018-02-06,,,2378.HK
2018-01-02,2378.HK,191.9955291748047,194.7106170654297,191.9955291748047,193.93487548828125,187.06382751464844,9746,0.0,0.0,189.7294742535438,188.4035141401328,186.13186616571136,181.8708200590628,170.860740341877,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2017/11/01,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2018-01-11,2378.HK,199.9468536376953,200.7225952148437,199.9468536376953,200.7225952148437,193.611068725586,3609,0.0,0.0,194.0516613582754,191.2458624076916,187.922393798028,183.20983004857567,171.84258594721652,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2017/11/01,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2018-10-02,2378.HK,172.7959747314453,172.7959747314453,172.11720275878906,172.11720275878906,166.44639587402344,1546,0.0,0.0,174.0796441178664,174.09974347507713,178.2404912727175,182.2881760704497,179.13368778272988,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2018/09/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2018-10-10,2378.HK,165.81431579589844,165.81431579589844,164.8446502685547,164.8446502685547,159.41342163085938,3609,0.0,0.0,170.45513915690103,172.163309365715,176.70574891122607,181.18229575572263,178.78085997170092,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2018/09/03,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2020-02-27,2378.HK,140.6997528076172,140.6997528076172,134.9786834716797,136.6271209716797,132.567626953125,38672,0.0,0.0,141.8813708291029,141.71334739581343,140.72300655075975,141.28497942676742,148.20668355460882,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2020/01/24,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2020-02-28,2378.HK,131.87571716308594,131.87571716308594,128.96669006347656,130.80908203125,126.92244720458984,68682,0.0,0.0,139.8682274113115,140.76515040759054,140.33422519705348,141.0775359139849,148.0680572476498,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2020/01/24,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2020-09-04,2378.HK,116.55486297607422,116.55486297607422,114.03370666503906,115.48822021484376,112.3690948486328,18562,0.0,0.0,119.4425532666098,119.35884544832936,117.0002724073718,115.55508796416524,123.81730030999512,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2020/07/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2020-09-22,2378.HK,108.40959930419922,109.57320404052734,104.23999786376952,104.23999786376952,101.42467498779295,34547,0.0,0.0,111.76091171708552,114.41534305459098,115.21523374128512,114.89628247384726,122.78635490802984,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2020/07/22,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2024-02-01,2378.HK,81.5,81.5,80.0999984741211,80.30000305175781,78.41816711425781,40050,0.0,0.0,81.40246884931202,81.95822104228692,83.48873912182788,86.65964145005864,94.30561399310366,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2024/01/11,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2024-03-06,2378.HK,75.9000015258789,75.9000015258789,74.9000015258789,75.0,73.24237060546875,43800,0.0,0.0,77.89476556992658,79.2355335133927,81.03211924657073,84.10131811830689,91.92877088418412,False,False,80.80000305175781,73.80000305175781,73.80000305175781,74.9000015258789,74.9000015258789,CL1-2024/01/11,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHLL,2024-03-13,2024-03-22,,,2378.HK
2024-04-30,2378.HK,73.4000015258789,73.4000015258789,69.05000305175781,69.80000305175781,68.268310546875,371000,0.0,0.0,71.06259891957694,71.74307009590537,74.37070461865194,78.30426723160726,87.22855625744327,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2024/04/10,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2024-05-06,2378.HK,72.44999694824219,74.4000015258789,72.44999694824219,74.30000305175781,72.66956329345703,149496,0.0,0.0,71.75126614653169,71.91347703875991,74.14746472289605,77.95886692492267,86.8759414553279,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2024/04/10,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2024-05-13,2378.HK,77.25,78.25,76.55000305175781,78.19999694824219,76.48397064208984,65450,0.0,0.0,74.68927563331883,73.46567494812363,74.49302610175397,77.77356371303331,86.4489642540945,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2024/04/10,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2024-05-17,2378.HK,80.80000305175781,82.30000305175781,79.80000305175781,81.5999984741211,79.80936431884766,158900,0.0,0.0,77.12387860170334,75.00427536566256,75.0964971427851,77.89145750319648,86.29079445619512,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2024/04/10,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2378.HK
2006-03-31,2380.HK,2.499011993408203,2.499011993408203,2.405591011047364,2.452301025390625,1.0000406503677368,2961860,0.0,0.0,2.487012631415631,2.441385979161373,2.407031600048952,2.400043211236246,2.449814050742117,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2006/03/01,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2006-04-18,2380.HK,2.499011993408203,2.615787982940674,2.475656032562256,2.615787982940674,1.066710114479065,43846729,0.0,0.0,2.5127953471379056,2.477627682614225,2.43535484485826,2.4162713717880173,2.4531107572389264,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2006/03/01,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2006-04-19,2380.HK,2.6624979972839355,2.7092089653015137,2.592432975769043,2.615787982940674,1.066710114479065,25182953,0.0,0.0,2.531521280920227,2.4896416217730466,2.442430654194825,2.420222195771238,2.454406990113044,False,True,2.382235050201416,2.7792749404907227,2.802629947662353,2.405591011047364,2.405591011047364,TP2-2006/03/01,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHLLHH,2006-04-25,2006-05-11,,,2380.HK
2014-05-26,2380.HK,2.513025045394897,2.615787982940674,2.513025045394897,2.578418970108032,1.3721811771392822,24942033,0.189178,0.0,2.6570293048323794,2.6297334335751503,2.58204910519364,2.562982051093169,2.538682314906886,True,True,2.7372350692749023,2.681183099746704,2.634471893310547,2.513025045394897,2.503683090209961,BY1-2014/05/02,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2014-06-05,2014-06-11,,,2380.HK
2014-06-16,2380.HK,2.7092089653015137,2.774604082107544,2.681183099746704,2.746577024459839,1.4616713523864746,20287789,0.0,0.0,2.685483098727966,2.658448425262845,2.6152907035070387,2.5855529322998287,2.55078026363997,True,True,2.7839460372924805,2.6905250549316406,2.681183099746704,2.5503931045532227,2.513025045394897,TP1-2014/05/02,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHHHL,2014-06-20,2014-06-23,,,2380.HK
2014-06-30,2380.HK,2.793287992477417,2.8960509300231934,2.793287992477417,2.858681917190552,1.5213311910629272,34945670,0.0,0.0,2.76758615053228,2.7247510961365577,2.66459464978941,2.617744138951372,2.5670319168869806,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2014/05/02,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2014-07-02,2380.HK,2.8960509300231934,3.0455238819122314,2.8773670196533203,2.961446046829224,1.5760202407836914,41797156,0.0,0.0,2.8028334044044514,2.745333265762007,2.6762358810458737,2.6245501173251906,2.570174658958233,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2014/05/02,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2014-12-11,2380.HK,3.353813886642456,3.503287076950073,3.3257880210876465,3.484602928161621,1.854433536529541,21142473,0.0,0.0,3.4755575929682347,3.4832846980351064,3.4219392677811244,3.295823384204267,3.01989496370019,False,False,3.5219719409942627,3.3164451122283936,3.307102918624878,3.3257880210876465,3.3257880210876465,BY1-2014/10/20,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHLL,2014-12-15,2014-12-17,,,2380.HK
2014-12-22,2380.HK,3.447235107421875,3.652760982513428,3.447235107421875,3.606050968170166,1.9190654754638672,35847866,0.0,0.0,3.4596421862100364,3.464944302079021,3.426470366305145,3.314547500284926,3.0426861976498545,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2014/10/20,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2015-01-14,2380.HK,3.830260992050171,3.9517080783844,3.774208068847656,3.942365884780884,2.098045110702514,28470241,0.0,0.0,3.713245827305503,3.630701652626091,3.534878767178765,3.402155031370788,3.1091273369193275,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2014/10/20,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2015-04-09,2380.HK,4.01710319519043,4.2693400382995605,3.895656108856201,4.035787105560303,2.1477622985839844,56529624,0.0,0.0,3.838637242156802,3.7861002459815167,3.7474140597687255,3.655602254326693,3.353581328846121,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2014/10/20,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2017-03-27,2380.HK,2.7839460372924805,2.7839460372924805,2.6624979972839355,2.681183099746704,1.6071475744247437,65836360,0.0,0.0,2.844064779818032,2.8418278998314164,2.79187333520184,2.765743997107402,2.9453042977003854,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2017/01/27,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2021-06-07,2380.HK,1.809999942779541,1.809999942779541,1.690000057220459,1.7100000381469729,1.4460387229919434,56584511,0.1556,0.0,1.885685532947256,1.870167692270144,1.8314106364912424,1.7775306971766356,1.6940941984301592,True,True,0.0,0.0,0.0,0.0,0.0,CL1-2021/05/07,True,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2023-01-30,2380.HK,3.490000009536743,3.5,3.2699999809265137,3.3499999046325684,2.876967668533325,87590140,0.0,0.0,3.4892111459792194,3.411576240113942,3.26614070645042,3.335731783178415,3.502824146098092,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2022/12/16,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2023-11-21,2380.HK,2.9600000381469727,2.990000009536743,2.869999885559082,2.890000104904175,2.59307861328125,65627693,0.0,0.0,2.968643546561913,2.9596726652769005,2.9460338856872306,2.9626004784263267,3.0943974478624066,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2023/10/06,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2024-01-16,2380.HK,3.0299999713897705,3.0799999237060547,2.990000009536743,3.009999990463257,2.700749635696411,43731583,0.0,0.0,2.9379390535342456,2.8991561763491567,2.8915502433090263,2.913430445702026,3.035662706315541,False,True,2.75,3.0199999809265137,3.059999942779541,2.799999952316284,2.7300000190734863,TP1-2023/10/06,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHLLLH,2024-01-23,2024-01-26,,,2380.HK
2024-02-20,2380.HK,3.049999952316284,3.220000028610229,3.049999952316284,3.180000066757202,2.853283643722534,80356548,0.0,0.0,3.0337887287483416,2.9943744740642364,2.9524063624756,2.9404578544022133,3.0268439898053887,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2023/10/06,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2024-03-07,2380.HK,3.319999933242798,3.4100000858306885,3.309999942779541,3.380000114440918,3.032735586166382,45143312,0.0,0.0,3.220715935023151,3.1441826446438315,3.051261165480616,2.997693965587792,3.0433312983023675,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2023/10/06,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,2380.HK
2014-01-22,2382.HK,7.599999904632568,7.670000076293945,7.130000114440918,7.309999942779541,6.594130039215088,21302000,0.0,0.0,7.802756068425471,7.69157751997827,7.572052368354226,7.703767826124475,7.463647491997432,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2013/12/10,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,2382.HK
2014-01-28,2382.HK,6.71999979019165,6.730000019073486,6.489999771118164,6.510000228881836,5.872474193572998,8982560,0.0,0.0,7.255928116635101,7.433662751095354,7.467086365174373,7.639555372165332,7.445028274591109,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2013/12/10,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2382.HK
2015-06-29,2382.HK,17.700000762939453,17.700000762939453,16.200000762939453,16.280000686645508,15.113598823547363,3474000,0.0,0.0,17.205194992453386,17.102457136871983,16.7430793646743,15.762436034281473,13.596294196350106,True,True,13.520000457763672,14.739999771118164,14.15999984741211,14.199999809265137,14.199999809265137,BY1-2015/06/11,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLHL,2015-07-08,2015-08-04,,,2382.HK
2015-07-06,2382.HK,17.15999984741211,17.239999771118164,14.920000076293944,14.979999542236328,13.90673828125,9250806,0.0,0.0,16.713639929525854,16.888657439268723,16.69831846299873,15.815707252953358,13.686613027904643,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2015/06/11,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,2382.HK
2018-04-26,2382.HK,127.5999984741211,127.9000015258789,115.9000015258789,121.4000015258789,114.4728775024414,20392560,0.0,0.0,137.94492391184957,142.34647096557728,138.74444792375257,130.6290251574922,109.51972458540556,False,False,137.5,134.60000610351562,127.5999984741211,115.9000015258789,115.9000015258789,BY1-2018/02/05,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHHL,2018-05-02,2018-05-07,,,2382.HK
2018-05-02,2382.HK,136.0,137.5,134.5,136.5,128.71127319335938,9655586,0.0,0.0,135.00048891076966,139.64455276635223,137.85127427827103,130.63743158877614,110.0226982499576,False,False,127.5999984741211,153.5,155.0,115.9000015258789,115.9000015258789,TP1-2018/02/05,False,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHHLLH,2018-05-07,2018-05-14,,,2382.HK
2018-05-14,2382.HK,150.0,155.0,148.60000610351562,153.5,144.7412109375,16158477,0.0,0.0,141.35533039594316,140.58079391148655,138.6419278316309,132.08923255522714,111.89896273213876,True,True,145.3000030517578,152.8000030517578,149.0,115.9000015258789,115.9000015258789,TP2-2018/02/05,False,False,True,False,False,False,False,0.0,0,0,False,False,LH,LHHLHL,2018-05-18,2018-05-25,,,2382.HK
2018-06-06,2382.HK,161.5,170.89999389648438,161.0,168.0,159.22396850585938,9652777,0.0,0.0,158.4312291731623,153.2607480493549,146.86919916221078,138.5326820135034,117.12099830939526,True,True,174.89999389648438,142.60000610351562,135.0,149.0,141.10000610351562,TP3-2018/02/05,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHHLL,2018-06-12,2018-06-26,,,2382.HK
