Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,Capital Gains,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,SNO
2018-11-08,2327.HK,0.4250000119209289,0.4449999928474426,0.4149999916553497,0.4300000071525574,0.3867335915565491,7508000,0.0,0.0,0.3770632886413874,0.3729589087204361,0.3681562373808432,0.3664835388950153,0.3570692851592148,True,True,HH,HHHHLL,0.4050000011920929,2018-12-10,0.3700000047683716,2018-12-10,0.3650000095367431,0.3700000047683716,TP1-2018/06/26,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2327.HK
2019-01-29,2327.HK,0.449999988079071,0.5,0.4149999916553497,0.4149999916553497,0.3732428550720215,46622000,0.0,0.0,0.3513196218549149,0.3472563525827686,0.3504093421203844,0.3555727887734037,0.3548902647406204,False,False,HH,HHHHHH,0.7099999785423279,2019-02-21,1.1799999475479126,2019-03-12,1.2200000286102295,0.3899999856948852,TP2-2018/06/26,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2327.HK
2020-06-26,2327.HK,0.3400000035762787,0.3350000083446502,0.324999988079071,0.324999988079071,0.2922986149787903,1098000,0.0,0.0,0.3030451212832637,0.2998849762645479,0.2984691104602344,0.316792162634919,0.3821709763295536,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/05/21,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2327.HK
2020-10-23,2327.HK,0.3300000131130218,0.3899999856948852,0.3300000131130218,0.3899999856948852,0.3507583439350128,95880000,0.0,0.0,0.3017003620230619,0.2935614715489467,0.2905131355131265,0.2953950427699699,0.3388245105585285,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2020/05/21,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2327.HK
2020-10-27,2327.HK,0.3849999904632568,0.4300000071525574,0.3799999952316284,0.4000000059604645,0.3597521483898163,21412000,0.0,0.0,0.3122552322715627,0.2993171825785876,0.2932283909200555,0.2966694409010559,0.3389912646448336,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2020/05/21,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2327.HK
2019-09-27,2337.HK,5.849999904632568,5.849999904632568,5.210000038146973,5.170000076293945,4.843284130096436,242000,0.0,0.0,5.455361485946734,5.342698693097932,5.118652097358696,4.89914210711118,4.483053182290937,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2019/07/12,True,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2337.HK
2020-09-29,2337.HK,5.630000114440918,5.659999847412109,5.409999847412109,5.480000019073486,5.2082343101501465,288000,0.0,0.0,5.32540027671979,5.311305200210889,5.308570951699477,5.307597296944337,5.203829640556003,True,True,HL,HLHLHH,5.460000038146973,2020-10-08,7.050000190734863,2020-10-23,7.070000171661377,5.369999885559082,BY1-2020/08/21,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2337.HK
2020-10-05,2337.HK,5.699999809265137,5.880000114440918,5.559999942779541,5.599999904632568,5.3222832679748535,553000,0.0,0.0,5.324369860605761,5.313131419423043,5.309625339725265,5.308173160919653,5.205709827020009,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2020/08/21,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2337.HK
2020-10-16,2337.HK,6.039999961853027,6.510000228881836,5.869999885559082,6.510000228881836,6.187154293060303,742000,0.0,0.0,5.581937059745072,5.448806569749453,5.373556652515735,5.341057414657257,5.225391808669953,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2020/08/21,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2337.HK
2009-06-05,0234.HK,0.1400000005960464,0.1449999958276748,0.1150000020861625,0.1330000013113021,0.0937096625566482,14460400,0.0,0.0,0.0996133814628983,0.0907047286157687,0.0790451769061733,0.0741387464705789,0.101448100980619,False,True,HL,HLHLLL,0.1280000060796737,2009-06-16,0.1280000060796737,2009-07-07,0.1180000007152557,0.1150000020861625,BY1-2009/03/24,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2010-03-31,0234.HK,0.1589999943971634,0.1759999990463256,0.1589999943971634,0.1739999949932098,0.1276477575302124,31272000,0.0,0.0,0.113099216623893,0.1076641039650514,0.1020846255181581,0.0987201687134506,0.098259738222605,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2009/03/24,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2011-01-20,0234.HK,0.202000007033348,0.25,0.202000007033348,0.2240000069141388,0.1716535091400146,18881834,0.0,0.0,0.1528358651577397,0.1473995242379107,0.139138462376242,0.1305596325443575,0.1183613715979419,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2009/03/24,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2012-09-13,0234.HK,0.1620000004768371,0.163000002503395,0.1449999958276748,0.163000002503395,0.1359202116727829,1034600,0.0,0.0,0.1293753793445457,0.1268429575256797,0.1247344312534126,0.1252530682848542,0.1300735756145493,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2012/04/26,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2012-09-21,0234.HK,0.1689999997615814,0.1710000038146972,0.1689999997615814,0.1700000017881393,0.1417572796344757,5265200,0.0,0.0,0.1371976491776725,0.1325350732191606,0.1280545356069665,0.1269501626795755,0.130550101541957,False,True,HH,HHHLHL,0.1500000059604644,2012-09-26,0.1589999943971634,2012-10-16,0.1580000072717666,0.1400000005960464,TP1-2012/04/26,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2014-11-24,0234.HK,0.1599999964237213,0.4000000059604645,0.1599999964237213,0.2479999959468841,0.2300719171762466,430839244,0.0,0.0,0.1526129042528282,0.1442119439601555,0.1420022753844832,0.141606561149183,0.140040935503191,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2012/04/26,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2019-01-23,0234.HK,0.1299999952316284,0.135000005364418,0.1299999952316284,0.1340000033378601,0.1308095306158065,176000,0.0,0.0,0.1277100021865564,0.1263624343710946,0.1259974331764491,0.1268563310786382,0.1291169164181965,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2018/10/09,True,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,234.HK
2010-08-26,2348.HK,1.0700000524520874,1.100000023841858,1.0049999952316284,1.0750000476837158,0.533912718296051,7280000,0.0,0.0,0.5441737867967009,0.5438450506757715,0.5334238276554512,0.5031271084351892,0.4121687542294973,True,True,LL,LLHHHL,1.8799999952316284,2010-09-14,1.6950000524520874,2010-09-24,1.6299999952316284,1.0049999952316284,BY1-2010/06/24,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2010-09-01,2348.HK,1.125,1.2450000047683716,1.125,1.1950000524520874,0.5935123562812805,13007000,0.0,0.0,0.553948189104715,0.5485096434900448,0.537038708292726,0.507298030557619,0.4167325216138559,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2010/06/24,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2010-09-02,2348.HK,1.2100000381469729,1.309999942779541,1.2100000381469729,1.2999999523162842,0.6456620097160339,18535798,0.0,0.0,0.5706234292158638,0.556957675335783,0.5412984456034441,0.5100379113330332,0.4185566609612836,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2010/06/24,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2011-01-13,2348.HK,1.840000033378601,1.8600000143051147,1.75,1.825000047683716,0.913149118423462,2264000,0.0,0.0,0.929290259500832,0.920128941364358,0.8872954131010806,0.823216477837756,0.6556994341414324,True,True,LL,LLLLLH,1.5950000286102295,2011-02-08,1.7000000476837158,2011-02-17,1.7599999904632568,1.6100000143051147,BY1-2010/11/29,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2011-04-12,2348.HK,1.5099999904632568,1.5099999904632568,1.475000023841858,1.4950000047683716,0.7480316758155823,2232000,0.0,0.0,0.7634639437231612,0.780354926825641,0.8099245745930106,0.8174896763945233,0.7196050682848176,False,False,LL,LLLLLH,1.3600000143051147,2011-05-04,1.3700000047683716,2011-05-16,1.4500000476837158,1.399999976158142,CL1-2010/11/29,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2024-10-09,2348.HK,1.2400000095367432,1.2699999809265137,1.2000000476837158,1.2400000095367432,1.142986297607422,1216000,0.0,0.0,1.1399682486675706,1.097210902402885,1.0690469891509211,1.052111692115572,1.027137423966126,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/09/19,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2025-07-18,2348.HK,1.309999942779541,1.4700000286102295,1.309999942779541,1.350000023841858,1.3332644701004028,1752000,0.0,0.0,1.2702909496402954,1.2419525497430373,1.1998102613436017,1.161356183289562,1.1128818460354004,True,True,HH,HHHLLL,1.3300000429153442,2025-08-05,1.25,2025-08-25,1.1799999475479126,1.2300000190734863,TP1-2024/09/19,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2348.HK
2022-11-22,0235.HK,0.0430000014603138,0.0460000000894069,0.0359999984502792,0.0379999987781047,0.0379999987781047,71840000,0.0,0.0,0.033152110776232,0.0291310896459066,0.0277890427986106,0.0295708669619922,0.0402021928671671,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/10/19,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,235.HK
2025-04-07,0235.HK,0.0230000000447034,0.0230000000447034,0.0199999995529651,0.0199999995529651,0.0199999995529651,86520000,0.0,0.0,0.0227342780284998,0.0233821267696496,0.0243742308444243,0.0254662013300221,0.0268748920860602,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2022/10/19,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,235.HK
2000-06-29,0236.HK,1.2599999904632568,1.2599999904632568,1.2400000095367432,1.2599999904632568,0.7743494510650635,180000,0.03,0.0,0.7730733098966943,0.7663590746313982,0.7651046235380339,0.7636857900628952,,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2000/04/19,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,236.HK
2000-08-25,0236.HK,1.2999999523162842,1.340000033378601,1.2999999523162842,1.340000033378601,0.823514461517334,80000,0.0,0.0,0.8039149072419713,0.7991050525605279,0.7895064931008755,0.7799152346950556,0.7651501072438063,True,True,HH,HHHLHH,1.2999999523162842,2000-08-29,1.3200000524520874,2000-09-08,1.3600000143051147,1.2899999618530271,TP1-2000/04/19,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,236.HK
2000-11-20,0236.HK,1.3600000143051147,1.5,1.3600000143051147,1.3899999856948853,0.8739557266235352,570740,0.0,0.0,0.8452783733822384,0.8249111493260889,0.8066517184435303,0.7945889877654377,0.7765923114074884,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2000/04/19,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,236.HK
2020-10-08,2363.HK,2.908432006835937,2.975291967391968,2.908432006835937,3.109013080596924,3.109013080596924,1719,0.0,0.0,3.173334165004793,3.0754924654938427,2.99295396061259,3.272685797532295,4.598007401164479,False,True,LL,LLHHHH,4.011630058288574,2020-10-19,4.212212085723877,2020-10-30,4.212212085723877,2.908432006835937,BY1-2020/08/25,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2363.HK
2020-10-16,2363.HK,3.242733955383301,3.944770097732544,3.242733955383301,3.944770097732544,3.944770097732544,15853,0.0,0.0,3.34922338757575,3.192861264756441,3.059940037374251,3.285582388260687,4.561447410709946,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2020/08/25,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2363.HK
2021-01-20,2363.HK,2.406977891921997,4.345932960510254,2.406977891921997,3.543606996536255,3.543606996536255,370846,0.0,0.0,2.7121110824010644,2.7749303492351745,2.9463253688847333,3.13371995422381,4.1469005672706425,False,False,,,0.0,,0.0,,0.0,0.0,TP2-2020/08/25,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2363.HK
2018-06-19,0237.HK,5.833333015441895,5.866665840148926,5.766665935516357,5.766665935516357,3.8272573947906494,222000,0.0,0.0,3.908815331059677,3.8983695685252977,3.896722608626277,3.920924882357148,3.9188819128443866,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2018/04/10,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2018-06-21,0237.HK,5.926665782928467,5.926665782928467,5.926665782928467,5.926665782928467,3.9334466457366943,6000,0.0,0.0,3.914325253124708,3.902799615320084,3.898879651556576,3.9210723809516472,3.918973204417792,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2018/04/10,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2018-06-29,0237.HK,5.733333110809326,5.733333110809326,5.340000152587891,5.513332843780518,3.659123182296753,540000,0.0,0.0,3.861554641142443,3.8791255719455977,3.888445948951264,3.914923135500608,3.9165274525125193,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2018/04/10,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2025-04-07,0237.HK,1.909999966621399,1.909999966621399,1.820000052452088,1.820000052452088,1.778256893157959,16000,0.0,0.0,1.8521625874280072,1.845969844000528,1.8392471553835577,1.851284107058656,2.0073868079764887,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/12/13,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2025-06-27,0237.HK,1.940000057220459,2.0,1.940000057220459,2.0,1.954128384590149,1002000,0.0,0.0,1.8583151866735863,1.839777206019173,1.8329961571104207,1.84102902812956,1.97293488231547,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2024/12/13,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2025-07-03,0237.HK,2.009999990463257,2.039999961853028,2.009999990463257,2.039999961853028,1.9932109117507928,384000,0.0,0.0,1.9102100790951475,1.871263379190252,1.8485962400395188,1.8485791929843156,1.9728775450708904,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2024/12/13,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,237.HK
2006-02-22,2371.HK,0.4799999892711639,0.5299999713897705,0.4799999892711639,0.5299999713897705,0.5299999713897705,8392000,0.0,0.0,0.5316560928512069,0.5100515475987796,0.4893149837274092,0.4968271205524913,0.5350833553177623,False,True,LL,LLHLLL,0.4900000095367431,2006-03-07,0.550000011920929,2006-04-06,0.4099999964237213,0.4799999892711639,BY1-2005/11/21,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2371.HK
2006-05-18,2371.HK,0.550000011920929,0.6000000238418579,0.5400000214576721,0.6000000238418579,0.6000000238418579,2468000,0.0,0.0,0.5190376923300367,0.511104653960267,0.5048515812257286,0.5038141250325987,0.530141345380775,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2005/11/21,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2371.HK
2007-05-23,2371.HK,0.6000000238418579,0.7799999713897705,0.6000000238418579,0.6899999976158142,0.6899999976158142,5988000,0.0,0.0,0.5697357708546562,0.5351119626239884,0.509045684002628,0.4905230673433925,0.4841631308106475,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2005/11/21,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2371.HK
2011-08-08,2371.HK,0.550000011920929,0.5899999737739563,0.5299999713897705,0.5699999928474426,0.5699999928474426,3740000,0.0,0.0,0.5703549152866261,0.5414504105533335,0.5385481181276556,0.5836616436487657,0.7538825783420838,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2011/07/14,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2371.HK
2011-09-26,2371.HK,0.4250000119209289,0.4350000023841858,0.3799999952316284,0.4000000059604645,0.4000000059604645,1920000,0.0,0.0,0.4547939000364642,0.4785607562534746,0.498941013136534,0.5366418571231075,0.6910271240858138,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2011/07/14,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,2371.HK
2021-08-09,2377.HK,2.049999952316284,2.049999952316284,1.809999942779541,1.9299999475479128,1.583842396736145,565702,0.0,0.0,1.5517805791840016,1.501582056923923,1.4708712774472934,1.4606713774719469,1.430500268367494,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2021/07/20,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2377.HK
2021-08-19,2377.HK,2.039999961853028,2.130000114440918,2.0,2.130000114440918,1.7479711771011353,9868000,0.0,0.0,1.612132871773288,1.5573685090339926,1.5066019799460115,1.481006781968973,1.4407821556950022,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2021/07/20,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2377.HK
2021-08-31,2377.HK,2.220000028610229,2.3299999237060547,1.9800000190734863,2.180000066757202,1.7890033721923828,29782000,0.0,0.0,1.720666130705358,1.6495873673140975,1.5676418500123246,1.5173705801702897,1.458427473452966,True,True,HH,HHLLLH,1.0499999523162842,2021-09-08,1.440000057220459,2021-09-17,1.6200000047683716,1.7300000190734863,TP2-2021/07/20,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2377.HK
2024-10-28,2377.HK,0.9900000095367432,0.9900000095367432,0.8399999737739563,0.8999999761581421,0.8512941002845764,213000,0.0,0.0,0.8391763743554855,0.7659270988443392,0.7094543640207024,0.6901611153051685,0.7253190908578885,False,True,HL,HLLLHL,0.8100000023841858,2024-11-18,0.9200000166893004,2024-12-19,0.9200000166893004,0.8299999833106995,BY1-2024/08/15,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2377.HK
2025-08-25,2377.HK,0.949999988079071,1.1299999952316284,0.949999988079071,1.0700000524520874,1.0700000524520874,1379000,0.0,0.0,0.941370238311768,0.9146459795457864,0.8678301791380373,0.8204030153878791,0.778885789459339,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2024/08/15,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2377.HK
2020-02-04,2383.HK,1.3200000524520874,1.5299999713897705,1.3200000524520874,1.5299999713897705,1.5299999713897705,122000,0.0,0.0,1.4375789111501354,1.3950834019208815,1.359326812564477,1.3838860361447245,1.5380035556087697,False,True,HL,HLHLLL,1.3799999952316284,2020-02-17,1.0800000429153442,2020-03-23,0.9900000095367432,1.3200000524520874,TP1-2019/12/27,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2383.HK
2020-03-16,2383.HK,1.1100000143051147,1.2100000381469729,1.100000023841858,1.1699999570846558,1.1699999570846558,186000,0.0,0.0,1.2952302883234177,1.3416025154594855,1.3592472579876884,1.3779100623462603,1.5083318849810563,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2019/12/27,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,2383.HK
2023-04-11,2383.HK,0.6399999856948853,0.6700000166893005,0.6399999856948853,0.6700000166893005,0.6700000166893005,90000,0.0,0.0,0.6470152052379807,0.6394833427982316,0.6382737286124692,0.6529631368301252,0.683574890938564,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2023/02/15,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2383.HK
2023-06-20,2383.HK,0.7099999785423279,0.75,0.7099999785423279,0.7400000095367432,0.7400000095367432,184000,0.0,0.0,0.6944106195752721,0.6781540466049957,0.6634176524835586,0.660068765278808,0.6779678880201717,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2023/02/15,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2383.HK
2023-08-02,2383.HK,0.7799999713897705,0.8500000238418579,0.7799999713897705,0.8399999737739563,0.8399999737739563,100000,0.0,0.0,0.792328336103668,0.7809566835373862,0.744977596612914,0.712095426784352,0.698425898611802,True,True,HH,HHHHLL,0.8600000143051147,2023-08-14,0.6600000262260437,2023-09-18,0.5799999833106995,0.7200000286102295,TP2-2023/02/15,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2383.HK
2006-01-26,0239.HK,1.2000000476837158,1.2083330154418943,1.1916660070419312,1.2083330154418943,0.3586407601833343,519000,0.0,0.0,0.3595223487638678,0.3568410202021279,0.3512327620697354,0.3408363468548438,0.3019935958355512,True,True,LL,LLHLHH,1.2166659832000732,2006-02-13,1.350000023841858,2006-02-22,1.350000023841858,1.1916660070419312,BY1-2005/12/07,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,239.HK
2006-02-14,0239.HK,1.25,1.25,1.2166659832000732,1.225000023841858,0.3635876178741455,390000,0.0,0.0,0.3618106470400144,0.3601107378033807,0.3550670682676599,0.3450171607599406,0.3070493638908878,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2005/12/07,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,239.HK
2006-02-21,0239.HK,1.25,1.3250000476837158,1.25,1.3250000476837158,0.3932683169841766,1404000,0.0,0.0,0.3699038088829692,0.3647776235759188,0.3581553486816018,0.3475660328027187,0.3095812799761518,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2005/12/07,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,239.HK
2019-06-26,2399.HK,1.962499976158142,2.0374999046325684,1.9175000190734863,2.0374999046325684,2.0374999046325684,772000,0.0,0.0,2.0146444839594158,2.0112520073669216,1.977454496730023,1.9514338974527488,1.9096691936256176,True,True,LL,LLHHHL,3.75,2019-07-02,2.122499942779541,2019-07-16,2.002500057220459,1.9175000190734863,BY1-2019/04/25,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2399.HK
2019-06-27,2399.HK,2.0374999046325684,2.075000047683716,2.0374999046325684,2.0625,2.0625,300000,0.0,0.0,2.0233454868758853,2.0157083545524066,1.980789614505316,1.9536332262160605,1.9108869689752144,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2019/04/25,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2399.HK
2019-07-02,2399.HK,3.75,3.75,2.077500104904175,2.0999999046325684,2.0999999046325684,196000,0.0,0.0,2.0475700977180087,2.029134931510548,1.9896735301407087,1.9592269606131325,1.9138294297123848,True,True,HH,HHHLHL,2.002500057220459,2019-07-16,2.625,2019-07-25,2.309999942779541,1.9175000190734863,TP2-2019/04/25,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2399.HK
2023-11-02,2405.HK,5.889999866485596,6.0,5.199999809265137,6.0,6.0,1108000,0.0,0.0,6.021270840069986,5.7348801318450695,5.34220898442226,4.6558003541227295,3.233015430096485,True,True,HL,HLHHHL,7.239999771118164,2023-11-13,6.53000020980835,2023-11-15,6.159999847412109,5.199999809265137,BY1-2023/10/09,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2405.HK
2023-11-09,2405.HK,6.480000019073486,6.980000019073486,6.440000057220459,6.889999866485596,6.889999866485596,1292000,0.0,0.0,6.330626954286075,6.004470580715613,5.544013295582724,4.826418989090607,3.3589464501048205,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2023/10/09,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2405.HK
2024-01-18,2405.HK,4.920000076293945,4.920000076293945,4.25,4.25,4.25,400000,0.0,0.0,5.210103517237894,5.468103345897596,5.691587048805022,5.449660688875963,4.158778417035054,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2023/10/09,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,2405.HK
2024-10-18,2416.HK,1.4800000190734863,1.6100000143051147,1.4800000190734863,1.5700000524520874,1.5700000524520874,2044500,0.0,0.0,1.541094617831826,1.4913543455055045,1.489523109438677,1.8136871014614,3.333423753321726,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/09/03,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2416.HK
2025-02-10,2416.HK,1.9900000095367432,2.0899999141693115,1.899999976158142,1.9700000286102293,1.9700000286102293,1566500,0.0,0.0,1.8268077037163972,1.800940298773571,1.7711461021809385,1.7866287910351168,2.6551132526768098,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2024/09/03,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2416.HK
2025-02-19,2416.HK,2.539999961853028,3.0,2.4100000858306885,2.890000104904175,2.890000104904175,26782500,0.0,0.0,2.1696342638679376,1.998232466966372,1.8740056238271088,1.838250829406877,2.628994953293819,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2024/09/03,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2416.HK
2011-08-08,0243.HK,14.640057563781738,14.640057563781738,12.48004913330078,12.960050582885742,12.960050582885742,26499,0.0,0.0,15.089806578579289,14.818705282432772,14.501718017025125,14.881831317587723,16.412538180970596,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2011/06/24,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,243.HK
2011-09-22,0243.HK,11.76004695892334,11.76004695892334,11.040043830871582,11.040043830871582,11.040043830871582,14895,0.0,0.0,11.980132222760886,12.447342291589417,13.07668186675837,13.822345180498615,15.59370231403208,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2011/06/24,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,243.HK
2024-10-08,0243.HK,0.4000000059604645,0.4250000119209289,0.2549999952316284,0.3149999976158142,0.3149999976158142,1909771,0.0,0.0,0.2210135256528879,0.1832970727873167,0.1746457896235592,0.1928624226991722,0.2502414015432239,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/07/16,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,243.HK
2025-07-24,0243.HK,0.3449999988079071,0.5099999904632568,0.3400000035762787,0.4650000035762787,0.4650000035762787,14373872,0.0,0.0,0.3126604711368181,0.2662689615603039,0.2316779998622978,0.2167176523783959,0.2279759784408261,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2024/07/16,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,243.HK
2024-10-09,2438.HK,1.75,1.850000023841858,1.4199999570846558,1.4800000190734863,1.4800000190734863,4092000,0.0,0.0,1.6362444331478465,1.4125291431314515,1.3974164158380873,1.7836244800036851,,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,2438.HK
2025-01-10,2438.HK,0.6600000262260437,0.6700000166893005,0.6399999856948853,0.6499999761581421,0.6499999761581421,409000,0.0,0.0,0.6956387313641174,0.7440663556679024,0.8495132250331052,1.1123418284012117,1.9058202510103133,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2024/08/30,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,2438.HK
