index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,classification,BOSS_PATTERN,LLDate,HHDate,HHHL_PATTERN,WLDate,WHDate,SNO
2025-07-28,2688.HK,64.5,66.4000015258789,64.25,65.25,64.62351989746094,3495310,0.0,0.0,-0.0091953789137332,-0.0191570881226054,-0.0130267965382543,64.49475965422572,64.13137693822605,63.40840461300536,61.7207187041132,60.87970433124543,True,True,True,True,2.1500015258789062,0.9384621840256928,1.8769243680513852,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,27.758553327331963,22.465749759569505,11.232874879784752,56.7567679027131,64.17397414726052,66.74397384208474,61.603974452436304,8.009476517464293,1.6593766671448995,0.5588868202134494,1,63.92000022888183,63.99250068664551,True,5.49717317665177,1.4774446394310348,65.9000015258789,False,-0.9863452364620218,21.0%,20.96942244782269,False,1,False,False,False,False,False,True,True,56.8,True,False,False,False,True,False,,,,,,,,2688.HK
2025-07-29,2688.HK,65.3499984741211,66.5,64.69999694824219,66.44999694824219,65.81199645996094,2058484,0.0,0.0,-0.0210683816520688,-0.0428893695260959,-0.0218208730599579,64.8502573440469,64.3329960695318,63.52768274379896,61.814367778254365,60.92408913297449,True,True,True,True,1.8000030517578125,1.039286749703545,2.07857349940709,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,29.228704110472343,22.16357139391849,9.762524536353254,62.01923270903018,64.39073822354449,67.06073829983843,61.72073814725054,8.293118389245798,2.591601803233664,0.9731455995666788,1,63.99000015258789,64.18000049591065,True,5.559962101483066,3.2634009695674293,66.4000015258789,False,0.0752943090578031,19.1%,19.09382882119941,False,1,False,False,False,False,False,True,True,62.0,True,False,False,False,True,False,,,,,,,,2688.HK
2025-07-30,2688.HK,65.8499984741211,66.55000305175781,65.3499984741211,65.5999984741211,64.97016143798828,2931254,0.0,0.0,-0.0045731010570316,-0.0403963075125231,0.0022866086793902,64.98657391315129,64.44317019167,63.60895002734101,61.889330762330935,60.96134737473661,True,True,True,True,1.2000045776367188,1.028572627476285,2.05714525495257,63.0,65.1500015258789,65.9000015258789,0.05,62.75,62.29999923706055,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,65.3499984741211,62.75,False,31.801697520688645,22.309707712135168,8.661403920506924,60.280377163685735,64.50590586645654,67.16090617163232,61.85090556128076,8.231805350264509,1.4585223091718034,0.2475665544254127,1,64.02200012207031,64.3100004196167,True,2.499997615814209,0.382555479475644,66.5,False,-1.353385753201363,17.2%,17.236338184663836,False,1,False,False,False,False,False,True,True,60.3,True,False,False,False,True,False,HH,HHHLLH,2025-08-04,2025-08-14,HHHLLHHLHH,2025-07-07,2025-07-15,2688.HK
2025-07-31,2688.HK,65.1500015258789,65.44999694824219,64.0,64.05000305175781,63.4350471496582,4543003,0.0,0.0,0.0171740581063235,-0.0202966899268888,0.0265417153355707,64.81628830198883,64.40898174472113,63.62624622437697,61.932116352220575,60.98595817694395,False,True,True,True,1.4499969482421875,1.1433344523112,2.2866689046224,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.14886054530734,19.62866514375636,15.915093973063584,53.750013510411925,64.46248655077095,67.19748677965279,61.72748632188911,8.485556096964215,0.320658021370897,2.1790685477945,1,63.98900024414063,64.33000049591064,True,-2.511406351790585,-1.6128962319110978,66.55000305175781,False,-3.756573832244124,15.3%,15.310766650282082,False,1,False,False,False,True,False,True,True,53.8,True,False,False,True,True,False,,,,,,,,2688.HK
2025-08-01,2688.HK,64.5,64.75,63.79999923706055,64.0,63.38552474975586,3138136,0.0,0.0,0.0046875476837158,-0.0234375,0.03515625,64.66787224708177,64.37341811474539,63.64090323518572,61.973064543265714,61.00997444645038,False,True,True,True,0.9500007629394532,1.0700009663899754,2.140001932779951,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,28.45218300175818,19.680868224780543,17.021254146199023,52.3404260845202,64.41844021260229,67.04344021260229,61.79344021260229,8.149840298326462,0.3566233164377871,0.3730856379416242,1,63.97900024414062,64.31250057220458,True,-0.7751937984496124,0.946369810221824,66.55000305175781,False,-3.831709894550423,12.9%,12.861229267308971,False,1,False,False,False,False,False,True,True,52.3,True,False,False,False,True,False,,,,,,,,2688.HK
2025-08-04,2688.HK,63.54999923706055,64.0,63.0,63.70000076293945,63.08840560913086,4212811,0.0,0.0,0.0039246467347837,-0.017268481564263,0.0345369032431692,64.49189561360136,64.31486008415357,63.64322078529371,62.00726130009094,61.03140891909173,False,True,True,True,1.0,1.0266677856445328,2.053335571289065,65.9000015258789,62.59999847412109,62.20000076293945,-0.06,63.0,62.75,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,62.75,66.55000305175781,False,27.007972968250385,20.44200303953225,18.784507448034294,46.84683755854798,64.3500174078725,66.91001763675433,61.79001717899067,7.956486515475738,0.6514253121117645,1.5378049587163842,1,63.97300025939941,64.27750053405762,False,-0.4687488079071045,0.3940110275712126,66.55000305175781,False,-4.282497608004364,10.8%,10.82075292285294,False,1,False,False,False,True,False,True,True,46.8,True,False,False,True,True,False,HL,HLLHLL,2025-08-14,2025-09-01,HLLHHLHHHL,2025-07-15,2025-07-30,2688.HK
2025-08-05,2688.HK,63.650001525878906,64.6500015258789,63.5,64.4000015258789,63.78168487548828,3246681,0.0,0.0,-0.001552771300493,-0.0279503572843006,0.0186334925436293,64.47518759765182,64.32226368778186,63.67289846139509,62.054642294660994,61.05825029444461,False,True,True,True,1.1500015258789062,1.0500012715657567,2.100002543131513,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,25.65549470841382,22.437676759863567,18.83654126992785,53.15316244145202,64.35477780006359,66.94977825782726,61.75977734229991,8.064670709689285,0.1158939854707675,0.3146435227567513,1,63.993000259399416,64.29750061035156,True,1.577287028284716,2.8754043061230155,66.55000305175781,False,-3.2306557885606546,9.3%,9.316841311874157,False,1,False,False,False,False,False,True,True,53.2,True,False,False,False,True,False,,,,,,,,2688.HK
2025-08-06,2688.HK,64.0,64.9000015258789,63.900001525878906,64.0999984741211,63.484561920166016,1810811,0.0,0.0,-0.0109203894681026,-0.0078003121981644,0.0241810154236368,64.40697139337351,64.30293627789831,63.68964748150199,62.09514439722456,61.08248733173287,False,True,True,True,1.0,1.0433347066243503,2.0866694132487007,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,25.105854961507923,23.561650707652177,16.164360082188402,54.377872893387305,64.33051310235477,66.91551371270633,61.74551249200321,8.03662363531479,0.2324371396886311,1.49013974000251,1,63.99600021362305,64.30500049591065,True,0.2345546667586091,1.424046994172507,66.55000305175781,False,-3.6814492340913674,7.3%,7.258861110483461,False,1,False,False,False,False,False,True,True,54.4,True,False,False,False,True,False,,,,,,,,2688.HK
2025-08-07,2688.HK,64.5999984741211,65.5999984741211,64.0999984741211,65.25,64.62351989746094,3668588,0.0,0.0,-0.0291187973314775,-0.0329502149559987,-0.0168582141627753,64.56024932185105,64.38528964503759,63.75083777634505,62.15761678539833,61.11569460398998,True,True,True,True,1.5,1.115625858306886,2.231251716613772,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,24.329731896721142,25.531916620504795,15.691464213898884,56.00000135633864,64.4180832830829,67.04308366455263,61.79308290161317,8.149886639545798,0.9697800643055264,0.7611540601830271,1,64.05500022888184,64.3975004196167,True,4.735153770571123,2.755905511811024,66.55000305175781,False,-1.9534229784283608,5.3%,5.286985544645373,False,1,False,False,False,False,False,True,True,56.0,True,False,False,False,True,False,,,,,,,,2688.HK
2025-08-08,2688.HK,65.25,65.5999984741211,64.6500015258789,65.3499984741211,64.72256469726562,3571561,0.0,0.0,-0.0336648354951897,-0.0214230718266358,-0.0252486266213922,64.70384007680923,64.46917736930573,63.81354996057157,62.22083226438294,61.14943407705875,True,True,True,True,0.9499969482421876,1.0625009536743175,2.1250019073486355,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,21.98832008251497,21.12300534302062,15.775374452071114,53.08057951646216,64.50683711080082,67.04683764485843,61.9668365767432,7.875135870310173,0.9888774379246662,0.6671720602650113,1,64.08700019836425,64.5075002670288,True,2.5098015280330883,4.226471577250752,66.55000305175781,False,-1.803162317969304,3.7%,3.720387584612928,False,1,False,False,False,False,False,True,True,53.1,True,False,False,False,True,False,,,,,,,,2688.HK
2025-08-11,2688.HK,65.5999984741211,65.80000305175781,64.44999694824219,64.6500015258789,64.02928924560547,2382269,0.0,0.0,-0.0100541610291953,-0.0038669759334797,-0.0139211369626749,64.69405124936735,64.48490120900775,63.84635198274048,62.26893462599672,61.17732704477844,False,True,True,True,1.350006103515625,1.132353838752299,2.2647076775045973,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,19.98251502622275,20.1530704593554,15.050994292360528,50.22422920782154,64.52047181699874,67.09547296140792,61.94547067258956,7.981966256268961,0.1012241937864091,0.8615690718165221,1,64.12600021362304,64.56750030517578,True,3.11004902585592,3.11004902585592,66.55000305175781,False,-2.8549984053362425,2.8%,2.78161825331551,False,1,False,False,False,False,False,False,True,50.2,True,False,False,False,False,False,,,,,,,,2688.HK
2025-08-12,2688.HK,64.6500015258789,65.5999984741211,64.5999984741211,65.05000305175781,64.42544555664062,2259935,0.0,0.0,-0.0222906150593569,-0.0007686863860409,-0.0161414758262558,64.75876975889288,64.53404049968167,63.89355398544704,62.32400528789297,61.20818502092967,True,True,True,True,1.0,1.0911775476792287,2.1823550953584574,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,19.97840361083607,20.360830722365392,12.113383716133283,55.29955067398901,64.57090336316627,67.07590481275123,62.06590191358131,7.75891715652816,0.5481539266361991,0.9807211941868064,1,64.1770002746582,64.60000038146973,True,4.0800048828125,3.748009984407197,66.55000305175781,False,-2.2539442993464744,2.1%,2.13201217715,False,1,False,False,False,False,False,False,True,55.3,True,False,False,False,False,False,,,,,,,,2688.HK
2025-08-13,2688.HK,64.8499984741211,65.69999694824219,64.9000015258789,65.30000305175781,64.67304992675781,2465772,0.0,0.0,-0.0359877822204037,0.0068912240001812,-0.0137825648364143,64.85717581214105,64.60064593899264,63.94870885079256,62.38293593668237,61.24078914866535,True,True,True,True,0.7999954223632812,1.0676478217629837,2.135295643525967,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,19.560809805388228,17.222202795535534,13.055538777962507,48.128348573097824,64.64034142874641,67.10534234427375,62.17534051321907,7.626818983450241,0.7688013384102058,0.6914112486345315,1,64.19300033569336,64.68000049591065,True,1.2403148089268412,3.650798494853671,66.55000305175781,False,-1.878286916122062,2.2%,2.210411705399684,False,1,False,False,False,False,False,False,True,48.1,True,False,False,False,False,False,,,,,,,,2688.HK
2025-08-14,2688.HK,65.4000015258789,65.9000015258789,64.6500015258789,65.1500015258789,64.52448272705078,4077183,0.0,0.0,-0.0368380885597612,0.0092094928636765,-0.0214888947519487,64.91041685100248,64.64841599002624,63.99581836746262,62.437729314686266,61.27193825127263,True,True,True,True,1.25,1.084375619888306,2.168751239776612,62.20000076293945,65.5999984741211,66.6500015258789,0.07,62.5,62.5,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,66.55000305175781,63.0,False,19.02119636629936,17.514107368806265,14.68924995113095,53.57142208384347,64.68888048561617,67.19888109596774,62.178879875264606,7.7602227508317245,0.5090707479409283,1.1953745534525817,1,64.19000030517579,64.78000049591064,True,-0.2297113612077669,2.35663780681942,66.55000305175781,False,-2.1036836388874174,2.2%,2.231082792283368,False,1,False,False,False,True,False,False,True,53.6,True,False,False,True,False,False,LH,LHLLHH,2025-09-01,2025-09-16,LHHLHHHLLH,2025-07-30,2025-08-04,2688.HK
2025-08-15,2688.HK,64.8499984741211,65.0999984741211,64.25,64.30000305175781,63.682647705078125,3850900,0.0,0.0,-0.0279938252928061,0.0303265451896255,-0.012441726497491,64.79943252386708,64.61811921278552,64.00774717861145,62.47460602235105,61.296066257651,False,True,True,True,0.8499984741210938,1.090625524520874,2.181251049041748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,18.333913923028625,11.246185594550992,18.23707276282033,44.44445931656651,64.65184453953441,67.15684560764964,62.14684347141917,7.749202164165428,0.7076628419249417,0.8325833110441533,1,64.17800033569335,64.8000005722046,True,-0.924496856724794,-0.0776929658877728,66.55000305175781,False,-3.380916449019712,2.4%,2.4030619018121646,False,1,False,False,False,False,False,False,False,44.4,True,False,False,False,False,False,,,,,,,,2688.HK
2025-08-18,2688.HK,64.30000305175781,64.9000015258789,63.95000076293945,63.95000076293945,63.33600616455078,3700687,0.0,0.0,-0.0211102779157544,0.0304925838885918,-0.0109460634024749,64.64499038551659,64.56002195627717,64.00548261329098,62.50382175978845,61.31721314613935,False,True,True,True,0.9500007629394532,1.0906257629394531,2.1812515258789062,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,17.75177674166003,11.217944328916762,21.15383298675029,33.76626014548361,64.58500227509678,67.08000387726963,62.090000672923935,7.726256915020321,1.1105891759310331,0.5804912883374331,1,64.16800041198731,64.76250076293945,False,-0.7757893079564704,-0.6987589321075124,66.55000305175781,False,-3.906840224779952,1.9%,1.945467356771924,True,2,False,True,False,False,False,False,False,33.8,True,False,False,False,False,False,,,,,,,,2688.HK
2025-08-19,2688.HK,64.30000305175781,64.80000305175781,63.95000076293945,64.30000305175781,63.682647705078125,2917185,0.0,0.0,-0.0264386391438943,0.0202176572420511,0.0007775337479072,64.58226541574226,64.53741161675374,64.01703243440733,62.53938970616407,61.34098039638332,False,True,True,True,0.8500022888183594,1.1205886392032398,2.24117727840648,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,16.889792291039026,11.147518183594205,21.639333846462097,40.97225975104877,64.55785949192165,67.09286086521266,62.02285811863063,7.853424488487655,0.6062451691074823,0.4481817368795455,1,64.16500053405761,64.74750099182128,True,-0.2327290978847221,0.468754768371582,66.55000305175781,False,-3.380916449019712,1.3%,1.284925332071141,True,2,False,True,False,False,False,False,False,41.0,True,False,False,False,False,False,,,,,,,,2688.HK
2025-09-09,2688.HK,64.4000015258789,65.25,64.1500015258789,65.0,64.37592315673828,4268053,0.0,0.0,-0.0153846153846153,0.0038461538461538,0.0307692307692306,63.78912770339786,63.78837653685453,63.76051118930934,62.76789986122849,61.57449549412151,True,True,True,True,1.0999984741210938,0.9088240230784695,1.8176480461569395,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,24.209687265114507,25.09506276985698,11.787058235156907,63.114744871732334,63.772871105067146,65.66787232577028,61.87786988436402,5.9429697545875735,1.517506687416993,0.1741349868031964,1,64.07400047302247,63.6975004196167,True,3.668260301553336,-2.1820873059957973,65.9000015258789,False,-1.365707898391286,19.8%,19.812554851661112,False,1,False,False,False,False,False,True,True,63.1,True,False,False,False,True,False,,,,,,,,2688.HK
2025-09-10,2688.HK,65.0999984741211,65.8499984741211,65.0,65.75,65.11872100830078,3263664,0.0,0.0,-0.0205322961843512,0.0022813920285764,0.0319391402908151,64.1456499391437,63.958952490171534,63.83853035835603,62.82695134912496,61.607766446359584,True,True,True,True,0.8499984741210938,0.9305561913384331,1.8611123826768663,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,26.119136789876592,29.885053439349672,10.344810450569575,67.64708192292294,63.96116909506075,65.86117062093966,62.06116756918184,5.94110943486689,2.2380264632138758,0.9353609851756274,1,64.12900047302246,63.72000026702881,True,4.365079365079365,0.2286608679390155,65.9000015258789,False,-0.2276199126034932,21.0%,21.00535950445177,False,1,False,False,False,False,False,True,True,67.6,True,False,False,False,True,False,,,,,,,,2688.HK
2025-09-11,2688.HK,65.69999694824219,66.0,65.25,65.75,65.11872100830078,1650616,0.0,0.0,-0.0304182509505703,0.0015208893402447,0.0342205323193915,64.43734995020847,64.11469575189575,63.913489952146,62.88483350062744,61.64077229140852,True,True,True,True,0.75,0.9027784135606554,1.8055568271213107,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,29.388748731517087,30.451135043942102,10.15035922670102,69.69696269109615,64.1315339431502,65.98153546902911,62.28153241727129,5.769397399784182,2.072729544552711,2.1770010152463857,1,64.17100044250488,63.75000019073487,True,3.2992905322512414,2.654171533557065,65.9000015258789,False,-0.2276199126034932,22.2%,22.18667344496832,False,1,False,False,False,False,False,True,True,69.7,True,False,False,False,True,False,,,,,,,,2688.HK
2025-09-12,2688.HK,65.8499984741211,66.5999984741211,65.55000305175781,66.25,65.61392211914062,3130841,0.0,0.0,-0.0415094339622641,0.0256603312942216,0.0264150943396226,64.7669226865342,64.3003743821657,64.00511779715988,62.95147046101105,61.6774992054212,True,True,True,True,1.0499954223632812,0.9138893551296658,1.827778710259332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.6249754069995,30.075201124790123,10.15035922670102,68.0,64.33329261523113,66.19829353075848,62.46829169970378,5.797933976989703,2.162683448711944,0.7683605325648516,1,64.20900047302246,63.847500038146975,True,2.9526053938338603,3.515625,66.0,False,0.3787878787878788,23.9%,23.90982038172449,False,1,False,False,False,False,False,True,True,68.0,True,False,False,False,True,False,,,,,,,,2688.HK
2025-09-15,2688.HK,65.75,66.44999694824219,65.44999694824219,65.9000015258789,65.26728057861328,2266891,0.0,0.0,-0.0402124653189613,0.0242791872090135,0.0273140421955289,64.9729370209605,64.4394723946625,64.079426962992,63.0098572147708,61.7111446422376,True,True,True,True,1.0,0.9166670905219184,1.8333341810438368,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,35.608343610955224,27.443585516314823,10.90228755582936,68.54842083760957,64.48250298767377,66.35250382690717,62.61250214844037,5.800025596372587,1.626212984485483,1.4051737927564505,1,64.23900047302246,63.94500007629394,True,2.3291924913964954,3.453690324316934,66.5999984741211,False,-1.051046492912739,25.7%,25.72940043117921,False,1,False,False,False,False,False,True,True,68.5,True,False,False,False,True,False,,,,,,,,2688.HK
2025-09-16,2688.HK,65.9000015258789,66.6500015258789,65.19999694824219,65.5999984741211,64.97016143798828,1390623,0.0,0.0,-0.0190548784920036,0.0114329270952022,0.0312500472475854,65.08694819426242,64.54038770591977,64.1390572183304,63.06114714069853,61.74213152536018,True,True,True,True,1.4500045776367188,0.9500005510118272,1.9000011020236545,63.0,64.4000015258789,65.55000305175781,0.04,62.20000076293945,62.20000076293945,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,65.9000015258789,62.20000076293945,False,36.726621996067685,26.54542317037508,8.000039950261916,72.6495442253657,64.58893112924018,66.51893219735541,62.65893006112494,5.976259505683322,1.265609462093194,1.9065740997180316,1,64.27100044250489,64.0099998474121,True,2.499997615814209,1.8633492543629413,66.5999984741211,False,-1.5015015359025452,27.4%,27.44715727495277,False,1,False,False,False,False,False,True,True,72.6,True,False,False,False,True,False,HH,HHHLLH,2025-09-18,2025-09-24,HHHLLHLLHH,2025-08-14,2025-09-01,2688.HK
2025-09-17,2688.HK,65.5,66.25,65.25,65.6500015258789,65.01968383789062,1709874,0.0,0.0,-0.0220868932815657,-0.0045697341170594,0.0213252321910004,65.1893215272836,64.63687586417709,64.19830993627347,63.11241158396943,61.77326993173882,True,True,True,True,1.0,0.9472226036919488,1.894445207383897,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,38.49571320370258,27.443577644967714,4.887255676653802,75.4385894465481,64.68998545272959,66.61498621566903,62.76498468979013,5.951464510209519,1.1760566929764769,1.466915878847316,1,64.30500045776367,64.12249984741212,True,2.6583279791368573,2.4181015423636723,66.6500015258789,False,-1.5003750594239962,28.7%,28.68184389730497,False,1,False,False,False,False,False,True,True,75.4,True,False,False,False,False,False,,,,,,,,2688.HK
2025-09-18,2688.HK,64.80000305175781,65.05000305175781,63.0,64.1500015258789,63.53408432006836,4762810,0.0,0.0,-0.0085737028632172,0.0467653924963629,0.0459859217158729,65.00035425430093,64.59453896519464,64.19641548880702,63.13295791945278,61.792208032090535,False,True,True,True,2.0500030517578125,0.9470591825597426,1.8941183651194853,65.55000305175781,63.25,62.75,-0.04,62.59999847412109,62.20000076293945,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,62.20000076293945,66.6500015258789,False,36.099307621844126,24.57909274999926,19.528642449049396,61.8705067561263,64.63855841207715,66.73355925131054,62.54355757284375,6.482201616804511,0.0097185249357994,0.8039855132791077,1,64.32000045776367,64.1625,False,1.182965271213537,-1.6858214162775382,66.6500015258789,False,-3.750937648559991,30.1%,30.07126900111912,True,2,True,False,False,False,False,True,True,61.9,True,False,False,False,True,False,HL,HLLHLL,2025-09-24,2025-09-29,HLLHLLHHHL,2025-09-01,2025-09-16,2688.HK
2025-09-19,2688.HK,64.3499984741211,65.0,63.70000076293945,63.70000076293945,63.08840560913086,7481142,0.0,0.0,0.0015698347397707,0.0541601369170887,0.0682888891164532,64.76392634678066,64.51675303456376,64.17694824465535,63.14418649061093,61.80740956779451,False,True,True,True,1.2999992370605469,0.9861113230387374,1.9722226460774748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,33.810930215581934,23.70126974847781,16.883146479333742,57.53425516538268,64.54917196930212,66.72417273224158,62.37417120636267,6.739050855598368,0.3861228577828327,2.298920397626549,1,64.33100044250489,64.18999996185303,False,0.8709409719256411,-2.5248626621392307,66.6500015258789,False,-4.426107569996116,29.5%,29.50913407620266,True,2,True,True,False,True,False,True,True,57.5,True,False,True,True,True,False,,,,,,,,2688.HK
2025-09-22,2688.HK,64.44999694824219,64.44999694824219,63.75,63.75,63.13792419433594,3076875,0.0,0.0,-0.0047058703852634,0.0345097560508578,0.0894117168351715,64.57957610191144,64.45007885764518,64.1602051762375,63.15618279772754,61.82288837601925,False,True,True,True,0.6999969482421875,0.9777779049343532,1.9555558098687067,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.69541368177139,21.612888062289297,16.774228797610167,57.82313313541909,64.47306035317811,66.61806119241152,62.32805951394472,6.653944538953984,0.3360264100481469,0.4282107580086389,1,64.3370004272461,64.17749996185303,False,0.4728120306592235,-1.3921136962674974,66.6500015258789,False,-4.351089961720243,28.1%,28.081296707560167,True,2,True,True,False,False,False,True,True,57.8,True,False,True,False,True,False,,,,,,,,2688.HK
2025-09-23,2688.HK,63.79999923706055,64.3499984741211,63.54999923706055,64.0,63.38552474975586,2770107,0.0,0.0,0.01953125,0.046875,0.0734374523162841,64.47419862883663,64.41094156567604,64.15392262030662,63.17289204925768,61.84023587899917,False,True,True,True,0.7999992370605469,0.9666665395100912,1.9333330790201824,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,29.99701359904168,19.078931352769374,18.421096881008296,53.0303117876349,64.42800698620877,66.5530073676785,62.303006604739046,6.596511302684246,0.1560287367390276,0.5874436865329078,1,64.32900039672852,64.19750003814697,False,-0.6211203670828596,-1.6141475826255764,66.6500015258789,False,-3.9759961968642448,26.3%,26.28148127305576,True,2,True,True,False,False,False,True,True,53.0,True,False,True,False,True,False,,,,,,,,2688.HK
2025-09-24,2688.HK,64.1500015258789,65.55000305175781,64.1500015258789,64.4000015258789,63.78168487548828,3157349,0.0,0.0,0.0232919249139649,0.0535713799145769,0.097826013557339,64.46070824648068,64.40999025786759,64.16357277346631,63.19719124681453,61.86063241801814,False,True,True,True,1.4000015258789062,0.9647057477165673,1.9294114954331345,62.75,64.19999694824219,65.30000305175781,0.04,63.0,62.20000076293945,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,66.6500015258789,63.0,False,30.121154327022964,25.00001788138916,17.500038743009856,60.00001173751631,64.4253397995107,66.60534048615621,62.24533911286519,6.767525614702515,0.1055511058633818,0.3180270160661178,1,64.3430004119873,64.27000007629394,True,1.0989022834466156,-1.378256483641434,66.6500015258789,False,-3.375843883703991,24.4%,24.40828914608904,True,2,True,True,False,False,False,True,True,60.0,True,False,True,False,True,False,LH,LHLLLH,2025-09-29,2025-10-02,LHLLHHHLLH,2025-09-16,2025-09-18,2688.HK
2025-10-10,2688.HK,65.25,65.94999694824219,64.94999694824219,65.9000015258789,65.26728057861328,3383053,0.0,0.0,0.0295902413215638,0.0728375616270406,0.0288315854610834,64.44711724504336,64.3158416255648,64.16492666130962,63.36734785434031,62.03412817722423,True,True,True,True,1.0,1.058823305017808,2.117646610035616,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,18.004971784837128,27.72588653687505,13.707194281709109,62.23775962610637,64.32581940004003,66.72081947633397,61.930819323746086,7.446465816158581,1.3950396818746822,0.2307953342897758,1,64.20900032043457,64.51000003814697,True,0.4573217358780311,4.686260090843727,66.6500015258789,False,-1.125281294567997,4.1%,4.074320604711157,False,1,False,False,False,False,False,False,True,62.2,True,False,False,False,False,False,,,,,,,,2688.HK
