Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2
2011-08-05,867.HK,3.759999990463257,3.893332958221436,3.733333110809326,3.8453330993652335,2.488987922668457,364125,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2011/07/28,True,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2012-06-14,867.HK,3.259999990463257,3.2699999809265137,3.2100000381469727,3.25,2.1470887660980225,1747001,0.0,0.0,LH,LHLLHH,3.059999942779541,2012-06-19,3.369999885559082,2012-06-20,3.4800000190734863,3.109999895095825,SB1-2012/06/14,False,False,False,False,False,True,1.0,1.0,0.0,1.0,0.0,3.27,3.4800000190734863,3.6900000381469726,,,,,,,
2012-06-21,867.HK,3.4200000762939453,3.4200000762939453,3.240000009536743,3.289999961853028,2.173515796661377,782000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2012/06/14,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2012-07-04,867.HK,3.4200000762939453,3.549999952316284,3.4200000762939453,3.509999990463257,2.318856239318848,1997875,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2012/06/14,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2012-07-11,867.HK,3.559999942779541,3.75,3.549999952316284,3.75,2.4774105548858643,7924500,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2012/06/14,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2013-11-13,867.HK,6.889999866485596,7.0,6.630000114440918,6.690000057220459,4.554728984832764,2103000,0.0,0.0,LH,LHLLHH,6.590000152587891,2013-11-18,7.110000133514404,2013-11-22,7.170000076293945,6.599999904632568,SB1-2013/11/13,False,False,False,False,False,True,0.75,3.0,1.0,1.0,1.0,6.88,7.170000076293945,7.460000152587891,,,,,,,
2024-09-05,867.HK,7.090000152587891,7.199999809265137,7.03000020980835,7.119999885559082,6.9215898513793945,6318000,0.0,0.0,LH,LHLLHH,6.800000190734863,2024-09-10,8.34000015258789,2024-09-24,8.489999771118164,6.820000171661377,SB1-2024/09/05,False,False,False,False,False,True,0.89,8.0,5.0,2.0,1.0,7.64,8.489999771118164,9.339999542236328,,,,,,,
2024-11-11,867.HK,7.900000095367432,7.900000095367432,7.599999904632568,7.760000228881836,7.543755531311035,3623117,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/09/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-01-16,867.HK,6.920000076293945,7.090000152587891,6.75,6.760000228881836,6.571621894836426,11918000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2024/09/05,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2011-05-18,857.HK,10.600000381469728,10.779999732971191,10.5,10.579999923706056,5.003443717956543,69820078,0.0,0.0,LH,LHLLHH,10.18000030517578,2011-05-25,10.9399995803833,2011-05-27,11.0,10.260000228881836,SB1-2011/05/18,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,10.59,11.0,11.41,,,,,,,
2011-06-13,857.HK,10.579999923706056,10.800000190734863,10.579999923706056,10.760000228881836,5.197599411010742,73642711,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2011/05/18,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2011-06-17,857.HK,10.859999656677246,11.260000228881836,10.65999984741211,10.880000114440918,5.255563259124756,265304413,0.0,0.0,HH,HHLHHL,11.220000267028809,2011-06-21,11.119999885559082,2011-06-24,10.84000015258789,10.460000038146973,TP1-2011/05/18,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2011-06-28,857.HK,11.279999732971191,11.380000114440918,11.199999809265137,11.300000190734863,5.458445072174072,114143486,0.0,0.0,HH,HHHHHH,11.600000381469728,2011-07-04,11.779999732971191,2011-07-08,11.84000015258789,10.460000038146973,TP2-2011/05/18,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2012-09-03,857.HK,9.390000343322754,9.470000267028809,9.34000015258789,9.350000381469728,4.686530590057373,46813850,0.0,0.0,LH,LHLLHH,9.029999732971191,2012-09-05,9.989999771118164,2012-09-17,10.100000381469728,9.300000190734863,SB1-2012/09/03,False,False,False,False,False,True,0.88,7.0,2.0,4.0,1.0,9.57,10.100000381469728,10.630000762939456,,,,,,,
2015-06-12,857.HK,8.850000381469727,9.0,8.829999923706055,8.930000305175781,4.896085739135742,77491903,0.0,0.0,LH,LHLLHH,8.5,2015-06-18,9.100000381469728,2015-06-24,9.199999809265137,8.510000228881836,SB1-2015/06/12,False,False,False,False,False,True,1.0,4.0,1.0,2.0,1.0,8.85,9.199999809265137,9.549999618530274,,,,,,,
2015-06-26,857.HK,8.880000114440918,8.949999809265137,8.710000038146973,8.75,4.797396659851074,143435549,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2015/06/12,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-07-06,857.HK,8.720000267028809,8.779999732971191,8.390000343322754,8.510000228881836,4.732181072235107,158386269,0.0,0.0,LH,LHLLHL,7.71999979019165,2015-07-08,8.010000228881836,2015-07-16,7.929999828338623,8.319999694824219,CL1-2015/06/12,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2009-03-05,836.HK,14.357839584350586,14.534611701965332,14.02393627166748,14.18106746673584,6.989645004272461,4357944,0.0,0.0,LH,LHLLHH,13.12043285369873,2009-03-10,15.968432426452637,2009-03-19,16.105920791625977,13.15971565246582,SB1-2009/03/05,False,False,False,False,False,True,0.86,6.0,4.0,1.0,1.0,14.61,16.105920791625977,17.601841583251954,,,,,,,
2011-06-21,836.HK,14.100000381469728,14.539999961853027,14.100000381469728,14.5,7.511569023132324,10735443,0.0,0.0,LH,LHLLHH,13.899999618530272,2011-06-27,15.81999969482422,2011-07-06,15.899999618530272,13.9399995803833,SB1-2011/06/21,False,False,False,False,False,True,0.83,5.0,3.0,2.0,0.0,14.9,15.899999618530272,16.89999923706054,,,,,,,
2011-07-12,836.HK,14.859999656677246,15.0,14.640000343322754,14.65999984741211,7.594453811645508,5599805,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2011/06/21,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2011-08-09,836.HK,14.399999618530272,14.399999618530272,13.5,14.0,7.252548217773437,11741984,0.0,0.0,LL,LLHLLL,13.779999732971191,2011-08-17,12.899999618530272,2011-08-22,12.640000343322754,13.5,CL1-2011/06/21,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2012-05-11,836.HK,13.880000114440918,13.9399995803833,13.539999961853027,13.68000030517578,7.120416641235352,3804332,0.0,0.0,LH,LHLLHH,13.460000038146973,2012-05-15,14.420000076293944,2012-05-17,14.579999923706056,13.5,SB1-2012/05/11,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,14.02,14.579999923706056,15.139999847412112,,,,,,,
2012-05-18,836.HK,14.420000076293944,14.420000076293944,13.800000190734863,14.0,7.28697395324707,7486623,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2012/05/11,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2012-05-30,836.HK,13.859999656677246,13.899999618530272,13.460000038146973,13.720000267028809,7.141235828399658,5232086,0.0,0.0,LL,LLLHHH,14.279999732971191,2012-06-01,14.779999732971191,2012-06-11,14.84000015258789,13.460000038146973,CL1-2012/05/11,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2013-12-31,836.HK,18.299999237060547,18.479999542236328,18.13999938964844,18.3799991607666,10.03925323486328,2048916,0.0,0.0,LH,LHLLHH,17.100000381469727,2014-01-08,19.540000915527344,2014-01-13,19.600000381469727,17.15999984741211,SB1-2013/12/31,False,False,False,False,False,True,1.0,3.0,2.0,1.0,0.0,18.35,19.600000381469727,20.85000076293945,,,,,,,
2014-01-28,836.HK,18.6200008392334,18.71999931335449,18.15999984741211,18.600000381469727,10.159418106079102,9082674,0.0,0.0,LL,LLLLLH,18.040000915527344,2014-02-04,18.3799991607666,2014-02-05,18.979999542236328,18.15999984741211,BY1-2013/12/31,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2014-02-18,836.HK,19.200000762939453,19.600000381469727,19.07999992370605,19.479999542236328,10.640079498291016,5437119,0.0,0.0,HH,HHHLLH,18.39999961853028,2014-02-26,18.6200008392334,2014-03-03,19.0,17.979999542236328,TP1-2013/12/31,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2014-04-02,836.HK,20.75,20.75,19.959999084472656,20.049999237060547,10.951416969299316,5368662,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2013/12/31,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2017-04-03,836.HK,14.119999885559082,14.199999809265137,13.979999542236328,14.119999885559082,8.873236656188965,3088380,0.0,0.0,LH,LHLLHH,13.81999969482422,2017-04-05,14.4399995803833,2017-04-11,14.640000343322754,13.899999618530272,SB1-2017/04/03,False,False,False,False,False,True,1.0,4.0,1.0,0.0,3.0,14.23,14.640000343322754,15.050000686645507,,,,,,,
2017-04-18,836.HK,14.520000457763672,14.5600004196167,13.899999618530272,13.899999618530272,8.734986305236816,11000004,0.0,0.0,LH,LHLL-L,13.699999809265137,2017-04-20,13.760000228881836,2017-04-24,13.699999809265137,13.760000228881836,BY1-2017/04/03,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2017-04-19,836.HK,13.899999618530272,13.920000076293944,13.760000228881836,13.800000190734863,8.672143936157227,7107240,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2017/04/03,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2017-04-27,836.HK,14.119999885559082,14.119999885559082,13.899999618530272,14.0600004196167,8.835535049438477,3923032,0.0,0.0,LH,LHLLHH,13.520000457763672,2017-05-08,14.300000190734863,2017-05-09,14.4399995803833,13.68000030517578,SB1-2017/04/27,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,13.98,14.4399995803833,14.8999991607666,,,,,,,
2021-11-22,836.HK,18.420000076293945,18.780000686645508,18.1200008392334,18.13999938964844,14.964869499206545,18025812,0.0,0.0,LH,LHLLHH,17.18000030517578,2021-11-23,19.5,2021-11-25,20.600000381469727,17.65999984741211,SB1-2021/11/22,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,18.89,20.600000381469727,22.310000762939453,,,,,,,
2021-11-29,836.HK,19.200000762939453,20.850000381469727,18.81999969482422,20.5,16.91178321838379,34382214,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2021/11/22,True,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-12-03,836.HK,21.799999237060547,23.600000381469727,21.25,22.64999961853028,18.68546295166016,59411654,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2021/11/22,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2023-10-20,836.HK,14.239999771118164,14.5600004196167,14.079999923706056,14.4399995803833,12.64310073852539,7497943,0.0,0.0,LH,LHLLHH,14.020000457763672,2023-10-24,14.9399995803833,2023-10-27,15.039999961853027,14.079999923706056,SB1-2023/10/20,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,14.53,15.039999961853027,15.549999923706055,,,,,,,
2020-06-17,788.HK,15.199999809265137,15.399999618530272,15.100000381469728,15.199999809265137,12.4888334274292,36220724,0.0,0.0,LH,LHLLHH,13.699999809265137,2020-06-30,15.5,2020-07-07,16.600000381469727,13.800000190734863,SB1-2020/06/17,False,False,False,False,False,True,0.75,3.0,3.0,0.0,0.0,15.15,16.600000381469727,18.05000076293945,,,,,,,
2020-07-14,788.HK,15.399999618530272,15.399999618530272,14.699999809265137,15.0,12.324506759643556,70365385,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/06/17,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-09-24,788.HK,13.800000190734863,13.899999618530272,13.300000190734863,13.399999618530272,11.009893417358398,62839163,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2020/06/17,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2021-07-26,788.HK,10.5,10.600000381469728,10.300000190734863,10.399999618530272,8.761126518249512,57574954,0.0,0.0,LH,LHLLHH,10.0,2021-07-28,10.699999809265137,2021-08-02,10.800000190734863,10.100000381469728,SB1-2021/07/26,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,10.4,10.800000190734863,11.200000381469726,,,,,,,
2021-08-10,788.HK,10.699999809265137,10.699999809265137,10.300000190734863,10.5,8.845367431640625,44565099,0.0,0.0,HL,HL-LLH,10.300000190734863,2021-08-16,10.300000190734863,2021-08-19,10.399999618530272,10.0,BY1-2021/07/26,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-09-08,788.HK,10.399999618530272,10.899999618530272,10.399999618530272,10.699999809265137,9.013851165771484,46996302,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2021/07/26,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-09-21,788.HK,10.100000381469728,10.199999809265137,10.0,10.199999809265137,8.592643737792969,13092336,0.0,0.0,LL,LLLH-L,10.300000190734863,2021-09-27,10.199999809265137,2021-09-29,10.0,10.0,CL2-2021/07/26,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2025-04-02,788.HK,10.68000030517578,10.979999542236328,10.640000343322754,10.960000038146973,10.510884284973145,18564365,0.0,0.0,LH,LHLLHH,9.890000343322754,2025-04-09,11.0,2025-04-16,11.100000381469728,10.039999961853027,SB1-2025/04/02,False,False,False,False,False,True,0.8,4.0,1.0,1.0,2.0,10.5,11.100000381469728,11.700000762939457,,,,,,,
2025-07-07,788.HK,11.34000015258789,11.420000076293944,11.15999984741211,11.279999732971191,11.132902145385742,10702481,0.0,0.0,LH,LHLLHH,11.0,2025-07-14,11.760000228881836,2025-07-21,12.239999771118164,11.0600004196167,SB1-2025/07/07,False,False,False,False,False,True,0.8,4.0,3.0,1.0,0.0,11.62,12.239999771118164,12.859999542236327,,,,,,,
2025-07-28,788.HK,11.800000190734863,11.800000190734863,11.460000038146973,11.5600004196167,11.40925121307373,27806507,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/07/07,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-07-31,788.HK,11.239999771118164,11.260000228881836,10.9399995803833,11.0,10.856553077697754,46160015,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/07/07,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2020-04-20,772.HK,30.89999961853028,31.700000762939453,30.700000762939453,30.89999961853028,30.89999961853028,1354261,0.0,0.0,LH,LHLLHH,29.25,2020-04-22,36.54999923706055,2020-04-28,38.0,29.450000762939453,SB1-2020/04/20,False,False,False,False,False,True,0.75,3.0,2.0,1.0,0.0,33.62,38.0,42.38,,,,,,,
2020-05-04,772.HK,34.0,34.04999923706055,31.89999961853028,32.0,32.0,6655240,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/04/20,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-05-11,772.HK,37.900001525878906,38.04999923706055,36.29999923706055,37.29999923706055,37.29999923706055,5512585,0.0,0.0,HH,HHHHHH,43.34999847412109,2020-05-14,49.04999923706055,2020-05-20,51.0,29.25,TP1-2020/04/20,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-05-14,772.HK,38.0,43.34999847412109,37.900001525878906,41.54999923706055,41.54999923706055,20759429,0.0,0.0,HH,HHHHHL,51.0,2020-05-20,43.84999847412109,2020-05-29,43.0,31.89999961853028,TP2-2020/04/20,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2023-10-31,772.HK,26.950000762939453,27.0,26.299999237060547,26.350000381469727,26.350000381469727,1210715,0.0,0.0,LH,LHLLHH,25.350000381469727,2023-11-01,29.64999961853028,2023-11-06,30.200000762939453,25.600000381469727,SB1-2023/10/31,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,27.78,30.200000762939453,32.620001525878905,,,,,,,
2023-11-27,772.HK,28.299999237060547,28.549999237060547,27.39999961853028,27.64999961853028,27.64999961853028,2807800,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/10/31,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-12-05,772.HK,26.39999961853028,26.39999961853028,25.200000762939453,25.600000381469727,25.600000381469727,4114001,0.0,0.0,LL,LLLHHH,28.25,2023-12-08,30.25,2023-12-12,30.850000381469727,25.200000762939453,CL1-2023/10/31,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2024-07-04,772.HK,25.450000762939453,25.450000762939453,24.64999961853028,24.799999237060547,24.799999237060547,2467416,0.0,0.0,LH,LHLLHH,24.25,2024-07-09,26.450000762939453,2024-07-12,26.75,24.39999961853028,SB1-2024/07/04,False,False,False,False,False,True,0.67,2.0,1.0,1.0,0.0,25.5,26.75,28.0,,,,,,,
2024-07-24,772.HK,25.600000381469727,25.950000762939453,25.0,25.14999961853028,25.14999961853028,1648505,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/07/04,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2024-07-26,772.HK,24.89999961853028,25.0,24.25,24.75,24.75,1601834,0.0,0.0,LL,LLLLLH,23.850000381469727,2024-07-31,25.64999961853028,2024-08-01,25.89999961853028,23.950000762939453,CL1-2024/07/04,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-10-03,772.HK,40.400001525878906,40.400001525878906,38.52000045776367,39.459999084472656,39.459999084472656,898876,0.0,0.0,LH,LHLLHH,37.79999923706055,2025-10-08,40.59999847412109,2025-10-09,40.79999923706055,38.459999084472656,SB1-2025/10/03,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,39.3,40.79999923706055,42.2999984741211,,,,,,,
2025-10-10,772.HK,39.880001068115234,39.880001068115234,38.08000183105469,38.20000076293945,38.20000076293945,5588640,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/10/03,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-10-13,772.HK,36.619998931884766,38.15999984741211,36.220001220703125,37.400001525878906,37.400001525878906,7590341,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/10/03,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2010-07-15,763.HK,16.458332061767578,17.013887405395508,16.42361068725586,16.52777671813965,13.207573890686035,9321418,0.0,0.0,LH,LHLLHH,15.381943702697754,2010-07-19,17.326387405395508,2010-07-26,17.708332061767578,15.48611068725586,SB1-2010/07/15,False,False,False,False,False,True,0.6,3.0,1.0,1.0,1.0,16.55,17.708332061767578,18.86666412353516,13.30790823230504,13.671910518940964,14.359402573098391,15.091298738221871,14.622049015202824,False,False
2010-09-27,763.HK,22.25694465637207,22.53472137451172,8.541666030883789,22.11805534362793,17.67484474182129,4924869,0.0,0.0,LL,LLLHHL,22.5,2010-10-08,21.63194465637207,2010-10-18,21.18055534362793,8.541666030883789,CL1-2010/07/15,True,False,False,True,False,False,0.0,,,,,,,,17.400975740252566,16.760149030288872,15.83812675734934,15.460505436323777,14.88920238499179,True,True
2014-03-24,763.HK,13.016666412353516,13.316665649414062,13.016666412353516,13.133333206176758,10.748023986816406,2237726,0.0,0.0,LH,LHLLHH,11.966666221618652,2014-03-27,13.666666030883787,2014-04-14,13.949999809265137,12.733332633972168,SB1-2014/03/24,False,False,False,False,False,True,0.67,8.0,3.0,2.0,3.0,12.96,13.949999809265137,14.939999618530273,10.733468837494268,10.821976133818186,10.880367674013664,10.83775494397606,10.478161106934785,False,False
2014-05-02,763.HK,13.133333206176758,13.25,12.93333339691162,13.016666412353516,10.652545928955078,10858896,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2014/03/24,True,False,False,False,False,False,0.0,,,,,,,,10.94023254636406,10.926406665743658,10.891445623274524,10.852290320476715,10.549350354331416,True,True
2014-05-08,763.HK,12.5,12.800000190734863,11.866665840148926,11.866665840148926,9.711411476135254,10287117,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2014/03/24,False,False,False,True,False,False,0.0,,,,,,,,10.56244891355768,10.737584490401742,10.8076188299801,10.81173310610125,10.540099670256865,False,False
2016-06-23,763.HK,10.0600004196167,10.140000343322754,9.960000038146973,10.140000343322754,8.650364875793457,3894562,0.0,0.0,LH,LHLLHH,9.40999984741211,2016-07-07,10.739999771118164,2016-07-27,10.920000076293944,9.420000076293944,SB1-2016/06/23,False,False,False,False,False,True,0.71,10.0,4.0,5.0,1.0,10.16,10.920000076293944,11.680000152587889,8.418620814165953,8.458902782974615,9.001725106136874,10.131611485116856,11.83115743787605,False,False
2016-10-25,763.HK,11.199999809265137,11.199999809265137,10.960000038146973,11.0600004196167,9.435211181640623,3362404,0.0,0.0,LH,LHLLHH,10.399999618530272,2016-11-03,12.460000038146973,2016-11-29,12.800000190734863,10.420000076293944,SB1-2016/10/25,False,False,False,False,False,True,0.67,12.0,4.0,6.0,2.0,11.6,12.800000190734863,14.000000381469729,9.386335569045992,9.499615714511664,9.507173889388824,9.586566404807344,10.640880662573766,False,False
2016-12-14,763.HK,11.619999885559082,11.859999656677246,11.579999923706056,11.699999809265137,9.981191635131836,6314814,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/10/25,True,False,False,False,False,False,0.0,,,,,,,,10.255570624140423,10.220523684671482,9.982104819740115,9.826080821357593,10.480697174446751,False,True
2016-12-28,763.HK,12.479999542236328,13.119999885559082,12.039999961853027,13.119999885559082,11.192583084106444,10222857,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2016/10/25,False,True,False,False,False,False,0.0,,,,,,,,10.339717139797068,10.239543628154111,10.044950247379017,9.880521065659176,10.462309139341288,False,True
2017-01-18,763.HK,12.279999732971191,12.600000381469728,12.260000228881836,12.520000457763672,10.680727005004885,10828530,0.0,0.0,LH,LHLLHH,11.720000267028809,2017-02-03,12.84000015258789,2017-02-14,13.18000030517578,11.739999771118164,SB1-2017/01/18,False,False,False,False,False,True,0.71,5.0,1.0,3.0,1.0,12.45,13.18000030517578,13.91000061035156,10.53110977868307,10.52201265202584,10.321073808344796,10.083961381928702,10.490549649344787,False,True
2017-02-16,763.HK,12.579999923706056,12.65999984741211,12.300000190734863,12.5,10.66366481781006,6738120,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/01/18,True,False,False,False,False,False,0.0,,,,,,,,10.537253379517688,10.474729280499874,10.380872675256622,10.191154989109078,10.480241408115656,False,True
2017-03-08,763.HK,12.0600004196167,13.279999732971191,12.0600004196167,12.9399995803833,11.03902530670166,44908123,0.0,0.0,HL,HLHHHL,15.300000190734863,2017-03-24,14.199999809265137,2017-04-05,13.859999656677246,12.0600004196167,TP1-2017/01/18,False,True,False,False,False,False,0.0,,,,,,,,10.69934196162456,10.642383378227043,10.520519639421748,10.31686778050664,10.504103130404925,False,True
2017-03-14,763.HK,13.899999618530272,14.0,13.65999984741211,13.779999732971191,11.755624771118164,14814242,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2017/01/18,False,False,True,False,False,False,0.0,,,,,,,,10.988316607267995,10.801644372864397,10.611708777517329,10.37911596189998,10.523502228949043,False,True
2018-12-27,763.HK,15.079999923706056,15.5600004196167,14.420000076293944,14.600000381469728,12.78424072265625,10927095,0.0,0.0,LH,LHLLHH,13.579999923706056,2019-01-04,15.979999542236328,2019-01-11,16.299999237060547,13.699999809265137,SB1-2018/12/27,False,False,False,False,False,True,0.8,4.0,0.0,3.0,1.0,14.94,16.299999237060547,17.659998474121096,13.11309232894093,13.237191717471395,12.994534181523324,13.28056379324609,15.037207520879823,False,False
2020-12-18,763.HK,19.100000381469727,19.8799991607666,19.100000381469727,19.36000061035156,17.10008430480957,15237842,0.0,0.0,LH,LHLLHH,17.84000015258789,2020-12-28,24.200000762939453,2021-01-19,24.799999237060547,18.059999465942383,SB1-2020/12/18,False,False,False,False,False,True,0.64,9.0,3.0,2.0,4.0,21.32,24.799999237060547,28.279998474121093,17.01236638877385,17.269041842215525,17.48942466441493,18.061075501267226,19.087980336232626,False,False
2021-02-05,763.HK,22.25,22.299999237060547,21.100000381469727,21.200000762939453,18.72529983520508,10459839,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/18,True,False,False,False,False,False,0.0,,,,,,,,19.64338816920141,19.472181478935298,18.82308798485061,18.591944748121392,19.090873872784957,False,True
2024-08-30,763.HK,15.420000076293944,15.960000038146973,15.399999618530272,15.720000267028809,15.287596702575684,12168200,0.0,0.0,LH,LHLLHH,14.65999984741211,2024-09-09,27.549999237060547,2024-10-07,28.299999237060547,14.899999618530272,SB1-2024/08/30,False,False,False,False,False,True,0.67,12.0,7.0,5.0,0.0,21.48,28.299999237060547,35.11999847412109,15.33562096868486,15.737141323312358,16.07003356318109,16.094762133835243,16.814526564152654,False,False
2024-10-09,763.HK,22.549999237060547,22.850000381469727,20.049999237060547,20.89999961853028,20.32511138916016,45652552,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,,,,,20.62453542625024,18.689997588562253,17.28443602460067,16.675874717542925,16.90694540876095,False,True
2009-09-01,762.HK,11.039999961853027,11.039999961853027,10.65999984741211,10.859999656677246,6.568070888519287,30422816,0.0,0.0,LH,LHLLHH,10.279999732971191,2009-09-04,11.100000381469728,2009-09-08,11.18000030517578,10.359999656677246,SB1-2009/09/01,False,False,False,False,False,True,1.0,2.0,0.0,0.0,2.0,10.73,11.18000030517578,11.63000061035156,,,,,,,
2009-09-09,762.HK,10.960000038146973,10.960000038146973,10.600000381469728,10.720000267028809,6.483400821685791,35768050,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2009/09/01,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2009-09-10,762.HK,11.119999885559082,11.31999969482422,11.020000457763672,11.0600004196167,6.689030170440674,50884379,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2009/09/01,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2009-09-11,762.HK,11.100000381469728,11.600000381469728,11.039999961853027,11.479999542236328,6.94304084777832,56896660,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2009/09/01,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2010-10-14,762.HK,11.380000114440918,11.5,11.300000190734863,11.420000076293944,7.0248212814331055,61181575,0.0,0.0,LH,LHLLHH,11.039999961853027,2010-10-18,11.600000381469728,2010-10-19,11.720000267028809,11.140000343322754,SB1-2010/10/14,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,11.38,11.720000267028809,12.060000534057616,,,,,,,
2010-10-20,762.HK,11.34000015258789,11.579999923706056,11.31999969482422,11.539999961853027,7.098634719848633,27807930,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2010/10/14,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2010-10-27,762.HK,11.31999969482422,11.4399995803833,11.020000457763672,11.18000030517578,6.87718677520752,34430389,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2010/10/14,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
