Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,SNO
2004-11-10,0270.HK,1.5299999713897705,1.559999942779541,1.4800000190734863,1.5,0.6259302496910095,34538985,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2004/05/06,False,False,True,False,False,False,0.0,False,270.HK
2006-07-14,0270.HK,2.9749999046325684,2.9749999046325684,2.875,2.924999952316284,1.2807912826538086,5968000,0.0,0.0,HL,HLLHHL,3.0999999046325684,2006-07-20,2.950000047683716,2006-07-25,2.940000057220459,2.799999952316284,BY1-2006/06/16,True,False,False,False,False,False,0.0,False,270.HK
2006-09-14,0270.HK,3.150000095367432,3.180000066757202,3.130000114440918,3.150000095367432,1.3793134689331057,24084000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2006/06/16,False,True,False,False,False,False,0.0,False,270.HK
2006-11-10,0270.HK,3.4200000762939453,3.4800000190734863,3.390000104904175,3.4200000762939453,1.521694898605347,20574000,0.0,0.0,HH,HHHHHL,3.5999999046325684,2006-11-23,3.390000104904175,2006-11-28,3.369999885559082,3.1700000762939453,TP2-2006/06/16,False,False,True,False,False,False,0.0,False,270.HK
2008-11-21,0270.HK,2.259999990463257,2.3499999046325684,2.109999895095825,2.25,1.0585908889770508,16390843,0.0,0.0,LL,LLLHHH,2.640000104904175,2008-11-25,2.789999961853028,2008-12-03,2.799999952316284,2.0899999141693115,BY1-2008/10/15,True,False,False,False,False,False,0.0,False,270.HK
2009-01-14,0270.HK,3.0799999237060547,3.440000057220459,3.0799999237060547,3.3399999141693115,1.5714188814163208,30218444,0.0,0.0,HH,HHLLLH,2.859999895095825,2009-01-30,3.109999895095825,2009-02-09,3.2300000190734863,2.890000104904175,TP2-2008/10/15,False,False,True,False,False,False,0.0,False,270.HK
2012-05-04,0270.HK,5.639999866485596,5.659999847412109,5.5,5.610000133514404,2.913020133972168,9063462,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2012/04/17,True,False,False,False,False,False,0.0,False,270.HK
2008-12-03,0270.HK,2.650000095367432,2.799999952316284,2.630000114440918,2.789999961853028,1.312652349472046,8241518,0.0,0.0,HH,HHHLHH,2.400000095367432,2008-12-12,3.220000028610229,2008-12-17,3.2699999809265137,2.109999895095825,TP1-2008/10/15,False,True,False,False,False,False,0.0,False,270.HK
2018-02-09,0270.HK,11.220000267028809,11.239999771118164,10.899999618530272,11.079999923706056,6.955931186676025,10132021,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/12/13,True,False,False,False,False,False,0.0,False,270.HK
2018-02-20,0270.HK,11.140000343322754,12.0,11.100000381469728,11.979999542236328,7.520942687988281,13323178,0.0,0.0,HH,HHHHHL,12.220000267028809,2018-02-27,11.619999885559082,2018-03-05,11.539999961853027,10.880000114440918,TP1-2017/12/13,False,True,False,False,False,False,0.0,False,270.HK
2018-02-27,0270.HK,11.9399995803833,12.220000267028809,11.880000114440918,12.220000267028809,7.6716108322143555,11739202,0.0,0.0,HH,HHHLHH,11.539999961853027,2018-03-05,12.359999656677246,2018-03-14,12.5,10.880000114440918,TP2-2017/12/13,False,False,True,False,False,False,0.0,False,270.HK
2023-08-02,0270.HK,6.550000190734863,6.75,6.340000152587891,6.369999885559082,5.464083194732666,14214715,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/07/13,True,False,False,False,False,False,0.0,False,270.HK
2012-05-14,0270.HK,5.429999828338623,5.429999828338623,5.239999771118164,5.28000020980835,2.741665840148926,3634000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2012/04/17,False,False,False,True,False,False,0.0,False,270.HK
2023-08-08,0270.HK,6.179999828338623,6.239999771118164,6.139999866485596,6.150000095367432,5.275370597839356,5469360,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/07/13,False,False,False,True,False,False,0.0,False,270.HK
2020-10-09,2799.HK,0.8500000238418579,0.8500000238418579,0.8100000023841858,0.8299999833106995,0.8299999833106995,31143485,0.0,0.0,HL,HLHHLL,0.8799999952316284,2020-10-23,0.8100000023841858,2020-10-30,0.800000011920929,0.8100000023841858,BY1-2020/09/21,True,False,False,False,False,False,0.0,False,2799.HK
2020-10-19,2799.HK,0.8600000143051147,0.8700000047683716,0.8500000238418579,0.8500000238418579,0.8500000238418579,16436000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2020/09/21,False,True,False,False,False,False,0.0,False,2799.HK
2020-07-16,2799.HK,0.9700000286102296,0.9700000286102296,0.9200000166893004,0.9200000166893004,0.9200000166893004,59124817,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/06/22,True,False,False,False,False,False,0.0,False,2799.HK
2022-01-05,2799.HK,0.6100000143051147,0.6499999761581421,0.4600000083446502,0.5099999904632568,0.5099999904632568,991788991,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2020/06/22,False,False,False,True,False,False,0.0,False,2799.HK
2016-05-26,2799.HK,2.900000095367432,2.900000095367432,2.7100000381469727,2.75,2.430443525314331,1084000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2016/05/10,True,True,False,False,False,False,0.0,False,2799.HK
2020-11-11,2799.HK,0.8799999952316284,0.959999978542328,0.8799999952316284,0.959999978542328,0.959999978542328,63171912,0.0,0.0,HH,HHHLLH,0.8600000143051147,2020-11-20,0.9200000166893004,2020-12-01,0.9300000071525574,0.800000011920929,TP2-2020/09/21,False,False,True,False,False,False,0.0,False,2799.HK
2016-06-08,2799.HK,3.0,3.069999933242798,2.970000028610229,3.049999952316284,2.6955831050872803,6129000,0.0,0.0,HH,HHHHHL,3.0899999141693115,2016-06-23,3.059999942779541,2016-06-24,2.950000047683716,2.720000028610229,TP2-2016/05/10,False,False,True,False,False,False,0.0,False,2799.HK
2021-01-19,0285.HK,43.20000076293945,50.5,43.20000076293945,49.400001525878906,46.75339126586914,49527162,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2020/08/17,False,False,True,False,False,False,0.0,False,285.HK
2020-12-16,0285.HK,39.59999847412109,42.0,39.5,41.95000076293945,39.702518463134766,23027664,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2020/08/17,False,True,False,False,False,False,0.0,False,285.HK
2020-10-30,0285.HK,36.900001525878906,36.900001525878906,31.950000762939453,33.29999923706055,31.515945434570312,61944867,0.0,0.0,LL,LLLHHL,40.04999923706055,2020-11-09,34.04999923706055,2020-11-11,33.79999923706055,31.950000762939453,BY1-2020/08/17,True,False,False,False,False,False,0.0,False,285.HK
2019-04-17,0285.HK,12.31999969482422,13.100000381469728,12.100000381469728,13.020000457763672,12.019189834594728,23513526,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2018/10/22,False,False,True,False,False,False,0.0,False,285.HK
2019-02-22,0285.HK,10.600000381469728,11.979999542236328,10.579999923706056,11.880000114440918,10.966818809509276,36181281,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2018/10/22,False,True,False,False,False,False,0.0,False,285.HK
2018-12-20,0285.HK,10.260000228881836,10.359999656677246,9.81999969482422,9.869999885559082,9.111321449279783,9084950,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/10/22,True,False,False,False,False,False,0.0,False,285.HK
2021-02-04,0288.HK,6.429999828338623,6.440000057220459,6.179999828338623,6.269999980926514,4.442558765411377,39659209,0.0,0.0,LL,LLHHHL,7.130000114440918,2021-02-25,7.0,2021-03-05,6.730000019073486,6.179999828338623,CL1-2020/12/16,False,False,False,True,False,False,0.0,False,288.HK
2021-01-08,0288.HK,6.909999847412109,6.949999809265137,6.769999980926514,6.840000152587891,4.846427917480469,34503084,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/16,True,False,False,False,False,False,0.0,False,288.HK
2022-09-26,2888.HK,49.59999847412109,49.59999847412109,48.0,48.75,48.24322128295898,2214749,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2022/08/30,False,False,False,True,False,False,0.0,False,2888.HK
2022-09-28,2888.HK,49.400001525878906,49.400001525878906,46.84999847412109,47.150001525878906,46.65985107421875,2259656,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2022/04/12,False,False,False,False,True,False,0.0,False,2888.HK
2022-09-16,2888.HK,55.25,55.25,54.04999923706055,54.09999847412109,53.53760528564453,316357,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/08/30,True,False,False,False,False,False,0.0,False,2888.HK
2022-07-29,2888.HK,54.70000076293945,57.34999847412109,54.04999923706055,56.04999923706055,55.42891311645508,1891681,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/04/12,False,True,False,False,False,False,0.0,False,2888.HK
2022-07-15,2888.HK,51.20000076293945,51.5,50.29999923706055,51.0,50.43486785888672,1533101,0.0,0.0,LL,LLHLLH,53.20000076293945,2022-08-02,57.84999847412109,2022-08-08,58.29999923706055,50.29999923706055,BY1-2022/04/12,True,False,False,False,False,False,0.0,False,2888.HK
2019-07-30,2888.HK,66.4000015258789,66.55000305175781,65.44999694824219,65.5999984741211,64.54705810546875,1365027,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2019/05/29,False,False,False,False,True,False,0.0,False,2888.HK
2019-06-20,2888.HK,70.05000305175781,70.44999694824219,70.0,70.25,69.12242889404297,1157750,0.0,0.0,LH,LHHLHH,68.30000305175781,2019-06-25,71.75,2019-07-10,71.80000305175781,66.25,TP1-2019/05/29,False,True,False,False,False,False,0.0,False,2888.HK
2019-06-13,2888.HK,68.5999984741211,68.5999984741211,67.4000015258789,67.80000305175781,66.71175384521484,990575,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/05/29,True,False,False,False,False,False,0.0,False,2888.HK
2017-07-25,2888.HK,83.19999694824219,84.80000305175781,83.0,84.80000305175781,81.8442153930664,1408682,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/12/19,False,False,True,False,False,False,0.0,False,2888.HK
2017-06-12,2888.HK,76.9000015258789,78.1500015258789,76.5,77.69999694824219,74.99166870117188,3041896,0.0,0.0,HH,HHHLHH,73.0999984741211,2017-06-22,82.4000015258789,2017-07-11,83.19999694824219,72.80000305175781,TP1-2016/12/19,False,True,False,False,False,False,0.0,False,2888.HK
2017-03-10,2888.HK,70.0,70.25,69.25,69.80000305175781,67.36705780029297,3606398,0.0,0.0,LL,LLLHHL,71.80000305175781,2017-03-16,69.69999694824219,2017-03-27,69.5999984741211,69.25,BY1-2016/12/19,True,False,False,False,False,False,0.0,False,2888.HK
2009-01-20,2888.HK,77.46985626220703,79.01018524169922,76.4731674194336,76.4731674194336,71.31098937988281,2767798,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2008/12/11,False,False,False,True,False,False,0.0,False,2888.HK
2009-01-12,2888.HK,94.23233795166016,94.95719909667967,90.8798370361328,93.32625579833984,87.02648162841797,213055,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2008/12/11,True,False,False,False,False,False,0.0,False,2888.HK
2008-06-05,2888.HK,247.1786651611328,247.1786651611328,241.37974548339844,243.3731231689453,226.69058227539065,291477,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2008/05/20,False,False,False,True,False,False,0.0,False,2888.HK
2003-05-07,2888.HK,79.9615707397461,82.00025177001953,79.9615707397461,81.77373504638672,74.80203247070312,101550,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2003/04/08,False,False,True,False,False,False,0.0,False,2888.HK
2008-06-03,2888.HK,257.5079650878906,257.5079650878906,250.62176513671875,252.79635620117188,235.4679107666016,257813,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2008/05/20,True,False,False,False,False,False,0.0,False,2888.HK
2003-04-25,2888.HK,75.88420867919922,75.88420867919922,74.52509307861328,74.7516098022461,68.37857055664062,46022,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2003/04/08,True,False,False,False,False,False,0.0,False,2888.HK
2003-05-05,2888.HK,79.28201293945312,79.73505401611328,78.82897186279297,79.50852966308594,72.72991180419922,12802,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2003/04/08,False,True,False,False,False,False,0.0,False,2888.HK
2019-10-18,2899.HK,2.690000057220459,2.690000057220459,2.650000095367432,2.650000095367432,2.305148124694824,10450180,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2019/01/10,False,False,False,True,False,False,0.0,False,2899.HK
2019-04-29,2899.HK,3.2100000381469727,3.2100000381469727,3.119999885559082,3.150000095367432,2.6262624263763428,17668005,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/01/10,True,False,False,False,False,False,0.0,False,2899.HK
2019-02-20,2899.HK,3.2100000381469727,3.450000047683716,3.2100000381469727,3.400000095367432,2.83469557762146,84543697,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2018/08/30,False,False,True,False,False,False,0.0,False,2899.HK
2018-12-17,2899.HK,2.990000009536743,3.0899999141693115,2.9600000381469727,3.049999952316284,2.542888879776001,46456821,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2018/08/30,False,True,False,False,False,False,0.0,False,2899.HK
2018-10-08,2899.HK,2.940000057220459,2.970000028610229,2.819999933242798,2.859999895095825,2.38447904586792,31780826,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/08/30,True,False,False,False,False,False,0.0,False,2899.HK
2017-05-04,2899.HK,2.700000047683716,2.700000047683716,2.630000114440918,2.650000095367432,2.084080219268799,43888734,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2017/02/23,False,False,False,True,False,False,0.0,False,2899.HK
2017-03-27,2899.HK,3.0999999046325684,3.0999999046325684,2.930000066757202,2.9800000190734863,2.343606948852539,54131171,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/02/23,True,False,False,False,False,False,0.0,False,2899.HK
2007-08-17,2899.HK,3.366666078567505,3.400000095367432,2.720000028610229,3.19333291053772,1.9118279218673704,146584500,0.0,0.0,LL,LLHHHL,9.733332633972168,2007-09-24,7.826665878295898,2007-10-09,7.266665935516357,4.466666221618652,TP2-2007/05/14,True,True,True,False,False,False,0.0,False,2899.HK
2005-06-20,2899.HK,0.6033329963684082,0.6233329772949219,0.6000000238418579,0.6200000047683716,0.3566860854625702,45768000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2005/04/12,False,False,True,False,False,False,0.0,False,2899.HK
2005-06-09,2899.HK,0.5733330249786377,0.5799999833106995,0.5566660165786743,0.5566660165786743,0.320250004529953,15573000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2005/04/12,False,True,False,False,False,False,0.0,False,2899.HK
2005-05-13,2899.HK,0.5600000023841858,0.5600000023841858,0.526665985584259,0.5299999713897705,0.3049091100692749,17898000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2005/04/12,True,False,False,False,False,False,0.0,False,2899.HK
2007-06-18,0291.HK,26.393178939819336,28.22603988647461,26.20989227294922,27.85946655273437,10.977750778198242,11032856,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2007/05/17,False,True,True,False,False,False,0.0,False,291.HK
2007-06-08,0291.HK,25.430927276611328,25.56839179992676,25.064355850219727,25.11017608642578,9.894420623779297,10860187,0.0,0.0,HL,HLHHHL,29.32575416564941,2007-06-26,26.94303703308105,2007-06-29,26.34735870361328,25.064355850219727,BY1-2007/05/17,True,False,False,False,False,False,0.0,False,291.HK
2008-10-06,0291.HK,17.00893783569336,17.302194595336914,16.220808029174805,16.220808029174805,6.672588348388672,5089228,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2008/09/23,True,False,False,False,False,False,0.0,False,291.HK
2008-10-22,0291.HK,15.029449462890623,15.212735176086426,13.599818229675291,13.618146896362305,5.60195779800415,3681841,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2008/09/23,False,False,False,True,False,False,0.0,False,291.HK
2019-10-14,0291.HK,42.29999923706055,42.84999847412109,41.04999923706055,41.5,37.27091598510742,4769153,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/09/26,True,False,False,False,False,False,0.0,False,291.HK
2019-10-21,0291.HK,41.70000076293945,43.650001525878906,41.70000076293945,42.75,38.39352798461914,5260086,0.0,0.0,HH,HHLLHL,39.25,2019-10-24,41.150001525878906,2019-11-01,40.09999847412109,39.75,TP1-2019/09/26,False,True,False,False,False,False,0.0,False,291.HK
2019-10-23,0291.HK,41.45000076293945,41.59999847412109,39.75,39.84999847412109,35.78905487060547,6241670,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2019/09/26,False,False,False,False,True,False,0.0,False,291.HK
2011-01-06,0293.HK,19.46933555603028,19.556446075439453,19.03377914428711,19.46933555603028,13.733418464660645,6021733,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2010/12/22,True,False,False,False,False,False,0.0,False,293.HK
2011-01-12,0293.HK,19.60000228881836,19.817779541015625,19.556446075439453,19.68711471557617,13.88703727722168,5604241,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2010/12/22,False,True,False,False,False,False,0.0,False,293.HK
2011-01-21,0293.HK,18.903114318847656,18.94666862487793,17.901336669921875,18.249780654907227,12.873153686523438,25238241,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2010/12/22,False,False,False,False,True,False,0.0,False,293.HK
2015-01-19,0293.HK,15.15733528137207,15.15733528137207,14.54755687713623,14.739201545715332,11.540651321411133,6377486,0.0,0.0,HL,HLHHLH,15.94133472442627,2015-01-23,15.662579536437988,2015-02-02,15.92391300201416,14.129424095153809,BY1-2014/12/30,True,False,False,False,False,False,0.0,False,293.HK
2015-01-23,0293.HK,15.17475700378418,15.94133472442627,15.017956733703612,15.92391300201416,12.468268394470217,17421228,0.0,0.0,HH,HHLHHL,15.92391300201416,2015-02-02,14.913423538208008,2015-02-10,14.704357147216797,14.54755687713623,TP1-2014/12/30,False,True,False,False,False,False,0.0,False,293.HK
2015-04-01,0293.HK,15.627735137939451,16.202669143676758,15.610313415527344,16.150402069091797,12.64560604095459,9091698,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2014/12/30,False,False,True,False,False,False,0.0,False,293.HK
2017-07-18,0293.HK,10.958579063415527,10.976000785827637,10.74951171875,10.888890266418455,9.033769607543944,4454122,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/06/27,True,False,False,False,False,False,0.0,False,293.HK
2017-08-11,0293.HK,10.331378936767578,10.348800659179688,10.12231159210205,10.279111862182615,8.527877807617188,6322815,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2017/06/27,False,False,False,True,False,False,0.0,False,293.HK
2018-05-16,0293.HK,11.49866771697998,11.55093479156494,11.37671184539795,11.49866771697998,9.57501983642578,4872025,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/04/25,True,False,False,False,False,False,0.0,False,293.HK
2018-06-11,0293.HK,11.760001182556152,12.10844612121582,11.760001182556152,12.003912925720217,9.995739936828612,6412498,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2018/04/25,False,True,False,False,False,False,0.0,False,293.HK
2018-07-03,0293.HK,10.784357070922852,10.784357070922852,10.418490409851074,10.644978523254396,8.86414623260498,4311734,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2018/04/25,False,False,False,False,True,False,0.0,False,293.HK
2018-08-13,0293.HK,10.74951171875,10.74951171875,10.59271240234375,10.627556800842283,8.849639892578125,3237680,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/08/01,True,False,False,False,False,False,0.0,False,293.HK
2018-09-05,0293.HK,10.244268417358398,10.244268417358398,9.98293399810791,10.035201072692873,8.428047180175781,1615752,0.087111,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2018/08/01,False,False,False,True,False,False,0.0,False,293.HK
2019-06-26,0293.HK,10.035201072692873,10.139734268188477,9.843557357788086,10.10488986968994,8.610285758972168,3394257,0.0,0.0,HL,HLHHHL,10.45333480834961,2019-07-03,10.087468147277832,2019-07-09,9.860979080200195,9.425422668457031,BY1-2019/06/05,True,False,False,False,False,False,0.0,False,293.HK
2019-07-03,0293.HK,10.45333480834961,10.45333480834961,10.209423065185549,10.296533584594728,8.773584365844727,2442589,0.0,0.0,HH,HHHLHH,9.860979080200195,2019-07-09,10.67982292175293,2019-07-17,10.766935348510742,9.582222938537598,TP1-2019/06/05,False,True,False,False,False,False,0.0,False,293.HK
2019-08-05,0293.HK,9.408000946044922,9.495112419128418,9.05955696105957,9.05955696105957,7.719567775726318,3370215,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2019/06/05,False,False,False,False,True,False,0.0,False,293.HK
2020-08-14,0293.HK,5.619999885559082,5.699999809265137,5.449999809265137,5.510000228881836,4.7797017097473145,23221162,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/08/05,True,False,False,False,False,False,0.0,False,293.HK
2020-08-25,0293.HK,5.800000190734863,6.150000095367432,5.800000190734863,6.070000171661377,5.26547908782959,35134388,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2020/08/05,False,True,False,False,False,False,0.0,False,293.HK
2020-08-31,0293.HK,6.130000114440918,6.440000057220459,6.130000114440918,6.300000190734863,5.464994430541992,19387893,0.0,0.0,HH,HHHHLL,6.489999771118164,2020-09-09,5.380000114440918,2020-09-28,5.199999809265137,5.349999904632568,TP2-2020/08/05,False,False,True,False,False,False,0.0,False,293.HK
2022-05-10,0293.HK,7.800000190734863,7.849999904632568,7.619999885559082,7.800000190734863,6.766183853149414,9936994,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/04/14,True,False,False,False,False,False,0.0,False,293.HK
2022-05-30,0293.HK,8.359999656677246,8.470000267028809,8.220000267028809,8.289999961853027,7.191239356994629,8930982,0.0,0.0,HH,HHLLHH,7.5,2022-06-17,8.289999961853027,2022-07-06,8.789999961853027,7.550000190734863,TP1-2022/04/14,False,True,False,False,False,False,0.0,False,293.HK
2022-08-11,0293.HK,8.65999984741211,8.979999542236328,8.640000343322754,8.779999732971191,7.616293430328369,23029133,0.0,0.0,HH,HHHLLL,8.420000076293945,2022-08-12,8.149999618530273,2022-09-01,8.020000457763672,8.010000228881836,TP2-2022/04/14,False,False,True,False,False,False,0.0,False,293.HK
2023-03-08,0293.HK,7.800000190734863,7.949999809265137,7.699999809265137,7.820000171661377,6.783533096313477,6283193,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/02/16,True,True,False,False,False,False,0.0,False,293.HK
2023-03-10,0293.HK,7.5,7.53000020980835,7.300000190734863,7.320000171661377,6.349803447723389,16498146,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2023/02/16,False,False,False,False,True,False,0.0,False,293.HK
2023-05-24,0293.HK,7.519999980926514,7.550000190734863,7.429999828338623,7.5,6.505945682525635,9096079,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/05/12,True,False,False,False,False,False,0.0,False,293.HK
2023-05-25,0293.HK,7.480000019073486,7.480000019073486,7.179999828338623,7.309999942779541,6.341128349304199,13244299,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/05/12,False,False,False,True,False,False,0.0,False,293.HK
2002-09-16,0293.HK,9.05955696105957,9.10311222076416,8.754668235778809,8.754668235778809,4.739109516143799,10368939,0.0,0.0,LL,LLLHHL,9.582222938537598,2002-09-19,9.016000747680664,2002-09-25,8.928890228271484,8.754668235778809,CL1-2002/07/31,False,False,False,True,False,False,0.0,False,293.HK
2002-09-05,0293.HK,10.322668075561523,10.322668075561523,9.75644588470459,9.843557357788086,5.328550338745117,6927932,0.139378,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2002/07/31,True,False,False,False,False,False,0.0,False,293.HK
2003-04-22,0003.HK,2.760021924972534,2.760021924972534,2.7022199630737305,2.716670036315918,1.487110614776611,32491615,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2003/03/14,False,False,False,True,False,False,0.0,False,3.HK
2024-02-21,0003.HK,5.980000019073486,6.099999904632568,5.940000057220459,6.070000171661377,5.450440406799316,19110381,0.0,0.0,HH,HHHHHL,6.239999771118164,2024-02-28,5.980000019073486,2024-03-06,5.809999942779541,5.550000190734863,TP2-2023/11/21,False,False,True,False,False,False,0.0,False,3.HK
2000-06-05,0003.HK,2.5866169929504395,2.601067066192627,2.4710140228271484,2.514364957809448,1.24195396900177,31365717,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2000/05/24,True,True,False,False,False,False,0.0,False,3.HK
2000-07-20,0003.HK,2.601067066192627,2.7455708980560303,2.5866169929504395,2.716670036315918,1.3418813943862915,46545885,0.0,0.0,HH,HHHHHL,2.7744719982147217,2000-07-31,2.687769889831543,2000-08-04,2.62996792793274,2.456563949584961,TP2-2000/05/24,False,False,True,False,False,False,0.0,False,3.HK
2003-01-20,0003.HK,2.918976068496704,2.918976068496704,2.8900749683380127,2.9045250415802,1.5526269674301147,12386129,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2003/01/03,True,False,False,False,False,False,0.0,False,3.HK
2003-01-29,0003.HK,2.8611741065979004,2.875624895095825,2.803373098373413,2.817822933197021,1.5062811374664309,38320418,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2003/01/03,False,False,False,True,False,False,0.0,False,3.HK
2003-03-27,0003.HK,2.846724033355713,2.846724033355713,2.7744719982147217,2.788922071456909,1.4908311367034912,26824074,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2003/03/14,True,False,False,False,False,False,0.0,False,3.HK
2008-10-06,0003.HK,6.084764003753662,6.084764003753662,5.805005073547363,5.867950916290283,3.596909999847412,55031369,0.041964,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2008/08/29,False,False,False,True,False,False,0.0,False,3.HK
2024-01-18,0003.HK,5.570000171661377,5.650000095367432,5.510000228881836,5.630000114440918,5.055350303649902,14635285,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/11/21,True,False,False,False,False,False,0.0,False,3.HK
2024-02-07,0003.HK,5.769999980926514,5.800000190734863,5.71999979019165,5.739999771118164,5.154122352600098,10848315,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/11/21,False,True,False,False,False,False,0.0,False,3.HK
2025-09-19,0003.HK,6.989999771118164,6.989999771118164,6.869999885559082,6.889999866485596,6.889999866485596,39136203,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/09/01,True,False,False,False,False,False,0.0,False,3.HK
2025-09-25,0003.HK,6.840000152587891,6.840000152587891,6.760000228881836,6.769999980926514,6.769999980926514,22080144,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/09/01,False,False,False,True,False,False,0.0,False,3.HK
2008-09-16,0003.HK,6.245625972747803,6.357530117034912,6.161697864532471,6.315566062927246,3.844862222671509,57628593,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2008/08/29,True,False,False,False,False,False,0.0,False,3.HK
2025-07-15,0300.HK,77.6500015258789,79.4000015258789,77.4000015258789,79.19999694824219,79.19999694824219,4805212,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/06/18,False,False,True,False,False,False,0.0,False,300.HK
