Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,classification,PATTERN,LLDate,HHDate,Capital Gains,bullish_count,strong_bullish,medium_bullish,weak_bullish,SNO
2014-09-17,3336.HK,4.349999904632568,4.360000133514404,4.25,4.260000228881836,2.8122565746307373,4834000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2013/09/27,False,False,False,False,True,False,0.0,False,,,,,,,,,,3336.HK
2014-02-13,3336.HK,5.75,5.949999809265137,5.670000076293945,5.869999885559082,3.7790274620056152,7208000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2013/09/27,False,True,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2013-11-11,3336.HK,5.21999979019165,5.230000019073486,5.010000228881836,5.150000095367432,3.3155016899108887,8294177,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/09/27,True,False,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2022-03-22,3336.HK,1.309999942779541,1.309999942779541,1.309999942779541,1.350000023841858,1.22245991230011,30000,0.0,0.0,1.4299999475479126,1.309999942779541,1.2999999523162842,1.309999942779541,BY1-2021/12/07,True,False,False,False,False,False,0.0,False,HL,HLLHLL,2022-03-29,2022-04-12,,,,,,3336.HK
2010-10-11,3336.HK,4.090000152587891,4.119999885559082,3.950000047683716,3.990000009536743,2.311873197555542,2931227,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/09/28,True,False,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2010-10-28,3336.HK,3.849999904632568,3.920000076293945,3.740000009536743,3.7799999713897705,2.1901960372924805,5904000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2010/09/28,False,False,False,True,False,False,0.0,False,,,,,,,,,,3336.HK
2007-05-16,3336.HK,2.049999952316284,2.369999885559082,2.039999961853028,2.2799999713897705,1.2877981662750244,13448000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2007/04/02,False,False,True,False,False,False,0.0,False,,,,,,,,,,3336.HK
2009-12-16,3336.HK,6.840000152587891,7.150000095367432,6.760000228881836,7.099999904632568,4.064295291900635,7494370,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/09/30,False,True,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2009-12-17,3336.HK,7.150000095367432,7.650000095367432,7.110000133514404,7.159999847412109,4.098640441894531,14026000,0.0,0.0,7.789999961853027,7.0,6.929999828338623,6.559999942779541,TP2-2009/09/30,False,False,True,False,False,False,0.0,False,HH,HHHHHL,2009-12-31,2010-01-08,,,,,,3336.HK
2009-10-29,3336.HK,6.349999904632568,6.360000133514404,5.920000076293945,6.079999923706055,3.48041033744812,9878000,0.0,0.0,5.880000114440918,6.099999904632568,6.150000095367432,5.920000076293945,BY1-2009/09/30,True,False,False,False,False,False,0.0,False,HL,HLLLLH,2009-11-10,2009-11-16,,,,,,3336.HK
2010-02-19,3336.HK,6.679999828338623,6.920000076293945,6.519999980926514,6.550000190734863,3.7494547367095934,2264000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/11/16,False,True,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2010-03-11,3336.HK,7.0,7.630000114440918,7.0,7.599999904632568,4.350512504577637,4305700,0.0,0.0,6.900000095367432,7.5,7.599999904632568,6.599999904632568,TP2-2009/11/16,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2010-03-23,2010-03-31,,,,,,3336.HK
2010-04-30,3336.HK,7.440000057220459,7.550000190734863,7.170000076293945,7.269999980926514,4.161608695983887,3558000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/03/31,True,False,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2010-05-05,3336.HK,6.989999771118164,6.989999771118164,6.519999980926514,6.78000020980835,3.881115913391113,6589830,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2010/03/31,False,False,False,True,False,False,0.0,False,,,,,,,,,,3336.HK
2010-02-08,3336.HK,6.5,6.510000228881836,6.150000095367432,6.329999923706055,3.6235194206237793,6568000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/11/16,True,False,False,False,False,False,0.0,False,,,,,,,,,,3336.HK
2010-07-28,3337.HK,0.7699999809265137,0.7799999713897705,0.7599999904632568,0.7699999809265137,0.6905751824378967,2282000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/07/09,True,False,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2014-01-21,3337.HK,5.5,5.550000190734863,5.199999809265137,5.260000228881836,4.854640483856201,51072000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/12/06,True,False,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2011-01-28,3337.HK,0.959999978542328,1.0199999809265137,0.959999978542328,1.0,0.8968508243560791,24756000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/09/22,False,False,True,False,False,False,0.0,False,,,,,,,,,,3337.HK
2014-07-21,3337.HK,4.760000228881836,4.800000190734863,4.5,4.570000171661377,4.267578601837158,36176666,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2013/12/06,False,False,False,True,False,False,0.0,False,,,,,,,,,,3337.HK
2011-01-10,3337.HK,0.8600000143051147,0.9200000166893004,0.8600000143051147,0.8999999761581421,0.8071657419204712,8824000,0.0,0.0,0.8700000047683716,1.1200000047683716,1.190000057220459,0.7799999713897705,TP2-2010/07/09,False,False,True,False,False,False,0.0,False,HH,HHHLHH,2011-01-18,2011-02-08,,,,,,3337.HK
2011-01-04,3337.HK,0.8199999928474426,0.8399999737739563,0.8199999928474426,0.8199999928474426,0.7354175448417664,2638000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2010/07/09,False,True,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2009-12-03,3337.HK,0.8799999952316284,0.959999978542328,0.8700000047683716,0.8899999856948853,0.7886631488800049,26030000,0.0,0.0,0.7599999904632568,0.8999999761581421,0.9300000071525574,0.7699999809265137,TP1-2009/09/22,False,True,False,False,False,False,0.0,False,HH,HHLLLH,2009-12-18,2010-01-06,,,,,,3337.HK
2024-07-22,3337.HK,0.5199999809265137,0.5600000023841858,0.5099999904632568,0.5400000214576721,0.5264752507209778,10402000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/05/27,False,False,True,False,False,False,0.0,False,,,,,,,,,,3337.HK
2009-08-28,3337.HK,0.8500000238418579,0.8500000238418579,0.800000011920929,0.8199999928474426,0.7266334891319275,3239100,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2009/06/30,False,False,False,True,False,False,0.0,False,,,,,,,,,,3337.HK
2009-07-29,3337.HK,1.0,1.0099999904632568,0.9399999976158142,0.959999978542328,0.8506929278373718,4824000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/06/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2019-08-05,3337.HK,0.8799999952316284,0.8899999856948853,0.8199999928474426,0.8399999737739563,0.7935504913330078,25434000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/05/28,False,False,False,True,False,False,0.0,False,,,,,,,,,,3337.HK
2020-08-27,3337.HK,0.4050000011920929,0.4050000011920929,0.3899999856948852,0.3899999856948852,0.3684341609477997,10102000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2020/05/19,False,False,False,True,False,False,0.0,False,,,,,,,,,,3337.HK
2024-07-08,3337.HK,0.4900000095367431,0.4900000095367431,0.4650000035762787,0.4799999892711639,0.4679779708385467,1852000,0.0,0.0,0.5199999809265137,0.6000000238418579,0.6000000238418579,0.4650000035762787,BY1-2024/05/27,True,False,False,False,False,False,0.0,False,LL,LLHHHH,2024-07-12,2024-07-24,,,,,,3337.HK
2024-07-10,3337.HK,0.4749999940395355,0.5099999904632568,0.4650000035762787,0.4950000047683716,0.4826022982597351,4860000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/05/27,False,True,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2009-11-27,3337.HK,0.8199999928474426,0.8199999928474426,0.7699999809265137,0.7799999713897705,0.6911879777908325,3916000,0.0,0.0,0.959999978542328,0.7699999809265137,0.7599999904632568,0.7699999809265137,BY1-2009/09/22,True,False,False,False,False,False,0.0,False,LL,LLHHLL,2009-12-03,2009-12-18,,,,,,3337.HK
2020-06-10,3337.HK,0.4900000095367431,0.4950000047683716,0.4550000131130218,0.4749999940395355,0.4487338960170746,20256000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/05/19,True,False,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2019-07-04,3337.HK,1.0,1.0099999904632568,0.959999978542328,0.9800000190734864,0.9258089065551758,39286000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/05/28,True,False,False,False,False,False,0.0,False,,,,,,,,,,3337.HK
2013-12-10,3339.HK,1.6399999856948853,1.649999976158142,1.559999942779541,1.5800000429153442,0.7389792799949646,36275000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/11/01,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2011-11-18,3339.HK,2.6600000858306885,2.7100000381469727,2.5999999046325684,2.609999895095825,1.1755069494247437,25167000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/09/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2012-01-26,3339.HK,3.0,3.119999885559082,2.9800000190734863,3.119999885559082,1.4052040576934814,32540880,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/09/30,False,True,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2012-05-18,3339.HK,2.150000095367432,2.2100000381469727,2.059999942779541,2.0999999046325684,0.9458103775978088,26534000,0.0,0.0,2.559999942779541,1.9600000381469729,1.8899999856948853,2.059999942779541,CL2-2011/09/30,False,False,False,False,True,False,0.0,False,LL,LLLHLL,2012-05-29,2012-06-07,,,,,,3339.HK
2014-01-13,3339.HK,1.6200000047683716,1.6799999475479126,1.6200000047683716,1.659999966621399,0.7763959169387817,61358000,0.0,0.0,1.4900000095367432,1.590000033378601,1.6100000143051147,1.5,TP1-2013/11/01,False,True,False,False,False,False,0.0,False,HH,HHHLLH,2014-02-04,2014-02-12,,,,,,3339.HK
2014-03-13,3339.HK,1.4600000381469729,1.4900000095367432,1.4600000381469729,1.4700000286102295,0.6875313520431519,8875000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2013/11/01,False,False,False,False,True,False,0.0,False,,,,,,,,,,3339.HK
2015-04-21,3339.HK,1.870000004768372,1.8799999952316284,1.75,1.7699999809265137,0.8675558567047119,34765000,0.0,0.0,2.049999952316284,1.7999999523162842,1.7899999618530271,1.75,BY1-2015/03/17,True,False,False,False,False,False,0.0,False,HL,HLLHHL,2015-05-05,2015-05-07,,,,,,3339.HK
2015-07-03,3339.HK,1.440000057220459,1.4600000381469729,1.3799999952316284,1.399999976158142,0.7107770442962646,11485000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/03/17,False,False,False,True,False,False,0.0,False,,,,,,,,,,3339.HK
2016-06-10,3339.HK,1.2000000476837158,1.2100000381469729,1.1699999570846558,1.1699999570846558,0.6029987335205078,3304000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2016/05/23,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2016-08-12,3339.HK,1.2200000286102295,1.25,1.2200000286102295,1.2300000190734863,0.6339218020439148,1742000,0.0,0.0,1.2899999618530271,1.2200000286102295,1.190000057220459,1.149999976158142,TP1-2016/05/23,False,True,False,False,False,False,0.0,False,HH,HHHHHL,2016-08-22,2016-08-23,,,,,,3339.HK
2017-11-17,3339.HK,3.109999895095825,3.140000104904175,2.900000095367432,2.9100000858306885,1.543462157249451,27703000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/08/09,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2018-01-02,3339.HK,3.430000066757202,3.5799999237060547,3.430000066757202,3.5299999713897705,1.872309923171997,14214000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2017/08/09,False,True,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2018-05-18,3339.HK,3.799999952316284,4.329999923706055,3.799999952316284,4.28000020980835,2.2701094150543213,36671000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2017/08/09,False,False,True,False,False,False,0.0,False,,,,,,,,,,3339.HK
2018-07-03,3339.HK,3.559999942779541,3.559999942779541,3.3299999237060547,3.400000095367432,1.8762208223342896,14429093,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/03/16,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2016-09-06,3339.HK,1.2599999904632568,1.3200000524520874,1.25,1.309999942779541,0.6751523017883301,9880000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2016/05/23,False,False,True,False,False,False,0.0,False,,,,,,,,,,3339.HK
2019-04-23,3339.HK,2.8399999141693115,2.8399999141693115,2.630000114440918,2.650000095367432,1.4623485803604126,27112574,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/03/18,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2019-05-09,3339.HK,2.4600000381469727,2.470000028610229,2.3399999141693115,2.3499999046325684,1.2967995405197144,16816000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/03/18,False,False,False,True,False,False,0.0,False,,,,,,,,,,3339.HK
2023-05-10,3339.HK,1.440000057220459,1.440000057220459,1.399999976158142,1.409999966621399,1.157516598701477,7053240,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/04/17,True,False,False,False,False,False,0.0,False,,,,,,,,,,3339.HK
2023-05-30,3339.HK,1.2400000095367432,1.25,1.1799999475479126,1.1799999475479126,1.0481035709381104,3532000,0.1,0.0,0.0,0.0,0.0,0.0,CL1-2023/04/17,False,False,False,True,False,False,0.0,False,,,,,,,,,,3339.HK
2018-08-29,3339.HK,3.2799999713897705,3.299999952316284,2.880000114440918,2.9200000762939453,1.6113425493240356,69251042,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2018/03/16,False,False,False,True,False,False,0.0,False,,,,,,,,,,3339.HK
2024-10-08,3347.HK,52.650001525878906,56.0,40.09999847412109,42.25,41.91147613525391,15248098,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,3347.HK
2025-03-28,3347.HK,35.20000076293945,36.20000076293945,31.799999237060547,31.89999961853028,31.644405364990234,7978272,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/01/20,True,False,False,False,False,False,0.0,False,,,,,,,,,,3347.HK
2025-04-07,3347.HK,28.39999961853028,28.39999961853028,24.100000381469727,24.5,24.30369758605957,7094600,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2025/01/20,False,False,False,True,False,False,0.0,False,,,,,,,,,,3347.HK
2024-03-07,3347.HK,25.450000762939453,25.549999237060547,24.5,24.600000381469727,23.949954986572266,3280630,0.0,0.0,35.29999923706055,29.049999237060547,26.75,24.5,BY1-2024/02/07,True,False,False,False,False,False,0.0,False,HL,HLHHHL,2024-03-14,2024-03-27,,,,,,3347.HK
2022-09-19,3347.HK,68.0,69.8499984741211,64.6500015258789,64.9000015258789,62.557716369628906,1152032,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2022/02/25,False,False,False,False,True,False,0.0,False,,,,,,,,,,3347.HK
2024-03-14,3347.HK,31.0,35.29999923706055,30.850000381469727,33.650001525878906,32.76081466674805,21229809,0.0,0.0,26.75,32.25,34.400001525878906,24.5,TP2-2024/02/07,False,True,True,False,False,False,0.0,False,HH,HHHLLH,2024-03-27,2024-04-12,,,,,,3347.HK
2022-04-21,3347.HK,87.5,87.5,82.30000305175781,83.75,80.13285827636719,835000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/02/25,True,False,False,False,False,False,0.0,False,,,,,,,,,,3347.HK
2022-07-04,3347.HK,90.75,98.8499984741211,90.6500015258789,98.4499969482422,94.89686584472656,2562224,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/02/25,False,True,False,False,False,False,0.0,False,,,,,,,,,,3347.HK
2023-05-02,0336.HK,3.549999952316284,3.609999895095825,3.380000114440918,3.390000104904175,3.098724842071533,1651000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/03/22,False,False,False,True,False,False,0.0,False,,,,,,,,,,336.HK
2024-06-28,0336.HK,2.5,2.5299999713897705,2.359999895095825,2.390000104904175,2.2943835258483887,1867000,0.0,0.0,2.5,2.220000028610229,2.2100000381469727,2.359999895095825,BY1-2024/03/22,True,False,False,False,False,False,0.0,False,LL,LLLHLL,2024-07-12,2024-07-25,,,,,,336.HK
2024-09-11,0336.HK,2.130000114440918,2.1600000858306885,2.119999885559082,2.1600000858306885,2.073585033416748,1528000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/03/22,False,False,False,True,False,False,0.0,False,,,,,,,,,,336.HK
2021-01-26,0336.HK,13.420000076293944,13.420000076293944,12.039999961853027,12.579999923706056,11.220553398132324,10007000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/01/07,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2017-06-19,0336.HK,4.369999885559082,4.699999809265137,4.340000152587891,4.400000095367432,2.9506897926330566,5855481,0.0,0.0,5.21999979019165,5.0,4.929999828338623,4.260000228881836,TP1-2017/05/04,False,True,False,False,False,False,0.0,False,HH,HHHHHL,2017-07-11,2017-07-18,,,,,,336.HK
2018-12-10,0336.HK,3.3299999237060547,3.430000066757202,3.240000009536743,3.240000009536743,2.483251571655273,2030000,0.1,0.0,0.0,0.0,0.0,0.0,CL2-2018/10/22,False,False,False,False,True,False,0.0,False,,,,,,,,,,336.HK
2018-12-03,0336.HK,3.700000047683716,3.890000104904175,3.5999999046325684,3.7100000381469727,2.7612950801849365,4701253,0.0,0.0,3.200000047683716,3.200000047683716,3.039999961853028,3.240000009536743,TP1-2018/10/22,False,True,False,False,False,False,0.0,False,LH,LHLLLL,2018-12-11,2018-12-21,,,,,,336.HK
2018-11-09,0336.HK,3.7100000381469727,3.75,3.549999952316284,3.650000095367432,2.71663784980774,2887000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/10/22,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2017-07-07,0336.HK,4.699999809265137,4.960000038146973,4.699999809265137,4.860000133514404,3.2591712474823,3083241,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2017/05/04,False,False,True,False,False,False,0.0,False,,,,,,,,,,336.HK
2023-04-20,0336.HK,3.900000095367432,4.03000020980835,3.7899999618530273,3.869999885559082,3.5374817848205566,5898000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/03/22,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2017-06-12,0336.HK,4.369999885559082,4.380000114440918,4.239999771118164,4.289999961853027,2.876922369003296,3377000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/05/04,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2021-02-23,0336.HK,9.760000228881836,9.970000267028809,9.270000457763672,9.289999961853027,8.286084175109863,8046000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2021/01/07,False,False,False,True,False,False,0.0,False,,,,,,,,,,336.HK
2016-01-07,0336.HK,2.6600000858306885,2.680000066757202,2.5299999713897705,2.609999895095825,1.7502951622009275,11725000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/12/07,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2009-10-22,0336.HK,7.550000190734863,7.579999923706055,7.159999847412109,7.329999923706055,3.802020072937012,10737295,0.0,0.0,7.150000095367432,8.4399995803833,8.720000267028809,7.159999847412109,CL1-2009/08/04,False,False,False,True,False,False,0.0,False,LL,LLLLHH,2009-11-03,2009-11-09,,,,,,336.HK
2009-08-27,0336.HK,8.470000267028809,8.510000228881836,8.0,8.369999885559082,4.341459274291992,7435886,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/08/04,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2004-11-17,0336.HK,0.9200000166893004,0.9200000166893004,0.9200000166893004,0.9200000166893004,0.4627905786037445,6900,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2004/10/26,False,False,False,True,False,False,0.0,False,,,,,,,,,,336.HK
2004-11-12,0336.HK,1.0499999523162842,1.100000023841858,1.0499999523162842,1.0499999523162842,0.5281847715377808,1121500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2004/10/26,True,False,False,False,False,False,0.0,False,,,,,,,,,,336.HK
2016-01-21,0336.HK,2.75,3.069999933242798,2.7100000381469727,2.950000047683716,1.9783031940460205,35737576,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2015/12/07,False,True,True,False,False,False,0.0,False,,,,,,,,,,336.HK
2024-02-26,3369.HK,1.4900000095367432,1.5800000429153442,1.4800000190734863,1.4900000095367432,1.3647531270980835,3977000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/12/15,False,False,True,False,False,False,0.0,False,,,,,,,,,,3369.HK
2024-01-29,3369.HK,1.399999976158142,1.440000057220459,1.399999976158142,1.409999966621399,1.2914777994155884,955000,0.0,0.0,1.6200000047683716,1.5800000429153442,1.5399999618530271,1.3700000047683716,TP1-2023/12/15,False,True,False,False,False,False,0.0,False,LH,LHHHHL,2024-03-04,2024-03-12,,,,,,3369.HK
2024-01-18,3369.HK,1.3799999952316284,1.399999976158142,1.2999999523162842,1.3600000143051147,1.2456806898117063,2543500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/12/15,True,False,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2023-04-27,3369.HK,1.2599999904632568,1.2799999713897705,1.25,1.2699999809265137,1.096702218055725,2752500,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2022/10/19,False,False,True,False,False,False,0.0,False,,,,,,,,,,3369.HK
2023-01-20,3369.HK,1.1699999570846558,1.2000000476837158,1.1699999570846558,1.190000057220459,1.0276187658309937,295500,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/10/19,False,True,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2022-11-16,3369.HK,1.0700000524520874,1.090000033378601,1.0499999523162842,1.0700000524520874,0.9239932894706726,1665500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/10/19,True,False,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2022-03-04,3369.HK,1.340000033378601,1.340000033378601,1.2899999618530271,1.2899999618530271,1.0525351762771606,2155000,0.0,0.0,1.0800000429153442,1.2100000381469729,1.2200000286102295,1.190000057220459,TP2-2021/11/23,False,False,True,False,False,False,0.0,False,HH,HHLLLH,2022-03-15,2022-03-23,,,,,,3369.HK
2020-06-17,3369.HK,1.2100000381469729,1.2100000381469729,1.190000057220459,1.190000057220459,0.9151996970176696,92500,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2020/05/21,False,False,False,True,False,False,0.0,False,,,,,,,,,,3369.HK
2022-01-12,3369.HK,1.2899999618530271,1.2999999523162842,1.2799999713897705,1.2999999523162842,1.0606943368911743,773500,0.0,0.0,1.2599999904632568,1.2400000095367432,1.2300000190734863,1.2400000095367432,TP1-2021/11/23,False,True,False,False,False,False,0.0,False,HH,HHHLLL,2022-01-17,2022-01-28,,,,,,3369.HK
2019-05-14,3369.HK,1.6299999952316284,1.649999976158142,1.6299999952316284,1.6299999952316284,1.094918966293335,630000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2018/12/18,False,False,False,False,True,False,0.0,False,,,,,,,,,,3369.HK
2019-02-25,3369.HK,1.8799999952316284,1.909999966621399,1.850000023841858,1.8899999856948853,1.2695685625076294,2094500,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/12/18,False,True,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2019-01-02,3369.HK,1.870000004768372,1.870000004768372,1.7300000190734863,1.7599999904632568,1.1822437047958374,575500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/12/18,True,False,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2021-12-06,3369.HK,1.2799999713897705,1.2799999713897705,1.2300000190734863,1.2300000190734863,1.0035799741744995,929000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/11/23,True,False,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2020-06-12,3369.HK,1.2799999713897705,1.2799999713897705,1.2400000095367432,1.2699999809265137,0.9030880928039552,945000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/05/21,True,False,False,False,False,False,0.0,False,,,,,,,,,,3369.HK
2012-02-07,0338.HK,1.94666600227356,2.0266659259796143,1.9133330583572388,2.0133330821990967,1.156339406967163,40632363,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/12/01,False,True,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2012-01-30,0338.HK,1.906666040420532,1.906666040420532,1.820000052452088,1.826665997505188,1.0491288900375366,20997000,0.0,0.0,2.1333329677581787,2.0266659259796143,2.113332986831665,1.820000052452088,BY1-2011/12/01,True,False,False,False,False,False,0.0,False,HL,HLHHLH,2012-02-09,2012-02-20,,,,,,338.HK
2008-06-27,0338.HK,1.7999999523162842,1.8466659784317017,1.766666054725647,1.8133330345153809,1.0008293390274048,35556000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2008/05/16,False,False,False,True,False,False,0.0,False,,,,,,,,,,338.HK
2008-06-10,0338.HK,2.106666088104248,2.1600000858306885,2.039999961853028,2.0733330249786377,1.144330382347107,45801000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2008/05/16,True,False,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2004-09-16,0338.HK,1.75,1.8833329677581787,1.7333329916000366,1.866665959358216,0.9035117030143738,167016000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2004/06/14,False,True,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2004-08-11,0338.HK,1.7333329916000366,1.766666054725647,1.5833330154418943,1.616665959358215,0.7825056314468384,88954350,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2004/06/14,True,False,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2003-06-09,0338.HK,0.959999978542328,1.0199999809265137,0.959999978542328,1.0,0.4666211903095245,56778000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2003/03/03,False,False,True,False,False,False,0.0,False,,,,,,,,,,338.HK
2001-03-02,0338.HK,0.6666659712791443,0.6866660118103027,0.6266660094261169,0.6399999856948853,0.2710956335067749,145722000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2001/01/29,True,False,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2001-05-21,0338.HK,0.7599999904632568,0.7866659760475159,0.7466660141944885,0.7866659760475159,0.351906806230545,104022000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2001/01/29,False,True,False,False,False,False,0.0,False,,,,,,,,,,338.HK
2001-06-05,0338.HK,0.9066659808158876,0.926666021347046,0.8666660189628601,0.8999999761581421,0.402605652809143,127719000,0.0,0.0,0.6800000071525574,0.7799999713897705,0.8133329749107361,0.699999988079071,TP2-2001/01/29,False,False,True,False,False,False,0.0,False,HH,HHLLLH,2001-06-15,2001-06-26,,,,,,338.HK
