Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,classification,PATTERN,LLDate,HHDate
2016-10-28,1415.HK,2.619999885559082,2.650000095367432,2.3499999046325684,2.450000047683716,1.4036335945129397,8373411,0.0,0.0,1.544648781899849,1.5862167957365485,1.626097176875585,1.6570575112399115,1.825439631259064,False,False,0.0,0.0,0.0,0.0,CL1-2016/07/13,False,False,False,True,False,False,0.0,,,,
2020-08-07,1415.HK,3.7899999618530273,3.799999952316284,3.220000028610229,3.380000114440918,2.763490676879883,62983000,0.0,0.0,2.8335394781235435,2.651050452928914,2.27510315462021,1.902284560470984,1.468717542563708,True,True,0.0,0.0,0.0,0.0,BY1-2020/07/21,True,False,False,False,False,False,0.0,,,,
2020-08-12,1415.HK,2.970000028610229,3.0299999713897705,2.75,2.9800000190734863,2.436450242996216,21097000,0.0,0.0,2.676716770134562,2.613059698584646,2.29991025620926,1.9368276902055288,1.493079315026589,True,True,3.390000104904175,2.809999942779541,2.740000009536743,2.75,CL1-2020/07/21,False,False,False,True,False,False,0.0,LL,LLLHLL,2020-08-26,2020-09-11
2021-08-13,1415.HK,4.679999828338623,5.070000171661377,4.360000133514404,4.909999847412109,4.909999847412109,6974000,0.0,0.0,4.914636985688311,4.820399625653488,4.7794791375605135,4.780896762775258,4.313071433293353,False,True,6.440000057220459,4.599999904632568,4.5,4.639999866485596,TP2-2021/05/05,True,True,True,False,False,False,0.0,HL,HLHHHL,2021-09-06,2021-09-27
2011-03-15,1385.HK,4.300000190734863,4.300000190734863,4.010000228881836,4.050000190734863,3.700370311737061,484200,0.0,0.0,3.7992207872657606,3.78928493572314,3.768547120077957,3.607591825367869,3.0236408231508944,True,True,0.0,0.0,0.0,0.0,TP1-2011/02/21,True,True,False,False,False,False,0.0,,,,
2011-04-07,1385.HK,3.940000057220459,3.9600000381469727,3.7200000286102295,3.799999952316284,3.4719529151916504,1000000,0.0,0.0,3.627898539716621,3.688474516207836,3.724785030690148,3.628210346528105,3.10332974114312,False,False,0.0,0.0,0.0,0.0,CL2-2011/02/21,False,False,False,False,True,False,0.0,,,,
2014-01-27,1385.HK,10.199999809265137,11.15999984741211,9.880000114440918,10.779999732971191,10.413679122924805,2986000,0.0,0.0,10.239701807376347,9.62417842126784,8.781296714513095,7.864698826005015,6.159916453410666,True,True,9.800000190734863,10.800000190734863,11.079999923706056,9.859999656677246,BY1-2013/12/18,True,False,False,False,False,False,0.0,HL,HLLLLH,2014-02-10,2014-02-13
2014-03-31,1385.HK,8.149999618530273,8.149999618530273,7.400000095367432,7.820000171661377,7.55426549911499,5792000,0.0,0.0,8.673606104540454,9.13695830284934,9.3173040351729,8.845351035182718,7.173392941067432,False,False,8.0600004196167,8.59000015258789,8.600000381469727,7.349999904632568,CL1-2013/12/18,False,False,False,True,False,False,0.0,LL,LLLHHH,2014-04-11,2014-04-25
2022-06-09,1385.HK,27.450000762939453,27.450000762939453,25.549999237060547,25.950000762939453,25.365293502807617,3172600,0.0,0.0,26.89706730849564,26.39441675022164,25.05033772374984,23.88972357805021,21.58159579569377,True,True,0.0,0.0,0.0,0.0,BY1-2022/04/19,True,False,False,False,False,False,0.0,,,,
2022-06-27,1385.HK,29.450000762939453,30.350000381469727,29.049999237060547,29.89999961853028,29.226287841796875,3419000,0.0,0.0,27.091577274076982,26.545164676348225,25.56667571541648,24.40933819157567,22.01157099322613,True,True,0.0,0.0,0.0,0.0,TP1-2022/04/19,False,True,False,False,False,False,0.0,,,,
2022-08-04,1385.HK,31.450000762939453,33.849998474121094,31.39999961853028,33.79999923706055,33.129669189453125,4834626,0.0,0.0,29.73326392359341,29.019413085591918,27.90470053262063,26.35894706845647,23.384118066025533,True,True,0.0,0.0,0.0,0.0,TP2-2022/04/19,False,False,True,False,False,False,0.0,,,,
2024-10-09,1385.HK,18.0,19.540000915527344,16.65999984741211,17.260000228881836,17.20636749267578,49523100,0.0,0.0,16.484402799093605,14.041709286409835,12.492513867160955,12.05937061551722,13.591808618173092,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2010-12-24,1382.HK,4.699999809265137,4.900000095367432,4.579999923706055,4.829999923706055,1.3544702529907229,268000,0.0,0.0,1.3640164385569484,1.3401621451447112,1.2830936740447587,1.233666838999543,1.13204568380246,True,True,5.139999866485596,5.130000114440918,4.980000019073486,4.579999923706055,BY1-2010/11/10,True,False,False,False,False,False,0.0,HL,HLLHHL,2010-12-29,2011-01-10
2015-07-06,1382.HK,12.279999732971191,12.279999732971191,11.460000038146973,11.760000228881836,5.02092981338501,2758000,0.0,0.0,4.9882461028891685,4.837018589783917,4.731399449165054,4.64542739579019,4.402907734587678,True,True,0.0,0.0,0.0,0.0,BY1-2015/06/02,True,False,False,False,False,False,0.0,,,,
2015-08-24,1382.HK,10.960000038146973,10.960000038146973,10.300000190734863,10.5,4.635715007781982,3495422,0.0,0.0,4.968387154336778,5.027454373325838,4.987111098654476,4.865299007331847,4.570152385286548,False,False,0.0,0.0,0.0,0.0,CL1-2015/06/02,False,False,False,True,False,False,0.0,,,,
2017-05-11,1382.HK,8.779999732971191,8.800000190734863,8.710000038146973,8.75,4.2879743576049805,735000,0.0,0.0,4.289938964155992,4.263973701010756,4.259626407526052,4.296647721792813,4.4444550104459575,False,True,0.0,0.0,0.0,0.0,BY1-2017/04/11,True,False,False,False,False,False,0.0,,,,
2017-05-15,1382.HK,8.75,8.770000457763672,8.630000114440918,8.6899995803833,4.258570671081543,2950234,0.0,0.0,4.2839433826224695,4.265409406493202,4.260653094950271,4.295725371988592,4.441736937661783,False,True,0.0,0.0,0.0,0.0,BY1-2017/02/02,True,False,False,False,False,False,0.0,,,,
2017-06-15,1382.HK,8.949999809265137,9.0,8.899999618530273,8.989999771118164,4.405587196350098,1407000,0.0,0.0,4.332474567761608,4.296506248367511,4.27490777012425,4.289747783892341,4.414905687245483,False,True,0.0,0.0,0.0,0.0,TP1-2017/04/11,False,True,False,False,False,False,0.0,,,,
2017-07-03,1382.HK,9.579999923706056,9.899999618530272,9.300000190734863,9.510000228881836,4.660417079925537,8897700,0.0,0.0,4.390581789242331,4.354234933204398,4.315411637564038,4.309204940397417,4.411800459748839,False,True,9.550000190734863,8.649999618530273,8.609999656677246,8.529999732971191,TP2-2017/04/11,False,False,True,False,False,False,0.0,HH,HHLHHL,2017-07-14,2017-08-04
2021-12-06,1382.HK,4.090000152587891,4.090000152587891,3.9800000190734863,3.990000009536743,2.831113576889038,5286000,0.0,0.0,2.900219788622528,2.886427434900554,2.8759745085531687,2.9309407329442267,3.0208731226222536,False,True,0.0,0.0,0.0,0.0,BY1-2021/10/15,True,False,False,False,False,False,0.0,,,,
2021-12-08,1382.HK,3.880000114440918,3.880000114440918,3.7300000190734863,3.7699999809265137,2.8228416442871094,3760000,0.21,0.0,2.877981887935978,2.877633313798135,2.8727353054282148,2.927137978531026,3.017907380108077,False,True,0.0,0.0,0.0,0.0,CL1-2021/10/15,False,False,False,True,False,False,0.0,,,,
2024-10-09,1382.HK,1.6799999475479126,1.7000000476837158,1.5800000429153442,1.6399999856948853,1.510696291923523,5998000,0.0,0.0,1.5494407654639104,1.5011445507304524,1.4633379077954565,1.4258292919308324,1.4367118674346506,False,True,1.6100000143051147,1.6299999952316284,1.6699999570846558,1.5800000429153442,BY1-2024/08/30,True,False,False,False,False,False,0.0,HL,HLHLLH,2024-10-25,2024-10-29
2024-11-22,1382.HK,1.5499999523162842,1.5499999523162842,1.4299999475479126,1.4800000190734863,1.3633112907409668,11293000,0.0,0.0,1.443246987647006,1.4619367673421286,1.4677232822376145,1.4479246718805556,1.445364144589638,False,False,1.5099999904632568,1.4299999475479126,1.409999966621399,1.4299999475479126,CL1-2024/08/30,False,False,False,True,False,False,0.0,LL,LLLHLL,2024-12-02,2024-12-04
2024-10-08,1375.HK,3.5999999046325684,3.5999999046325684,2.430000066757202,2.490000009536743,2.46633529663086,152732000,0.0,0.0,2.30787816781968,1.7832575613687722,1.407424525276873,1.231152389390346,1.1377212970834971,True,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2010-08-23,1368.HK,6.099999904632568,6.099999904632568,5.889999866485596,6.0,2.6438140869140625,4596000,0.0,0.0,2.611814751747473,2.573897511675085,2.5724386102320387,2.532084966547048,2.2371404357511024,True,True,0.0,0.0,0.0,0.0,BY1-2010/05/04,True,False,False,False,False,False,0.0,,,,
2010-09-27,1368.HK,6.360000133514404,6.71999979019165,6.360000133514404,6.699999809265137,3.0015456676483154,7527500,0.0,0.0,2.8149932351252938,2.757447576055005,2.6886873145897288,2.61614063147994,2.3263132027543185,True,True,0.0,0.0,0.0,0.0,TP1-2010/05/04,False,True,False,False,False,False,0.0,,,,
2010-10-06,1368.HK,6.909999847412109,7.150000095367432,6.909999847412109,7.079999923706055,3.171783208847046,4809500,0.0,0.0,2.9682780880273194,2.8664248505978898,2.756932633968827,2.6601567225160814,2.358051611134561,True,True,6.639999866485596,7.389999866485596,7.590000152587891,6.190000057220459,TP2-2010/05/04,False,False,True,False,False,False,0.0,HH,HHHLHH,2010-10-13,2010-10-25
2020-10-15,1368.HK,2.799999952316284,2.799999952316284,2.5999999046325684,2.5999999046325684,2.042562484741211,6075865,0.0,0.0,2.0340506378861662,1.958431597094264,1.9207667742376104,1.9731195400468555,2.30125837752148,False,True,0.0,0.0,0.0,0.0,BY1-2020/09/16,True,False,False,False,False,False,0.0,,,,
2020-11-09,1368.HK,2.869999885559082,3.119999885559082,2.869999885559082,3.109999895095825,2.44321870803833,22523822,0.0,0.0,2.194391139261692,2.1307486183862983,2.0427009237017217,2.029142262363733,2.286363306330897,False,True,0.0,0.0,0.0,0.0,TP1-2020/09/16,False,True,False,False,False,False,0.0,,,,
2020-11-17,1368.HK,3.200000047683716,3.5,3.1700000762939453,3.5,2.749602794647217,32278966,0.0,0.0,2.4086047045500023,2.2757294154623238,2.132584736482317,2.0778011350524674,2.294349708818184,False,True,0.0,0.0,0.0,0.0,TP2-2020/09/16,False,False,True,False,False,False,0.0,,,,
2022-01-07,1368.HK,11.960000038146973,11.960000038146973,11.199999809265137,11.300000190734863,9.059325218200684,9590883,0.0,0.0,9.68717513310845,9.540066916953467,9.22634544632941,8.974284025582383,7.549485284433732,True,True,0.0,0.0,0.0,0.0,BY1-2021/11/29,True,False,False,False,False,False,0.0,,,,
2022-01-17,1368.HK,13.0,13.579999923706056,12.859999656677246,13.0600004196167,10.47033405303955,15802525,0.0,0.0,10.02558722742209,9.778137096693255,9.40722238154907,9.097183013498768,7.666830576304115,True,True,0.0,0.0,0.0,0.0,TP1-2021/11/29,False,True,False,False,False,False,0.0,,,,
2022-03-14,1368.HK,10.34000015258789,10.34000015258789,9.050000190734863,9.1899995803833,7.367714881896973,35856720,0.0,0.0,8.889955087172217,9.585176691606122,9.88281199431234,9.669650806987004,8.330094326650691,False,False,0.0,0.0,0.0,0.0,CL2-2021/11/29,False,False,False,False,True,False,0.0,,,,
2023-04-24,1368.HK,9.140000343322754,9.149999618530272,8.949999809265137,9.100000381469728,7.48728609085083,6769718,0.0,0.0,7.738756587154031,7.699630711675304,7.63419522137714,7.679533492184158,8.010577529331183,False,True,0.0,0.0,0.0,0.0,BY1-2023/03/03,True,False,False,False,False,False,0.0,,,,
2023-06-01,1368.HK,7.989999771118164,8.100000381469727,7.619999885559082,7.650000095367432,6.294256210327148,9588013,0.0,0.0,6.792779572406714,7.05221465463047,7.284095840595216,7.458353633595651,7.850459418944864,False,False,8.569999694824219,8.979999542236328,9.09000015258789,7.619999885559082,CL1-2023/03/03,False,False,False,True,False,False,0.0,LL,LLLHHH,2023-06-05,2023-06-16
2025-08-01,1368.HK,5.619999885559082,5.670000076293945,5.579999923706055,5.619999885559082,5.463647365570068,7001728,0.0,0.0,5.479992055480853,5.434160780703875,5.402973725221671,5.351298710891079,5.221563678357397,True,True,0.0,0.0,0.0,0.0,BY1-2025/06/27,True,False,False,False,False,False,0.0,,,,
2025-08-08,1368.HK,5.820000171661377,5.900000095367432,5.78000020980835,5.820000171661377,5.658083438873291,5650230,0.0,0.0,5.569355996120951,5.499854976650334,5.440574628885349,5.375819415136733,5.236720246757038,True,True,0.0,0.0,0.0,0.0,TP1-2025/06/27,False,True,False,False,False,False,0.0,,,,
2025-08-18,1368.HK,5.739999771118164,6.300000190734863,5.739999771118164,6.150000095367432,5.978902816772461,53968629,0.0,0.0,5.629466688834993,5.5556555628795055,5.479491379192906,5.403362915824844,5.254557319422604,True,True,0.0,0.0,0.0,0.0,TP2-2025/06/27,False,False,True,False,False,False,0.0,,,,
2010-02-24,1361.HK,5.800000190734863,5.940000057220459,5.590000152587891,5.639999866485596,2.917593479156494,14769500,0.0,0.0,2.992802060208072,2.9026481702553344,2.716148377818166,2.495697833823176,2.2365255416226426,True,True,0.0,0.0,0.0,0.0,BY1-2010/02/02,True,False,False,False,False,False,0.0,,,,
2010-03-22,1361.HK,6.28000020980835,6.449999809265137,6.099999904632568,6.21999979019165,3.21763014793396,10403037,0.0,0.0,3.109387334387823,3.033354596735255,2.8806545288003,2.655691649613715,2.341300633153148,True,True,6.039999961853027,6.599999904632568,6.639999866485596,5.710000038146973,TP1-2010/02/02,False,True,False,False,False,False,0.0,HH,HHHLHH,2010-03-31,2010-04-07
2010-05-25,1361.HK,5.179999828338623,5.190000057220459,5.019999980926514,5.019999980926514,2.617485284805298,6119000,0.0,0.0,2.877048762884166,2.9845427217624647,3.03111057044155,2.9094289283468964,2.564669635683232,False,False,5.71999979019165,5.269999980926514,5.210000038146973,5.019999980926514,CL2-2010/02/02,False,False,False,False,True,False,0.0,LL,LLLHHL,2010-06-03,2010-06-09
2021-03-09,1361.HK,2.109999895095825,2.109999895095825,1.7999999523162842,2.009999990463257,1.729794979095459,7494000,0.0,0.0,1.7087241570997032,1.507661244233268,1.2797331717648253,1.123616384671525,1.055756074492161,True,True,2.2100000381469727,2.309999942779541,1.9600000381469729,1.2999999523162842,BY1-2021/01/19,True,False,False,False,False,False,0.0,HL,HLLHHL,2021-03-16,2021-03-23
2021-04-14,1361.HK,2.2799999713897705,2.650000095367432,2.2799999713897705,2.400000095367432,2.06542706489563,27781600,0.0,0.0,1.9415912893717944,1.8681266231820808,1.6556592519821427,1.4095072477477402,1.1968970903381728,True,True,0.0,0.0,0.0,0.0,TP1-2021/01/19,False,True,False,False,False,False,0.0,,,,
2021-04-27,1361.HK,2.900000095367432,3.1700000762939453,2.869999885559082,3.150000095367432,2.7108728885650635,17977000,0.0,0.0,2.275472177240316,2.09838696180803,1.83573244625214,1.546322258396394,1.2688994417409178,True,True,0.0,0.0,0.0,0.0,TP2-2021/01/19,False,False,True,False,False,False,0.0,,,,
2017-10-16,1359.HK,3.0799999237060547,3.119999885559082,3.049999952316284,3.0799999237060547,1.7959542274475098,57903145,0.0,0.0,1.774569429192954,1.7570791618546884,1.756560684561502,1.7369471613869345,1.6690748080243758,True,True,3.0299999713897705,3.059999942779541,3.0999999046325684,2.940000057220459,BY1-2017/06/22,True,False,False,False,False,False,0.0,HL,HLLLLH,2017-10-26,2017-10-30
2017-12-06,1359.HK,2.869999885559082,2.890000104904175,2.759999990463257,2.7699999809265137,1.6151927709579468,147100312,0.0,0.0,1.68292073854628,1.7053465296871224,1.7295041257708106,1.7334300037482784,1.6861419063229752,False,False,0.0,0.0,0.0,0.0,CL1-2017/06/22,False,False,False,True,False,False,0.0,,,,
2025-08-27,1359.HK,1.6299999952316284,1.6299999952316284,1.5299999713897705,1.5399999618530271,1.5399999618530271,263364000,0.0,0.0,1.5902465765562597,1.5415462357100258,1.4359956310839783,1.3210097666684997,1.1579209375217887,True,True,0.0,0.0,0.0,0.0,BY1-2025/07/24,True,False,False,False,False,False,0.0,,,,
2025-09-18,1359.HK,1.399999976158142,1.409999966621399,1.3300000429153442,1.3600000143051147,1.3600000143051147,240250754,0.0,0.0,1.433369293616054,1.4690050895737594,1.4469414148476452,1.3602909404948331,1.1951459035678889,False,False,0.0,0.0,0.0,0.0,CL1-2025/07/24,False,False,False,True,False,False,0.0,,,,
2014-06-20,1358.HK,4.050000190734863,4.099999904632568,3.849999904632568,3.9600000381469727,1.0401149988174438,8075000,0.0,0.0,1.0822712962873813,1.0724799500106064,1.0350816502396998,1.0005709218416925,0.9648875607041058,True,True,0.0,0.0,0.0,0.0,BY1-2014/05/02,True,False,False,False,False,False,0.0,,,,
2014-09-03,1358.HK,4.0,4.320000171661377,4.0,4.300000190734863,1.1294177770614624,223524000,0.0,0.0,1.0884957219137834,1.0735538567951906,1.0604436739469878,1.0396021846676933,0.9970636215733084,True,True,4.480000019073486,4.099999904632568,4.019999980926514,3.740000009536743,TP1-2014/07/31,True,True,False,False,False,False,0.0,HL,HLHHHL,2014-09-04,2014-09-16
2014-10-09,1358.HK,4.329999923706055,4.630000114440918,4.329999923706055,4.590000152587891,1.2055879831314087,19080090,0.0,0.0,1.1333990515653798,1.11752236353102,1.096180417959184,1.0687629359274495,1.0174064888997394,True,True,0.0,0.0,0.0,0.0,TP2-2014/07/31,False,False,True,False,False,False,0.0,,,,
2024-08-05,1358.HK,1.1299999952316284,1.1299999952316284,1.0800000429153442,1.0800000429153442,0.9927224516868592,895000,0.0,0.0,1.0634724289925277,1.0437541358718767,0.9878195869338102,0.9133129571476888,0.7878009478666155,True,True,1.0800000429153442,1.1100000143051147,1.1200000047683716,1.0800000429153442,BY1-2024/06/26,True,False,False,False,False,False,0.0,HL,HL-LLH,2024-08-15,2024-08-16
2024-09-30,1358.HK,1.1200000047683716,1.190000057220459,1.1100000143051147,1.1799999475479126,1.0846409797668457,10513000,0.0,0.0,1.0446084583180038,1.0368019115384135,1.0199362692167913,0.972958698631342,0.8495036663542621,True,True,0.0,0.0,0.0,0.0,TP1-2024/06/26,False,True,False,False,False,False,0.0,,,,
2024-11-15,1358.HK,1.0399999618530271,1.0399999618530271,1.0,1.0099999904632568,0.9691373705863952,4564000,0.0,0.0,0.9958641756424412,1.001210799176062,1.0074991930749786,0.9880124143777071,0.8849111568972068,False,False,0.9900000095367432,1.0399999618530271,1.0399999618530271,1.0,CL2-2024/06/26,False,False,False,False,True,False,0.0,LL,LLLLLH,2024-11-25,2024-11-25
2025-10-02,1358.HK,1.5299999713897705,1.5399999618530271,1.4800000190734863,1.5099999904632568,1.5099999904632568,3062000,0.0,0.0,1.550799942780982,1.526464419807238,1.4604127592977545,1.3499359116131735,1.1635289798107924,True,True,1.4199999570846558,1.5,1.5199999809265137,1.4600000381469729,BY1-2025/08/21,True,False,False,False,False,False,0.0,HL,HLLLLH,2025-10-13,2025-10-21
2017-03-02,1345.HK,2.700000047683716,2.700000047683716,2.609999895095825,2.6600000858306885,1.584245204925537,568000,0.0,0.0,1.6124185722332438,1.6030187707387378,1.5968835887482449,1.5537026394470734,1.5158629842871276,True,True,0.0,0.0,0.0,0.0,BY1-2017/02/03,True,False,False,False,False,False,0.0,,,,
2017-03-14,1345.HK,2.799999952316284,2.950000047683716,2.7699999809265137,2.9100000858306885,1.7331403493881226,5061000,0.0,0.0,1.64423885791569,1.6227340374327055,1.6075810594835134,1.5655621509376103,1.5231061456277717,True,True,0.0,0.0,0.0,0.0,TP1-2017/02/03,False,True,False,False,False,False,0.0,,,,
2017-03-15,1345.HK,2.9100000858306885,3.039999961853028,2.900000095367432,2.940000057220459,1.751007914543152,2069000,0.0,0.0,1.6636514136661376,1.6338882876162228,1.6132056420348715,1.569234344276334,1.5249220959776948,True,True,2.819999933242798,3.200000047683716,3.299999952316284,2.5999999046325684,TP2-2017/02/03,False,False,True,False,False,False,0.0,HH,HHHLHH,2017-03-27,2017-04-03
2020-08-17,1345.HK,1.2000000476837158,1.2000000476837158,1.0199999809265137,1.100000023841858,0.7644659280776978,3476000,0.0,0.0,0.8261997516648347,0.8135633738199719,0.8020109484675922,0.7593136764728926,0.683169122839614,True,True,1.2300000190734863,1.1799999475479126,1.100000023841858,1.0199999809265137,BY1-2020/07/13,True,False,False,False,False,False,0.0,HL,HLLHHL,2020-08-24,2020-09-03
2020-10-27,1345.HK,1.0,1.0,0.9399999976158142,0.959999978542328,0.7290051579475403,1109000,0.0,0.0,0.7780392013352109,0.795776396402082,0.8071302045737804,0.7919206825695345,0.7245833331982279,False,False,0.0,0.0,0.0,0.0,CL1-2020/07/13,False,False,False,True,False,False,0.0,,,,
2021-05-20,1345.HK,1.0,1.0,0.9399999976158142,0.949999988079071,0.7757889628410339,449000,0.075,0.0,0.7855872460441793,0.7844437997241003,0.776164773407503,0.7695494711377239,0.7497452700794004,True,True,0.0,0.0,0.0,0.0,CL1-2021/05/06,True,False,False,True,False,False,0.0,,,,
2021-06-04,1345.HK,0.9800000190734864,1.2400000095367432,0.9800000190734864,1.159999966621399,0.9472790956497192,11807000,0.0,0.0,0.8122496113104609,0.7976133098165438,0.7851392554196885,0.7755694615505724,0.7539181468015018,True,True,0.0,0.0,0.0,0.0,TP2-2021/03/17,False,True,True,False,False,False,0.0,,,,
2025-02-12,1345.HK,2.299999952316284,2.299999952316284,2.119999885559082,2.289999961853028,2.1518242359161377,49000,0.0,0.0,2.1814736829418138,2.1632387513165328,2.08513385388368,1.9911278883960055,1.9102040007231524,True,True,2.390000104904175,2.259999990463257,2.1600000858306885,2.119999885559082,BY1-2024/10/29,True,False,False,False,False,False,0.0,LL,LL-HHL,2025-02-21,2025-03-07
2025-02-20,1345.HK,2.3499999046325684,2.369999885559082,2.3499999046325684,2.359999895095825,2.2176003456115723,205000,0.0,0.0,2.193419538085172,2.177055338462616,2.108571798803096,2.0141297741407165,1.923517568633087,True,True,0.0,0.0,0.0,0.0,TP1-2024/10/29,False,True,False,False,False,False,0.0,,,,
2023-05-04,1341.HK,0.2649999856948852,0.2750000059604645,0.2549999952316284,0.2750000059604645,0.2750000059604645,336000,0.0,0.0,0.2628677017236106,0.255569796602075,0.2550341260533563,0.26978130738709,0.3121940531524095,False,True,0.0,0.0,0.0,0.0,BY1-2023/01/26,True,False,False,False,False,False,0.0,,,,
2023-05-17,1341.HK,0.2399999946355819,0.3300000131130218,0.2349999994039535,0.3149999976158142,0.3149999976158142,1728000,0.0,0.0,0.2737561493691682,0.2651138434002041,0.259989132993381,0.2704829297283566,0.3101716115242147,False,True,0.550000011920929,0.4000000059604645,0.3499999940395355,0.2349999994039535,TP1-2023/01/26,False,True,False,False,False,False,0.0,HL,HLHHHL,2023-05-24,2023-05-31
2023-05-23,1341.HK,0.3499999940395355,0.5099999904632568,0.3499999940395355,0.550000011920929,0.550000011920929,2280000,0.0,0.0,0.340418967982731,0.3012689543208376,0.2775503601765867,0.2786619923596453,0.3122366552096097,False,True,0.0,0.0,0.0,0.0,TP2-2023/01/26,False,False,True,False,False,False,0.0,,,,
2025-08-29,1333.HK,40.459999084472656,40.880001068115234,36.47999954223633,36.70000076293945,36.70000076293945,204400,0.0,0.0,39.77170782834818,37.65166866931682,34.729946536693994,32.10365224034182,,False,True,0.0,0.0,0.0,0.0,BY1-2025/07/16,True,False,False,False,False,False,0.0,,,,
2025-09-12,1333.HK,38.5,55.54999923706055,38.27999877929688,46.560001373291016,46.560001373291016,7196170,0.0,0.0,37.10730465105537,36.47837828898764,34.912999558667856,32.65442808669823,,False,True,37.20000076293945,46.18000030517578,55.5,29.84000015258789,TP1-2025/07/16,False,True,False,False,False,False,0.0,HH,HHHL-H,2025-09-25,2025-09-26
2024-08-26,1330.HK,2.759999990463257,2.789999961853028,2.720000028610229,2.740000009536743,2.4758098125457764,1281000,0.0,0.0,2.535287900259423,2.5238522522069955,2.5124542441704167,2.4566128946540307,2.326469607017213,True,True,0.0,0.0,0.0,0.0,BY1-2024/07/31,True,False,False,False,False,False,0.0,,,,
2024-08-30,1330.HK,2.880000114440918,3.0799999237060547,2.880000114440918,2.900000095367432,2.6203830242156982,13522000,0.0,0.0,2.5643755121056646,2.542424809924741,2.522915477768044,2.4662987859658063,2.334524244365975,True,True,0.0,0.0,0.0,0.0,TP1-2024/07/31,False,True,False,False,False,False,0.0,,,,
2024-09-04,1330.HK,3.0899999141693115,3.150000095367432,3.039999961853028,3.109999895095825,2.8101344108581543,3238000,0.0,0.0,2.654267905283057,2.594200755165815,2.549430280911664,2.483207636438305,2.344524247918266,True,True,0.0,0.0,0.0,0.0,TP2-2024/07/31,False,False,True,False,False,False,0.0,,,,
2025-09-22,1330.HK,5.019999980926514,5.019999980926514,4.829999923706055,4.980000019073486,4.876131534576416,2660300,0.0,0.0,4.977849243492956,4.953702990522112,4.884245939752605,4.62438181287184,3.9470744433020415,True,True,5.25,5.039999961853027,4.800000190734863,4.829999923706055,BY1-2025/08/26,True,False,False,False,False,False,0.0,HL,HLLHLL,2025-09-30,2025-10-08
2025-10-14,1330.HK,5.28000020980835,5.340000152587891,5.079999923706055,5.110000133514404,5.110000133514404,1404000,0.0,0.0,5.102094407899434,5.045280372657427,4.962653937750743,4.731235310677111,4.064878418590873,True,True,5.070000171661377,5.150000095367432,5.269999980926514,4.800000190734863,TP1-2025/08/26,False,True,False,False,False,False,0.0,HH,HHHLLH,2025-10-20,2025-10-24
2019-05-06,1316.HK,11.800000190734863,11.800000190734863,10.020000457763672,11.579999923706056,10.24347686767578,8490530,0.0,0.0,10.613704932194306,10.31721588439584,9.970765945476652,9.925752074337518,10.307623603831674,False,True,8.90999984741211,9.3100004196167,9.260000228881836,9.40999984741211,BY1-2019/02/25,True,False,False,False,False,False,0.0,HL,HLLLHL,2019-06-06,2019-06-18
2019-06-06,1316.HK,9.420000076293944,9.420000076293944,8.90999984741211,9.0600004196167,8.22481632232666,6585000,0.0,0.0,8.706155387499901,9.098324804900749,9.43318547981812,9.636798446000787,10.1211122688898,False,False,9.260000228881836,9.829999923706056,10.079999923706056,8.90999984741211,CL1-2019/02/25,False,False,False,True,False,False,0.0,LL,LLHLLH,2019-06-18,2019-06-21
2024-04-19,1316.HK,3.910000085830689,3.910000085830689,3.619999885559082,3.630000114440918,3.5618691444396973,11718000,0.0,0.0,3.801679101214868,3.714716303574329,3.6852953171806138,3.832096863550063,4.237446805275583,False,True,4.670000076293945,4.449999809265137,4.320000171661377,3.619999885559082,BY1-2024/03/19,True,False,False,False,False,False,0.0,HL,HLHHHL,2024-05-09,2024-05-16
2024-05-06,1316.HK,4.389999866485596,4.619999885559082,4.329999923706055,4.400000095367432,4.317417144775391,14423540,0.0,0.0,4.044616591462206,3.894874182178439,3.783443038671697,3.8570347413324,4.216243387332873,False,True,0.0,0.0,0.0,0.0,TP1-2024/03/19,False,True,False,False,False,False,0.0,,,,
2024-07-08,1316.HK,3.319999933242798,3.319999933242798,3.130000114440918,3.1700000762939453,3.1285462379455566,10303200,0.0,0.0,3.45869050663821,3.685057710816724,3.847740551891948,3.906447343396625,4.152533442721868,False,False,0.0,0.0,0.0,0.0,CL2-2024/03/19,False,False,False,False,True,False,0.0,,,,
2024-10-14,1316.HK,3.319999933242798,3.319999933242798,2.819999933242798,3.0,2.9607691764831543,29323000,0.0,0.0,3.1306557517507354,2.9678158539084314,2.9436332141563417,3.1553129318142616,3.6417843895743953,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2011-08-03,1313.HK,7.429999828338623,7.480000019073486,7.28000020980835,7.460000038146973,4.340339660644531,14892100,0.0,0.0,4.427839997423525,4.415904324124012,4.343547638311802,4.185513523658113,3.661239420602939,True,True,0.0,0.0,0.0,0.0,BY1-2011/06/01,True,False,False,False,False,False,0.0,,,,
